seqname	dsDNAphage	NCLDV	RNA	ssDNA	lavidaviridae	max_score	max_score_group	length	hallmark	viral	cellular
k141_9536280||full	0.720	0.107	0.000	0.000	0.000	0.720	dsDNAphage	18125	1	28.600	7.100
k141_12308523||full	0.087	0.533	0.180	0.013	0.307	0.533	NCLDV	5019	0	33.300	0.000
k141_2591413||full	0.900	0.333	0.150	0.453	0.373	0.900	dsDNAphage	6343	0	8.300	0.000
k141_31739188||full	0.133	0.513	0.185	0.013	0.420	0.513	NCLDV	5251	0	25.000	0.000
k141_10928172||full	0.020	0.820	0.000	0.000	0.013	0.820	NCLDV	7313	0	20.000	0.000
k141_22015844||full	0.133	0.927	0.025	0.007	0.093	0.927	NCLDV	5946	0	16.700	0.000
k141_23403955||full	0.887	0.013	0.000	0.007	0.000	0.887	dsDNAphage	10278	1	38.500	30.800
k141_13684088||full	0.953	0.213	0.140	0.380	0.247	0.953	dsDNAphage	6046	0	50.000	0.000
k141_16476939||full	0.047	0.913	0.005	0.000	0.040	0.913	NCLDV	4928	0	40.000	0.000
k141_6754136||full	0.733	0.820	0.175	0.140	0.760	0.820	NCLDV	10654	1	50.000	0.000
k141_13684859||full	0.940	0.213	0.025	0.147	0.173	0.940	dsDNAphage	7184	0	45.500	0.000
k141_3965605||full	0.947	0.267	0.025	0.000	0.033	0.947	dsDNAphage	8644	3	33.300	11.100
k141_13685454||full	0.967	0.073	0.015	0.020	0.000	0.967	dsDNAphage	22623	2	13.300	4.400
k141_22018249||full	0.393	0.647	0.130	0.047	0.273	0.647	NCLDV	8978	0	12.500	0.000
k141_5361515||full	0.213	0.607	0.025	0.033	0.267	0.607	NCLDV	5196	0	66.700	0.000
k141_12313113||full	0.987	0.447	0.370	0.953	0.420	0.987	dsDNAphage	5061	1	36.400	0.000
k141_24788448||full	1.000	0.373	0.285	0.540	0.447	1.000	dsDNAphage	5386	2	28.600	0.000
k141_20652422||full	0.260	0.387	0.260	0.013	0.580	0.580	lavidaviridae	14024	0	20.000	0.000
k141_23407655||full	0.187	0.207	0.135	0.013	0.567	0.567	lavidaviridae	5907	0	16.700	0.000
k141_24789508||full	1.000	0.453	0.220	0.453	0.453	1.000	dsDNAphage	5060	1	37.500	0.000
k141_13688667||full	0.900	0.733	0.100	0.047	0.427	0.900	dsDNAphage	7928	1	37.500	0.000
k141_16481864||full	0.300	0.820	0.005	0.027	0.347	0.820	NCLDV	8696	0	57.100	14.300
k141_5364523||full	0.933	0.707	0.040	0.200	0.740	0.933	dsDNAphage	5464	0	30.800	7.700
k141_17871177||full	0.027	0.587	0.000	0.007	0.060	0.587	NCLDV	5540	0	16.700	0.000
k141_28983980||full	0.020	0.500	0.000	0.000	0.040	0.500	NCLDV	6226	0	16.700	0.000
k141_9544993||full	0.087	0.507	0.075	0.000	0.200	0.507	NCLDV	7263	0	25.000	0.000
k141_16483380||full	1.000	0.287	0.055	0.227	0.467	1.000	dsDNAphage	11944	4	62.500	0.000
k141_27597109||full	0.707	0.320	0.710	0.313	0.707	0.710	RNA	7925	0	33.300	0.000
k141_8159878||full	0.807	0.633	0.480	0.220	0.420	0.807	dsDNAphage	6688	0	42.900	0.000
k141_8160006||full	0.833	0.140	0.020	0.007	0.020	0.833	dsDNAphage	7367	1	50.000	16.700
k141_22024138||full	0.953	0.193	0.070	0.467	0.213	0.953	dsDNAphage	7087	0	38.500	0.000
k141_3972205||full	0.967	0.640	0.015	0.020	0.247	0.967	dsDNAphage	14116	3	38.900	5.600
k141_22024455||full	0.973	0.387	0.065	0.300	0.093	0.973	dsDNAphage	7868	0	42.900	0.000
k141_2601856||full	1.000	0.393	0.000	0.013	0.000	1.000	dsDNAphage	48696	4	44.200	2.600
k141_20658157||full	0.313	0.467	0.080	0.040	0.640	0.640	lavidaviridae	5279	0	40.000	0.000
k141_5367951||full	0.107	0.713	0.000	0.000	0.027	0.713	NCLDV	6733	0	50.000	0.000
k141_19272365||full	0.460	0.060	0.055	0.033	0.553	0.553	lavidaviridae	5525	0	33.300	0.000
k141_5368601||full	0.093	0.613	0.145	0.000	0.593	0.613	NCLDV	6989	0	16.700	0.000
k141_8161671||full	0.100	0.607	0.125	0.027	0.467	0.607	NCLDV	5324	0	20.000	0.000
k141_28988557||full	0.220	0.873	0.050	0.040	0.160	0.873	NCLDV	6741	0	33.300	0.000
k141_3974003||full	0.100	0.840	0.030	0.000	0.187	0.840	NCLDV	6402	0	33.300	0.000
k141_28989528||full	1.000	0.200	0.025	0.033	0.187	1.000	dsDNAphage	19414	3	37.500	0.000
k141_15076601||full	0.573	0.920	0.310	0.020	0.707	0.920	NCLDV	6264	0	50.000	0.000
k141_2604236||full	0.080	0.693	0.025	0.007	0.080	0.693	NCLDV	9626	0	12.500	0.000
k141_24796096||full	0.913	0.027	0.005	0.000	0.007	0.913	dsDNAphage	9968	3	35.700	7.100
k141_27601227||full	0.073	0.740	0.025	0.000	0.020	0.740	NCLDV	4979	0	33.300	0.000
k141_6765446||full	nan	0.547	nan	nan	nan	0.547	NCLDV	3899	0	50.000	0.000
k141_31752526||full	0.207	0.327	0.230	0.007	0.560	0.560	lavidaviridae	5263	0	16.700	0.000
k141_20662232||full	0.993	0.453	0.575	0.787	0.833	0.993	dsDNAphage	5305	3	42.900	0.000
k141_8165181||full	0.773	0.747	0.035	0.147	0.133	0.773	dsDNAphage	5603	0	18.200	0.000
k141_28992102||full	0.527	0.607	0.610	0.707	0.433	0.707	ssDNA	9551	0	50.000	0.000
k141_17879129||full	0.807	0.253	0.115	0.180	0.607	0.807	dsDNAphage	6385	0	37.500	0.000
k141_3977479||full	0.040	0.553	0.085	0.020	0.180	0.553	NCLDV	9056	0	16.700	0.000
k141_31754530||full	0.153	0.647	0.000	0.013	0.253	0.647	NCLDV	5310	1	42.900	14.300
k141_30364753||full	0.947	0.093	0.350	0.287	0.180	0.947	dsDNAphage	6228	1	12.500	0.000
k141_27604581||full	0.280	0.840	0.085	0.027	0.480	0.840	NCLDV	5482	0	16.700	0.000
k141_6768755||full	0.633	0.620	0.155	0.487	0.533	0.633	dsDNAphage	7056	0	20.000	0.000
k141_20665037||full	0.987	0.113	0.360	0.493	0.327	0.987	dsDNAphage	9438	0	38.900	0.000
k141_31756588||full	0.867	0.560	0.095	0.353	0.647	0.867	dsDNAphage	4920	0	80.000	0.000
k141_13699532||full	0.907	0.767	0.015	0.107	0.093	0.907	dsDNAphage	10617	0	16.000	4.000
k141_6770380||full	0.973	0.453	0.440	0.300	0.087	0.973	dsDNAphage	7359	0	13.300	0.000
k141_33145829||full	0.920	0.213	0.000	0.073	0.020	0.920	dsDNAphage	10452	0	18.200	4.500
k141_28995706||full	0.587	0.233	0.375	0.307	0.247	0.587	dsDNAphage	4981	0	16.700	0.000
k141_12327609||full	0.093	0.553	0.095	0.007	0.207	0.553	NCLDV	5314	0	16.700	0.000
k141_9555804||full	0.987	0.180	0.265	0.920	0.127	0.987	dsDNAphage	6016	0	14.300	0.000
k141_1210394||full	0.147	0.593	0.035	0.013	0.253	0.593	NCLDV	7499	0	16.700	0.000
k141_24802257||full	0.267	0.547	0.215	0.067	0.440	0.547	NCLDV	5067	0	33.300	0.000
k141_8170319||full	0.127	0.727	0.030	0.000	0.220	0.727	NCLDV	5136	0	16.700	0.000
k141_33147100||full	0.640	0.320	0.135	0.420	0.707	0.707	lavidaviridae	4633	0	50.000	0.000
k141_9557465||full	0.720	0.033	0.010	0.007	0.027	0.720	dsDNAphage	9090	2	30.000	40.000
k141_12329647||full	0.700	0.020	0.010	0.027	0.107	0.700	dsDNAphage	7187	1	33.300	16.700
k141_31759611||full	0.793	0.813	0.400	0.227	0.973	0.973	lavidaviridae	6610	0	14.300	0.000
k141_2612709||full	1.000	0.380	0.090	0.120	0.413	1.000	dsDNAphage	8509	3	87.500	0.000
k141_22035181||full	0.993	0.327	0.005	0.053	0.020	0.993	dsDNAphage	23414	4	30.000	0.000
k141_33148814||full	0.007	0.760	0.000	0.000	0.013	0.760	NCLDV	4966	0	20.000	0.000
k141_9558876||full	0.627	0.233	0.145	0.053	0.407	0.627	dsDNAphage	11558	0	25.000	0.000
k141_30370491||full	0.173	0.500	0.135	0.093	0.107	0.500	NCLDV	5909	0	25.000	0.000
k141_16497680||full	0.273	0.367	0.170	0.033	0.633	0.633	lavidaviridae	5744	0	40.000	0.000
k141_3984506||full	0.287	0.540	0.125	0.060	0.093	0.540	NCLDV	5888	0	33.300	0.000
k141_5379962||full	0.920	0.080	0.000	0.000	0.000	0.920	dsDNAphage	11663	2	33.300	16.700
k141_2614940||full	0.967	0.253	0.000	0.000	0.000	0.967	dsDNAphage	28419	3	13.900	2.800
k141_17887743||full	1.000	0.387	0.100	0.300	0.533	1.000	dsDNAphage	6483	4	57.100	0.000
k141_33150556||full	1.000	0.753	0.135	0.227	0.480	1.000	dsDNAphage	12705	3	73.300	0.000
k141_26201700||full	0.907	0.260	0.340	0.453	0.300	0.907	dsDNAphage	7976	0	41.700	0.000
k141_9560934||full	0.993	0.460	0.175	0.480	0.700	0.993	dsDNAphage	5243	2	66.700	0.000
k141_2615813||full	0.687	0.660	0.240	0.147	0.867	0.867	lavidaviridae	10797	0	20.000	0.000
k141_26202141||full	0.033	0.613	0.090	0.000	0.193	0.613	NCLDV	5729	0	20.000	0.000
k141_29001748||full	0.573	0.507	0.215	0.173	0.267	0.573	dsDNAphage	5765	0	50.000	0.000
k141_1215999||full	0.573	0.287	0.130	0.120	0.453	0.573	dsDNAphage	8005	0	75.000	0.000
k141_17889401||full	0.180	0.507	0.025	0.007	0.093	0.507	NCLDV	5216	0	20.000	0.000
k141_27613397||full	0.240	0.540	0.260	0.093	0.420	0.540	NCLDV	4979	0	33.300	0.000
k141_27613668||full	0.647	0.687	0.540	0.093	0.613	0.687	NCLDV	16640	0	25.000	0.000
k141_15089322||full	0.267	0.873	0.520	0.540	0.740	0.873	NCLDV	5463	0	25.000	0.000
k141_17890402||full	0.540	0.367	0.035	0.000	0.113	0.540	dsDNAphage	7035	1	12.500	0.000
k141_5382936||full	0.773	0.193	0.240	0.453	0.587	0.773	dsDNAphage	5959	0	80.000	0.000
k141_15089792||full	1.000	0.233	0.360	0.947	0.887	1.000	dsDNAphage	5106	1	75.000	0.000
k141_17890798||full	1.000	0.093	0.200	0.253	0.387	1.000	dsDNAphage	7023	1	37.500	0.000
k141_26204509||full	0.080	0.693	0.030	0.013	0.113	0.693	NCLDV	7967	0	25.000	0.000
k141_2618342||full	0.013	0.607	0.000	0.000	0.000	0.607	NCLDV	5808	0	16.700	0.000
k141_10954589||full	0.027	0.580	0.000	0.000	0.000	0.580	NCLDV	6419	0	16.700	0.000
k141_13708442||full	0.947	0.340	0.085	0.120	0.067	0.947	dsDNAphage	14659	0	31.200	0.000
k141_2619492||full	1.000	0.673	0.100	0.540	0.707	1.000	dsDNAphage	12426	1	52.600	0.000
k141_15092198||full	0.120	0.660	0.000	0.000	0.000	0.660	NCLDV	5967	0	14.300	0.000
k141_26206834||full	0.813	0.147	0.230	0.080	0.253	0.813	dsDNAphage	6336	0	25.000	0.000
k141_16504172||full	0.173	0.573	0.010	0.007	0.193	0.573	NCLDV	6568	0	14.300	0.000
k141_20676997||full	0.887	0.913	0.335	0.260	0.793	0.913	NCLDV	16771	1	9.500	0.000
k141_26207936||full	0.880	0.293	0.180	0.507	0.333	0.880	dsDNAphage	5494	0	62.500	0.000
k141_24813288||full	0.767	0.740	0.320	0.293	0.820	0.820	lavidaviridae	7417	0	25.000	0.000
k141_29007929||full	0.227	0.660	0.055	0.020	0.273	0.660	NCLDV	6879	0	50.000	0.000
k141_22044049||full	0.387	0.547	0.005	0.020	0.213	0.547	NCLDV	5324	0	33.300	0.000
k141_19292144||full	0.527	0.440	0.320	0.147	0.327	0.527	dsDNAphage	6412	0	50.000	0.000
k141_33157758||full	0.327	0.687	0.215	0.093	0.687	0.687	NCLDV	5442	0	33.300	0.000
k141_16506310||full	0.920	0.740	0.300	0.767	0.660	0.920	dsDNAphage	5064	0	57.100	0.000
k141_6783555||full	1.000	0.480	0.305	0.120	0.313	1.000	dsDNAphage	5816	2	37.500	0.000
k141_15094762||full	0.320	0.533	0.255	0.067	0.633	0.633	lavidaviridae	5403	0	33.300	0.000
k141_23432351||full	0.873	0.173	0.010	0.013	0.040	0.873	dsDNAphage	5495	1	42.900	14.300
k141_33159095||full	0.107	0.940	0.130	0.020	0.693	0.940	NCLDV	4281	0	20.000	0.000
k141_6785516||full	0.320	0.553	0.305	0.113	0.767	0.767	lavidaviridae	8925	0	16.700	0.000
k141_8184256||full	0.973	0.067	0.260	0.293	0.180	0.973	dsDNAphage	6189	1	20.000	0.000
k141_3995139||full	0.540	0.340	0.155	0.447	0.620	0.620	lavidaviridae	6466	0	50.000	0.000
k141_24816324||full	0.007	0.767	0.000	0.000	0.000	0.767	NCLDV	5158	0	25.000	0.000
k141_12343425||full	0.980	0.493	0.195	0.260	0.220	0.980	dsDNAphage	8737	4	75.000	0.000
k141_17898985||full	0.987	0.313	0.315	0.340	0.113	0.987	dsDNAphage	7238	0	16.700	0.000
k141_13716225||full	0.573	0.160	0.500	0.140	0.787	0.787	lavidaviridae	5359	0	16.700	0.000
k141_8186463||full	0.087	0.580	0.030	0.000	0.140	0.580	NCLDV	5860	0	20.000	0.000
k141_10963815||full	0.073	0.700	0.050	0.007	0.487	0.700	NCLDV	6485	0	16.700	0.000
k141_6788856||full	0.540	0.153	0.265	0.440	0.607	0.607	lavidaviridae	5053	0	16.700	0.000
k141_3998066||full	0.993	0.073	0.205	0.460	0.260	0.993	dsDNAphage	5011	3	50.000	0.000
k141_23437494||full	0.000	0.747	0.000	0.000	0.053	0.747	NCLDV	6236	0	12.500	0.000
k141_15101127||full	0.260	0.733	0.075	0.000	0.300	0.733	NCLDV	5274	0	12.500	0.000
k141_30386764||full	0.180	0.593	0.095	0.007	0.413	0.593	NCLDV	8299	0	25.000	12.500
k141_20686250||full	1.000	0.787	0.145	0.580	0.780	1.000	dsDNAphage	15316	1	20.000	0.000
k141_30387668||full	0.993	0.240	0.215	0.153	0.073	0.993	dsDNAphage	6879	1	25.000	0.000
k141_17903901||full	0.053	0.787	0.000	0.000	0.053	0.787	NCLDV	17444	0	16.700	8.300
k141_15102346||full	0.253	0.560	0.415	0.000	0.680	0.680	lavidaviridae	13574	0	12.500	0.000
k141_15102584||full	0.800	0.247	0.210	0.040	0.600	0.800	dsDNAphage	7253	1	40.000	0.000
k141_29017236||full	0.453	0.900	0.105	0.320	0.927	0.927	lavidaviridae	4930	0	40.000	0.000
k141_33166840||full	0.900	0.213	0.805	0.573	0.507	0.900	dsDNAphage	6136	0	11.100	0.000
k141_8191873||full	0.207	0.353	0.120	0.007	0.540	0.540	lavidaviridae	5752	0	16.700	0.000
k141_5397591||full	0.873	0.593	0.025	0.060	0.113	0.873	dsDNAphage	7514	0	38.900	11.100
k141_22054633||full	0.307	0.307	0.070	0.053	0.527	0.527	lavidaviridae	5632	0	50.000	0.000
k141_20689321||full	0.833	0.140	0.010	0.007	0.027	0.833	dsDNAphage	9394	1	33.300	22.200
k141_22054835||full	0.887	0.173	0.055	0.107	0.680	0.887	dsDNAphage	14717	0	21.700	0.000
k141_22055313||full	0.013	0.713	0.000	0.000	0.000	0.713	NCLDV	9060	0	14.300	0.000
k141_29020153||full	0.893	0.460	0.545	0.540	0.380	0.893	dsDNAphage	7754	0	20.000	0.000
k141_9580742||full	0.660	0.400	0.010	0.060	0.040	0.660	dsDNAphage	5067	0	25.000	0.000
k141_27630947||full	0.013	0.720	0.010	0.000	0.047	0.720	NCLDV	6733	0	14.300	0.000
k141_27631012||full	0.080	0.793	0.000	0.000	0.067	0.793	NCLDV	5003	0	28.600	14.300
k141_8195277||full	0.073	0.940	0.095	0.000	0.173	0.940	NCLDV	5709	0	16.700	0.000
k141_19305932||full	0.293	0.513	0.010	0.007	0.007	0.513	NCLDV	5799	0	14.300	0.000
k141_17909351||full	0.920	0.507	0.365	0.620	0.193	0.920	dsDNAphage	7548	0	23.100	0.000
k141_1235606||full	0.080	0.660	0.000	0.000	0.007	0.660	NCLDV	5922	0	14.300	0.000
k141_8196652||full	0.027	0.620	0.000	0.000	0.107	0.620	NCLDV	20250	0	15.400	7.700
k141_13726977||full	0.987	0.240	0.060	0.053	0.367	0.987	dsDNAphage	14546	2	40.000	0.000
k141_24828784||full	0.953	0.593	0.220	0.593	0.320	0.953	dsDNAphage	5747	0	15.400	0.000
k141_26223839||full	0.507	0.027	0.505	0.193	0.433	0.507	dsDNAphage	12732	0	20.000	0.000
k141_33173048||full	1.000	0.380	0.010	0.000	0.000	1.000	dsDNAphage	37369	4	24.500	1.900
k141_29023956||full	0.093	0.747	0.010	0.007	0.087	0.747	NCLDV	5403	0	40.000	20.000
k141_10974636||full	0.787	0.140	0.765	0.320	0.773	0.787	dsDNAphage	6280	0	16.700	0.000
k141_26224161||full	0.073	0.827	0.065	0.013	0.200	0.827	NCLDV	4948	0	25.000	0.000
k141_29024516||full	0.993	0.240	0.005	0.020	0.033	0.993	dsDNAphage	13703	4	57.100	4.800
k141_22060755||full	0.973	0.340	0.105	0.233	0.180	0.973	dsDNAphage	6887	0	36.800	0.000
k141_29025830||full	0.073	0.513	0.010	0.007	0.007	0.513	NCLDV	5109	0	20.000	0.000
k141_16523611||full	0.933	0.373	0.375	0.340	0.060	0.933	dsDNAphage	4916	0	8.300	0.000
k141_12358322||full	0.140	0.580	0.015	0.000	0.007	0.580	NCLDV	8602	0	12.500	0.000
k141_2640817||full	0.947	0.193	0.235	0.373	0.120	0.947	dsDNAphage	5543	0	11.800	0.000
k141_26226826||full	0.053	0.573	0.000	0.000	0.000	0.573	NCLDV	6639	0	16.700	0.000
k141_27637526||full	0.907	0.320	0.010	0.027	0.047	0.907	dsDNAphage	52628	0	9.900	0.000
k141_4011413||full	0.380	0.507	0.570	0.467	0.780	0.780	lavidaviridae	5497	0	33.300	0.000
k141_5406363||full	0.060	0.527	0.000	0.007	0.020	0.527	NCLDV	7519	0	16.700	0.000
k141_16525843||full	0.053	0.647	0.005	0.000	0.000	0.647	NCLDV	5499	0	33.300	0.000
k141_12360549||full	0.067	0.707	0.000	0.000	0.027	0.707	NCLDV	8027	0	33.300	0.000
k141_2643050||full	0.987	0.140	0.030	0.013	0.033	0.987	dsDNAphage	18191	1	31.600	5.300
k141_13733028||full	0.327	0.553	0.125	0.387	0.740	0.740	lavidaviridae	5792	0	50.000	25.000
k141_30400317||full	0.273	0.833	0.265	0.073	0.460	0.833	NCLDV	4881	0	33.300	0.000
k141_15114894||full	0.567	0.273	0.415	0.067	0.347	0.567	dsDNAphage	5054	0	16.700	0.000
k141_22065289||full	0.993	0.067	0.000	0.000	0.033	0.993	dsDNAphage	22973	6	42.900	9.500
k141_15115457||full	0.700	0.153	0.725	0.720	0.860	0.860	lavidaviridae	5856	0	25.000	0.000
k141_22065713||full	0.827	0.747	0.370	0.140	0.940	0.940	lavidaviridae	7713	0	20.000	0.000
k141_31790940||full	0.013	0.607	0.005	0.000	0.013	0.607	NCLDV	6599	0	20.000	0.000
k141_31791383||full	0.093	0.840	0.130	0.000	0.393	0.840	NCLDV	6393	0	25.000	0.000
k141_8205364||full	0.900	0.300	0.245	0.833	0.520	0.900	dsDNAphage	5614	0	55.600	0.000
k141_1244616||full	1.000	0.300	0.320	0.620	0.753	1.000	dsDNAphage	5894	2	57.100	0.000
k141_22066817||full	0.200	0.733	0.120	0.007	0.540	0.733	NCLDV	5037	0	25.000	0.000
k141_1244781||full	0.680	0.027	0.080	0.180	0.553	0.680	dsDNAphage	5354	0	50.000	0.000
k141_16529852||full	0.020	0.773	0.000	0.000	0.000	0.773	NCLDV	6641	0	16.700	0.000
k141_15117225||full	0.093	0.053	0.135	0.007	0.547	0.547	lavidaviridae	7273	0	16.700	0.000
k141_5410756||full	0.793	0.293	0.060	0.407	0.247	0.793	dsDNAphage	6076	0	6.700	0.000
k141_12365008||full	0.567	0.213	0.045	0.000	0.367	0.567	dsDNAphage	5309	1	20.000	0.000
k141_15118799||full	0.127	0.673	0.040	0.000	0.073	0.673	NCLDV	8190	0	10.000	0.000
k141_10984788||full	0.980	0.233	0.235	0.893	0.813	0.980	dsDNAphage	7265	0	23.100	0.000
k141_26233933||full	0.720	0.127	0.010	0.020	0.200	0.720	dsDNAphage	6663	0	27.300	0.000
k141_29034602||full	0.367	0.547	0.415	0.107	0.847	0.847	lavidaviridae	5863	0	16.700	0.000
k141_24839553||full	0.800	0.353	0.005	0.067	0.087	0.800	dsDNAphage	13211	0	38.100	4.800
k141_31795669||full	0.407	0.400	0.205	0.200	0.727	0.727	lavidaviridae	9030	0	42.900	0.000
k141_17923338||full	0.133	0.607	0.135	0.013	0.440	0.607	NCLDV	5226	0	20.000	0.000
k141_4019676||full	0.293	0.660	0.015	0.020	0.307	0.660	NCLDV	6654	0	40.000	20.000
k141_31796800||full	1.000	0.473	0.135	0.380	0.153	1.000	dsDNAphage	5697	1	54.500	0.000
k141_2651255||full	0.273	0.780	0.070	0.020	0.100	0.780	NCLDV	5147	0	20.000	0.000
k141_16534618||full	0.307	0.773	0.390	0.047	0.640	0.773	NCLDV	5014	0	33.300	0.000
k141_10988066||full	0.827	0.293	0.700	0.287	0.980	0.980	lavidaviridae	5156	0	33.300	0.000
k141_6813404||full	0.507	0.927	0.200	0.127	0.733	0.927	NCLDV	7333	0	33.300	0.000
k141_15122752||full	0.040	0.653	0.130	0.073	0.293	0.653	NCLDV	6524	0	50.000	0.000
k141_31798514||full	0.427	0.767	0.080	0.027	0.080	0.767	NCLDV	5953	0	14.300	0.000
k141_6814120||full	0.560	0.327	0.020	0.040	0.087	0.560	dsDNAphage	7924	0	54.500	9.100
k141_20708523||full	0.100	0.727	0.140	0.007	0.220	0.727	NCLDV	5349	0	14.300	0.000
k141_1251366||full	0.020	0.953	0.000	0.000	0.120	0.953	NCLDV	21064	0	15.000	5.000
k141_9600120||full	0.553	0.387	0.365	0.520	0.567	0.567	lavidaviridae	4036	0	50.000	0.000
k141_17926893||full	0.680	0.133	0.205	0.213	0.287	0.680	dsDNAphage	6982	0	25.000	0.000
k141_12371845||full	0.233	0.647	0.075	0.000	0.273	0.647	NCLDV	6618	0	20.000	0.000
k141_26239498||full	0.947	0.673	0.065	0.833	0.327	0.947	dsDNAphage	4653	0	50.000	0.000
k141_1253105||full	0.273	0.553	0.215	0.140	0.227	0.553	NCLDV	5564	0	50.000	0.000
k141_33189120||full	0.740	0.260	0.005	0.047	0.027	0.740	dsDNAphage	15925	0	7.700	0.000
k141_13743697||full	0.260	0.693	0.065	0.100	0.220	0.693	NCLDV	6051	0	50.000	0.000
k141_4025223||full	0.853	0.553	0.245	0.460	0.433	0.853	dsDNAphage	5033	0	36.400	9.100
k141_8216372||full	0.787	0.100	0.000	0.007	0.027	0.787	dsDNAphage	5638	1	40.000	20.000
k141_9602940||full	0.240	0.740	0.160	0.033	0.540	0.740	NCLDV	5404	0	33.300	0.000
k141_12374964||full	0.300	0.687	0.000	0.000	0.020	0.687	NCLDV	8425	0	25.000	0.000
k141_24846857||full	0.533	0.640	0.685	0.040	0.753	0.753	lavidaviridae	5112	0	16.700	0.000
k141_26242144||full	1.000	0.400	0.280	0.847	0.807	1.000	dsDNAphage	6102	3	80.000	0.000
k141_27653577||full	0.233	0.633	0.315	0.060	0.307	0.633	NCLDV	5681	0	33.300	0.000
k141_12375404||full	0.087	0.707	0.120	0.000	0.260	0.707	NCLDV	9711	0	12.500	0.000
k141_6819264||full	0.633	0.320	0.090	0.000	0.467	0.633	dsDNAphage	10595	1	22.200	0.000
k141_5421891||full	0.260	0.853	0.070	0.000	0.167	0.853	NCLDV	5273	0	20.000	0.000
k141_15129435||full	0.620	0.633	0.345	0.393	0.947	0.947	lavidaviridae	5772	0	66.700	0.000
k141_24848833||full	0.980	0.040	0.215	0.160	0.080	0.980	dsDNAphage	5806	0	10.500	0.000
k141_29046260||full	0.980	0.127	0.225	0.120	0.420	0.980	dsDNAphage	6585	1	20.000	0.000
k141_23467723||full	0.880	0.913	0.165	0.060	0.873	0.913	NCLDV	7243	0	40.000	0.000
k141_19331239||full	0.047	0.600	0.040	0.000	0.107	0.600	NCLDV	5557	0	16.700	0.000
k141_19331711||full	1.000	0.873	0.220	0.607	0.840	1.000	dsDNAphage	7909	1	80.000	0.000
k141_2662525||full	0.580	0.253	0.260	0.287	0.173	0.580	dsDNAphage	4626	0	66.700	0.000
k141_31807781||full	0.733	0.187	0.025	0.067	0.033	0.733	dsDNAphage	15973	0	5.400	2.700
k141_10998698||full	0.667	0.933	0.640	0.340	0.713	0.933	NCLDV	5043	0	33.300	0.000
k141_9609056||full	1.000	0.140	0.270	0.360	0.860	1.000	dsDNAphage	12965	4	66.700	0.000
k141_1260840||full	0.993	0.540	0.555	0.240	0.820	0.993	dsDNAphage	5038	1	16.700	0.000
k141_6824662||full	0.093	0.627	0.125	0.007	0.227	0.627	NCLDV	6576	0	20.000	0.000
k141_10999385||full	0.687	0.920	0.180	0.120	1.000	1.000	lavidaviridae	11158	0	33.300	0.000
k141_22083174||full	0.273	0.940	0.085	0.033	0.560	0.940	NCLDV	6192	0	40.000	0.000
k141_30418619||full	0.107	0.513	0.000	0.020	0.147	0.513	NCLDV	4907	0	40.000	20.000
k141_1262132||full	0.653	0.333	0.000	0.013	0.087	0.653	dsDNAphage	17272	0	25.000	5.000
k141_2664823||full	0.347	0.227	0.045	0.027	0.807	0.807	lavidaviridae	12900	0	20.000	10.000
k141_24854141||full	0.973	0.193	0.050	0.200	0.053	0.973	dsDNAphage	5640	0	33.300	0.000
k141_20720718||full	0.933	0.220	0.405	0.360	0.107	0.933	dsDNAphage	5940	0	20.000	0.000
k141_24854605||full	0.587	0.587	0.420	0.080	0.373	0.587	dsDNAphage	7157	0	33.300	0.000
k141_19335670||full	0.967	0.127	0.005	0.053	0.020	0.967	dsDNAphage	13361	0	32.300	3.200
k141_16548895||full	0.373	0.500	0.000	0.000	0.013	0.500	NCLDV	5363	0	16.700	0.000
k141_2666160||full	0.200	0.780	0.000	0.000	0.020	0.780	NCLDV	15240	0	20.000	0.000
k141_6827795||full	0.927	0.553	0.060	0.913	0.307	0.927	dsDNAphage	5422	0	66.700	0.000
k141_23472472||full	0.287	0.613	0.000	0.000	0.007	0.613	NCLDV	11681	0	14.300	0.000
k141_1264138||full	1.000	0.273	0.110	0.533	0.307	1.000	dsDNAphage	16145	3	55.000	0.000
k141_8226452||full	0.060	0.933	0.000	0.000	0.047	0.933	NCLDV	6127	0	16.700	0.000
k141_4035641||full	0.907	0.287	0.065	0.007	0.387	0.907	dsDNAphage	6181	2	22.200	0.000
k141_4035799||full	0.993	0.893	0.355	0.660	0.913	0.993	dsDNAphage	6705	3	55.600	0.000
k141_22086495||full	0.660	0.427	0.030	0.053	0.273	0.660	dsDNAphage	5395	0	50.000	0.000
k141_27663209||full	0.987	0.733	0.005	0.013	0.013	0.987	dsDNAphage	35154	1	15.500	2.800
k141_12385335||full	0.013	0.507	0.000	0.000	0.000	0.507	NCLDV	10605	0	10.000	0.000
k141_33201801||full	0.853	0.187	0.045	0.180	0.100	0.853	dsDNAphage	5693	0	36.400	0.000
k141_30422884||full	0.027	0.620	0.010	0.000	0.133	0.620	NCLDV	6659	0	20.000	0.000
k141_8228604||full	1.000	0.240	0.295	0.867	0.487	1.000	dsDNAphage	6436	3	50.000	0.000
k141_29054065||full	0.953	0.447	0.010	0.047	0.027	0.953	dsDNAphage	9073	0	23.500	5.900
k141_11005069||full	0.500	0.047	0.040	0.007	0.207	0.500	dsDNAphage	7154	1	16.700	0.000
k141_9615397||full	0.207	0.160	0.165	0.013	0.793	0.793	lavidaviridae	5619	0	25.000	0.000
