seqname	dsDNAphage	NCLDV	RNA	ssDNA	lavidaviridae	max_score	max_score_group	length	hallmark	viral	cellular
k141_28458765||full	0.980	0.667	0.750	0.953	0.853	0.980	dsDNAphage	5773	2	40.000	0.000
k141_16275049||full	0.067	0.780	0.065	0.007	0.153	0.780	NCLDV	6268	0	16.700	0.000
k141_14718342||full	0.727	0.393	0.340	0.707	0.420	0.727	dsDNAphage	5581	0	50.000	0.000
k141_7078548||full	0.173	0.533	0.160	0.000	0.020	0.533	NCLDV	6869	0	11.100	0.000
k141_1059824||full	0.993	0.540	0.355	0.660	0.520	0.993	dsDNAphage	16761	1	50.000	0.000
k141_20856320||full	0.813	0.573	0.710	0.493	0.640	0.813	dsDNAphage	5040	0	12.500	0.000
k141_1063207||full	0.993	0.313	0.300	0.707	0.887	0.993	dsDNAphage	6204	1	25.000	0.000
k141_19324600||full	0.613	0.433	0.555	0.833	0.907	0.907	lavidaviridae	5118	0	66.700	0.000
k141_17759288||full	0.460	0.513	0.000	0.007	0.000	0.513	NCLDV	8277	0	14.300	7.100
k141_2544309||full	0.980	0.267	0.150	0.780	0.767	0.980	dsDNAphage	8317	0	38.500	0.000
k141_29935803||full	0.927	0.867	0.355	0.227	0.633	0.927	dsDNAphage	10018	1	33.300	0.000
k141_2545330||full	0.567	0.307	0.340	0.040	0.527	0.567	dsDNAphage	5832	0	16.700	0.000
k141_28468291||full	0.673	0.240	0.005	0.020	0.247	0.673	dsDNAphage	4985	0	33.300	11.100
k141_26900903||full	1.000	0.407	0.035	0.267	0.253	1.000	dsDNAphage	11319	1	22.700	0.000
k141_4121020||full	0.153	0.533	0.000	0.000	0.000	0.533	NCLDV	7156	0	28.600	14.300
k141_32972906||full	0.947	0.133	0.180	0.413	0.840	0.947	dsDNAphage	8355	0	58.300	0.000
k141_1071281||full	0.993	0.413	0.380	0.547	0.133	0.993	dsDNAphage	7475	0	9.500	0.000
k141_32974030||full	0.120	0.613	0.095	0.007	0.200	0.613	NCLDV	7196	0	25.000	0.000
k141_5641407||full	0.047	0.820	0.130	0.027	0.273	0.820	NCLDV	5028	0	25.000	0.000
k141_2553308||full	0.900	0.887	0.385	0.507	0.200	0.900	dsDNAphage	5495	0	12.500	0.000
k141_34479745||full	1.000	0.393	0.010	0.027	0.020	1.000	dsDNAphage	9478	3	41.700	8.300
k141_22307216||full	0.173	0.893	0.110	0.020	0.240	0.893	NCLDV	5893	0	33.300	0.000
k141_1075044||full	0.420	0.200	0.365	0.067	0.667	0.667	lavidaviridae	4880	0	40.000	0.000
k141_10202750||full	0.540	0.247	0.230	0.100	0.107	0.540	dsDNAphage	5077	0	33.300	0.000
k141_14737575||full	0.640	0.320	0.390	0.007	0.213	0.640	dsDNAphage	5330	0	16.700	0.000
k141_26910002||full	0.127	0.540	0.055	0.000	0.080	0.540	NCLDV	5899	0	20.000	0.000
k141_34483345||full	1.000	0.653	0.270	0.587	0.320	1.000	dsDNAphage	8673	1	14.300	0.000
k141_1079511||full	0.973	0.320	0.295	0.467	0.020	0.973	dsDNAphage	11422	0	5.300	0.000
k141_16298677||full	0.287	0.527	0.350	0.033	0.327	0.527	NCLDV	5627	0	14.300	0.000
k141_36022614||full	0.167	0.727	0.065	0.033	0.307	0.727	NCLDV	6251	0	28.600	0.000
k141_26916117||full	0.673	0.440	0.035	0.093	0.040	0.673	dsDNAphage	6266	0	12.500	12.400
k141_26919022||full	0.907	0.813	0.285	0.100	0.073	0.907	dsDNAphage	13153	0	28.000	0.000
k141_19347627||full	0.993	0.120	0.245	0.293	0.440	0.993	dsDNAphage	5381	1	60.000	0.000
k141_32989594||full	0.980	0.160	0.365	0.300	0.093	0.980	dsDNAphage	8299	0	20.000	0.000
k141_13277954||full	0.993	0.413	0.045	0.153	0.460	0.993	dsDNAphage	11560	2	23.500	0.000
k141_16305895||full	0.080	0.507	0.005	0.000	0.040	0.507	NCLDV	9324	0	27.300	9.100
k141_32991602||full	0.100	0.653	0.160	0.000	0.107	0.653	NCLDV	9747	0	10.000	0.000
k141_10218566||full	0.867	0.293	0.030	0.213	0.487	0.867	dsDNAphage	12059	0	90.900	0.000
k141_32993630||full	1.000	0.753	0.265	0.747	0.973	1.000	dsDNAphage	7947	2	57.100	0.000
k141_23894628||full	0.913	0.007	0.005	0.027	0.020	0.913	dsDNAphage	7158	1	33.300	22.200
k141_11702180||full	0.580	0.260	0.045	0.000	0.080	0.580	dsDNAphage	5989	1	14.300	0.000
k141_16310942||full	0.193	0.960	0.180	0.113	0.687	0.960	NCLDV	5156	0	33.300	0.000
k141_10222209||full	1.000	0.160	0.140	0.307	0.347	1.000	dsDNAphage	6211	3	55.600	0.000
k141_13283757||full	1.000	0.307	0.335	0.560	0.747	1.000	dsDNAphage	10535	1	80.000	0.000
k141_31479028||full	0.553	0.527	0.050	0.000	0.320	0.553	dsDNAphage	5851	1	16.700	0.000
k141_16312954||full	0.500	0.667	0.095	0.120	0.387	0.667	NCLDV	6739	0	42.900	0.000
k141_4150161||full	0.600	0.687	0.035	0.127	0.253	0.687	NCLDV	5251	0	37.500	0.000
k141_36040450||full	0.607	0.240	0.015	0.053	0.047	0.607	dsDNAphage	7785	0	50.000	12.500
k141_28502885||full	0.927	0.320	0.270	0.113	0.273	0.927	dsDNAphage	6227	1	33.300	0.000
k141_17795146||full	0.293	0.887	0.780	0.567	0.900	0.900	lavidaviridae	4909	0	50.000	0.000
k141_23903806||full	1.000	0.307	0.055	0.440	0.113	1.000	dsDNAphage	5529	1	28.600	0.000
k141_22333869||full	0.073	0.920	0.010	0.007	0.027	0.920	NCLDV	7349	0	10.000	0.000
k141_2581580||full	0.907	0.073	0.020	0.020	0.020	0.907	dsDNAphage	38975	0	21.900	3.100
k141_5673728||full	0.127	0.520	0.710	0.033	0.440	0.710	RNA	6195	0	25.000	0.000
k141_20899168||full	1.000	0.633	0.045	0.847	0.453	1.000	dsDNAphage	5216	2	62.500	0.000
k141_7120843||full	0.347	0.393	0.720	0.000	0.073	0.720	RNA	6384	0	12.500	0.000
k141_10234261||full	1.000	0.253	0.020	0.200	0.127	1.000	dsDNAphage	5864	1	14.300	0.000
k141_2584845||full	0.627	0.893	0.075	0.053	0.340	0.893	NCLDV	6462	0	37.500	0.000
k141_22337409||full	0.087	0.647	0.075	0.007	0.400	0.647	NCLDV	5727	0	14.300	0.000
k141_17800781||full	0.980	0.180	0.280	0.693	0.047	0.980	dsDNAphage	5015	0	6.700	0.000
k141_11716605||full	0.780	0.527	0.655	0.720	0.280	0.780	dsDNAphage	5538	0	33.300	0.000
k141_25462878||full	0.840	0.107	0.080	0.053	0.140	0.840	dsDNAphage	5310	0	11.100	0.000
k141_7127657||full	0.833	0.273	0.025	0.293	0.120	0.833	dsDNAphage	8913	0	12.500	0.000
k141_10241732||full	0.627	0.893	0.270	0.287	0.280	0.893	NCLDV	4983	0	75.000	0.000
k141_4164507||full	0.520	0.453	0.250	0.113	0.067	0.520	dsDNAphage	5289	0	12.500	0.000
k141_29981876||full	0.913	0.820	0.035	0.580	0.173	0.913	dsDNAphage	10607	0	25.900	0.000
k141_36052482||full	0.080	0.793	0.100	0.000	0.113	0.793	NCLDV	5684	0	25.000	0.000
k141_19376938||full	0.047	0.727	0.065	0.013	0.133	0.727	NCLDV	5753	0	20.000	0.000
k141_19377811||full	0.907	0.647	0.230	0.327	0.100	0.907	dsDNAphage	6711	0	33.300	0.000
k141_22346805||full	0.993	0.500	0.065	0.013	0.247	0.993	dsDNAphage	14811	4	50.000	0.000
k141_14778714||full	0.987	0.507	0.040	0.060	0.113	0.987	dsDNAphage	21952	1	23.100	0.000
k141_13309063||full	0.133	0.540	0.000	0.020	0.000	0.540	NCLDV	5716	0	33.300	16.700
k141_16336534||full	0.227	0.507	0.120	0.027	0.093	0.507	NCLDV	4718	0	20.000	0.000
k141_33020118||full	0.020	0.640	0.080	0.013	0.133	0.640	NCLDV	6431	0	16.700	0.000
k141_23923464||full	0.240	0.327	0.800	0.007	0.207	0.800	RNA	6299	0	16.700	0.000
k141_29990377||full	0.107	0.953	0.195	0.000	0.880	0.953	NCLDV	8634	0	20.000	0.000
k141_20918170||full	1.000	0.093	0.025	0.027	0.320	1.000	dsDNAphage	17499	2	69.200	3.800
k141_13314303||full	1.000	0.193	0.360	0.140	0.420	1.000	dsDNAphage	8486	3	50.000	0.000
k141_14785665||full	1.000	0.140	0.280	0.693	0.127	1.000	dsDNAphage	5703	1	16.700	0.000
k141_7139967||full	0.980	0.760	0.770	0.780	0.920	0.980	dsDNAphage	5706	1	18.200	0.000
k141_29994291||full	1.000	0.580	0.110	0.347	0.347	1.000	dsDNAphage	5863	1	62.500	0.000
k141_25481277||full	0.600	0.907	0.865	0.720	0.880	0.907	NCLDV	5706	0	33.300	0.000
k141_33029840||full	0.987	0.420	0.000	0.007	0.013	0.987	dsDNAphage	42859	3	22.600	3.200
k141_31513607||full	0.973	0.067	0.000	0.000	0.053	0.973	dsDNAphage	12177	2	22.200	11.100
k141_33031436||full	0.073	0.907	0.060	0.007	0.340	0.907	NCLDV	5567	0	16.700	0.000
k141_17824351||full	0.247	0.913	0.035	0.013	0.187	0.913	NCLDV	5323	0	40.000	0.000
k141_36069747||full	0.207	0.720	0.115	0.007	0.193	0.720	NCLDV	7354	0	14.300	0.000
k141_5702247||full	0.867	0.707	0.070	0.007	0.373	0.867	dsDNAphage	5790	1	20.000	0.000
k141_29999962||full	0.787	0.627	0.115	0.687	0.633	0.787	dsDNAphage	4630	0	50.000	0.000
k141_22363807||full	0.180	0.680	0.095	0.013	0.267	0.680	NCLDV	5770	0	50.000	0.000
k141_20931377||full	0.107	0.827	0.080	0.000	0.173	0.827	NCLDV	7115	0	11.100	0.000
k141_30003533||full	0.093	0.520	0.090	0.000	0.320	0.520	NCLDV	5647	0	14.300	0.000
k141_31519054||full	0.207	0.787	0.060	0.100	0.360	0.787	NCLDV	5410	0	33.300	0.000
k141_7150315||full	0.173	0.507	0.160	0.080	0.220	0.507	NCLDV	5428	0	33.300	0.000
k141_13327467||full	0.680	0.587	0.775	0.113	0.567	0.775	RNA	5799	0	40.000	0.000
k141_1139773||full	0.980	0.087	0.005	0.020	0.027	0.980	dsDNAphage	17266	1	26.700	6.700
k141_16354481||full	0.087	0.660	0.060	0.000	0.027	0.660	NCLDV	6417	0	11.100	0.000
k141_36076691||full	0.800	0.780	0.135	0.767	0.913	0.913	lavidaviridae	6786	0	80.000	0.000
k141_22369139||full	0.987	0.733	0.020	0.073	0.047	0.987	dsDNAphage	24489	1	14.300	0.000
k141_34543009||full	0.613	0.727	0.720	0.473	0.513	0.727	NCLDV	6185	0	50.000	0.000
k141_17833920||full	0.993	0.700	0.410	0.067	0.520	0.993	dsDNAphage	7564	1	40.000	0.000
k141_23944091||full	0.480	0.733	0.095	0.213	0.287	0.733	NCLDV	5641	0	50.000	0.000
k141_13332422||full	0.640	0.960	0.090	0.307	0.393	0.960	NCLDV	10192	0	71.400	0.000
k141_5712138||full	0.947	0.207	0.460	0.253	0.040	0.947	dsDNAphage	5756	0	5.900	0.000
k141_7155993||full	0.207	0.500	0.170	0.120	0.187	0.500	NCLDV	6962	0	33.300	0.000
k141_25496500||full	0.153	0.627	0.125	0.027	0.480	0.627	NCLDV	6397	0	20.000	0.000
k141_17836331||full	0.413	0.607	0.325	0.133	0.220	0.607	NCLDV	5341	0	25.000	0.000
k141_14808203||full	0.960	0.300	0.115	0.773	0.173	0.960	dsDNAphage	5174	0	42.900	0.000
k141_16363758||full	1.000	0.127	0.015	0.133	0.040	1.000	dsDNAphage	6366	1	50.000	6.200
k141_7159636||full	0.387	0.973	0.135	0.333	0.993	0.993	lavidaviridae	6595	0	40.000	0.000
k141_11753068||full	0.713	0.660	0.155	0.047	0.200	0.713	dsDNAphage	5992	1	14.300	0.000
k141_26977692||full	0.720	0.673	0.035	0.013	0.193	0.720	dsDNAphage	6770	1	14.300	0.000
k141_33047491||full	0.240	0.740	0.160	0.093	0.133	0.740	NCLDV	5179	0	25.000	0.000
k141_13339938||full	0.213	0.620	0.000	0.000	0.013	0.620	NCLDV	7814	0	22.200	11.100
k141_16366535||full	0.087	0.793	0.055	0.013	0.240	0.793	NCLDV	5574	0	20.000	0.000
k141_16366536||full	1.000	0.507	0.005	0.013	0.080	1.000	dsDNAphage	15443	5	44.000	4.000
k141_30017370||full	0.867	0.407	0.130	0.480	0.400	0.867	dsDNAphage	5174	0	26.700	0.000
k141_4201913||full	0.660	0.420	0.260	0.620	0.420	0.660	dsDNAphage	6322	0	50.000	0.000
k141_17843637||full	0.147	0.593	0.050	0.027	0.180	0.593	NCLDV	10712	0	25.000	12.500
k141_8697362||full	0.973	0.720	0.125	0.180	0.167	0.973	dsDNAphage	5438	0	12.500	0.000
k141_22382672||full	0.980	1.000	0.030	0.293	0.880	1.000	NCLDV	15368	0	50.000	0.000
k141_17847798||full	0.800	0.513	0.505	0.173	0.400	0.800	dsDNAphage	10990	0	20.000	0.000
k141_34558036||full	0.687	0.640	0.025	0.280	0.287	0.687	dsDNAphage	6481	0	40.000	0.000
k141_13348044||full	0.833	0.533	0.030	0.053	0.267	0.833	dsDNAphage	6308	0	40.000	0.000
k141_25511893||full	1.000	0.180	0.045	0.527	0.220	1.000	dsDNAphage	5732	2	55.600	0.000
k141_31540493||full	0.987	0.187	0.005	0.073	0.033	0.987	dsDNAphage	6079	4	66.700	16.700
k141_7171872||full	0.993	0.220	0.095	0.593	0.180	0.993	dsDNAphage	5037	0	11.800	0.000
k141_7172268||full	0.880	0.133	0.365	0.673	0.093	0.880	dsDNAphage	5812	0	9.100	0.000
k141_28564781||full	0.353	0.813	0.450	0.020	0.180	0.813	NCLDV	7103	0	16.700	0.000
k141_31543682||full	1.000	0.853	0.205	0.460	0.227	1.000	dsDNAphage	5324	1	37.500	0.000
k141_10293180||full	1.000	0.227	0.245	0.400	0.320	1.000	dsDNAphage	8084	2	54.500	0.000
k141_36099487||full	0.053	0.727	0.000	0.000	0.000	0.727	NCLDV	9798	0	20.000	10.000
k141_4216097||full	0.947	0.120	0.390	0.427	0.053	0.947	dsDNAphage	5156	0	27.300	0.000
k141_1169176||full	1.000	0.493	0.165	0.727	0.247	1.000	dsDNAphage	10057	2	29.400	0.000
k141_30032509||full	0.680	0.160	0.020	0.067	0.073	0.680	dsDNAphage	5592	0	11.100	0.000
k141_16383801||full	0.147	0.800	0.115	0.053	0.200	0.800	NCLDV	4950	0	50.000	0.000
k141_20964255||full	0.127	0.700	0.030	0.007	0.193	0.700	NCLDV	9422	0	28.600	14.300
k141_1172189||full	0.853	0.180	0.330	0.787	0.307	0.853	dsDNAphage	7684	0	30.800	0.000
k141_25524004||full	0.720	0.540	0.305	0.080	0.233	0.720	dsDNAphage	12236	0	10.000	0.000
k141_33069682||full	0.980	0.640	0.305	0.133	0.100	0.980	dsDNAphage	11529	1	12.500	0.000
k141_20967632||full	0.920	nan	0.255	0.433	0.467	0.920	dsDNAphage	6286	1	50.000	0.000
k141_30037238||full	0.753	0.240	0.080	0.207	0.007	0.753	dsDNAphage	10035	0	3.300	0.000
k141_16389222||full	0.940	0.827	0.125	0.193	0.687	0.940	dsDNAphage	7934	2	42.900	0.000
k141_36107561||full	0.747	0.047	0.000	0.000	0.000	0.747	dsDNAphage	24621	0	12.200	2.400
k141_7184241||full	0.140	0.793	0.155	0.073	0.447	0.793	NCLDV	5577	0	33.300	0.000
k141_27002818||full	0.240	0.607	0.065	0.053	0.487	0.607	NCLDV	5563	0	33.300	0.000
k141_5744342||full	0.833	0.320	0.245	0.093	0.707	0.833	dsDNAphage	6896	0	18.200	0.000
k141_23976241||full	0.727	0.253	0.820	0.467	0.967	0.967	lavidaviridae	5894	0	14.300	0.000
k141_31558272||full	0.893	0.307	0.310	0.533	0.700	0.893	dsDNAphage	5598	0	50.000	0.000
k141_14841492||full	0.967	0.453	0.150	0.153	0.173	0.967	dsDNAphage	5884	0	35.700	0.000
k141_8723897||full	0.493	0.720	0.225	0.587	0.767	0.767	lavidaviridae	4988	0	50.000	0.000
k141_30045594||full	1.000	0.247	0.280	0.160	0.380	1.000	dsDNAphage	6505	1	40.000	0.000
k141_25535325||full	0.867	0.193	0.220	0.567	0.393	0.867	dsDNAphage	8898	0	72.700	0.000
k141_11784795||full	0.953	0.080	0.135	0.147	0.013	0.953	dsDNAphage	10223	0	7.100	3.600
k141_14843799||full	0.507	0.067	0.000	0.020	0.073	0.507	dsDNAphage	8856	0	63.600	18.200
k141_7193168||full	0.160	0.787	0.120	0.033	0.380	0.787	NCLDV	5781	0	20.000	0.000
k141_33082232||full	1.000	0.233	0.265	0.160	0.200	1.000	dsDNAphage	19675	1	62.500	0.000
k141_27013847||full	0.160	0.967	0.125	0.033	0.667	0.967	NCLDV	5923	0	40.000	0.000
k141_28594005||full	0.827	0.493	0.015	0.087	0.160	0.827	dsDNAphage	5077	0	30.000	0.000
k141_30055385||full	0.960	0.173	0.325	0.253	0.033	0.960	dsDNAphage	5100	0	6.700	0.000
k141_31571958||full	0.993	0.433	0.315	0.427	0.333	0.993	dsDNAphage	8876	2	20.000	0.000
k141_25546309||full	0.867	0.513	0.160	0.167	0.973	0.973	lavidaviridae	8556	0	22.200	0.000
k141_25547660||full	0.967	0.513	0.040	0.787	0.673	0.967	dsDNAphage	11865	0	60.000	0.000
k141_28600782||full	0.100	0.713	0.005	0.000	0.120	0.713	NCLDV	7095	0	33.300	16.700
k141_36128676||full	0.820	0.307	0.210	0.073	0.053	0.820	dsDNAphage	6675	0	21.400	0.000
k141_28602049||full	0.513	0.613	0.125	0.013	0.233	0.613	NCLDV	7180	0	50.000	0.000
k141_7207547||full	0.633	0.300	0.005	0.000	0.053	0.633	dsDNAphage	4770	0	60.000	20.000
k141_27027062||full	0.960	0.247	0.165	0.353	0.060	0.960	dsDNAphage	8165	0	3.600	0.000
k141_14861012||full	1.000	0.427	0.035	0.360	0.373	1.000	dsDNAphage	6831	1	44.400	0.000
k141_5770109||full	0.967	0.187	0.225	0.540	0.320	0.967	dsDNAphage	5042	0	40.000	0.000
k141_13391102||full	0.860	0.433	0.425	0.313	0.093	0.860	dsDNAphage	8873	0	11.100	0.000
k141_19461584||full	0.980	0.047	0.460	0.420	0.080	0.980	dsDNAphage	5987	0	5.900	0.000
k141_7209199||full	0.107	0.940	0.040	0.040	0.127	0.940	NCLDV	5003	0	28.600	0.000
k141_13392161||full	0.193	0.853	0.045	0.093	0.073	0.853	NCLDV	6866	0	33.300	0.000
k141_27029374||full	0.540	0.027	0.005	0.007	0.007	0.540	dsDNAphage	6859	0	26.700	20.000
k141_11803704||full	0.987	0.720	0.255	0.593	0.360	0.987	dsDNAphage	7464	1	27.300	0.000
k141_8744456||full	0.860	0.193	0.205	0.440	0.407	0.860	dsDNAphage	9072	0	58.300	0.000
k141_8744990||full	0.280	0.540	0.020	0.000	0.087	0.540	NCLDV	8107	0	40.000	20.000
k141_17896471||full	0.960	0.440	0.000	0.007	0.027	0.960	dsDNAphage	7327	1	16.700	8.300
k141_8748745||full	0.693	0.200	0.020	0.020	0.107	0.693	dsDNAphage	7127	0	57.100	14.300
k141_16425098||full	0.120	0.613	0.000	0.000	0.007	0.613	NCLDV	5914	0	16.700	0.000
k141_10338644||full	1.000	0.167	0.545	0.500	0.713	1.000	dsDNAphage	6996	2	40.000	0.000
k141_10339653||full	0.580	0.293	0.095	0.687	0.587	0.687	ssDNA	6072	0	42.900	0.000
k141_2684947||full	1.000	0.293	0.150	0.667	0.847	1.000	dsDNAphage	5090	3	71.400	0.000
k141_14872897||full	0.607	0.287	0.480	0.060	0.300	0.607	dsDNAphage	5649	0	25.000	0.000
k141_16428901||full	0.987	0.327	0.345	0.913	0.100	0.987	dsDNAphage	5468	0	23.100	0.000
k141_31592323||full	0.827	0.200	0.365	0.193	0.247	0.827	dsDNAphage	5814	0	7.100	0.000
k141_7224460||full	0.093	0.600	0.005	0.000	0.120	0.600	NCLDV	5144	0	33.300	16.700
k141_33113411||full	0.133	0.540	0.135	0.053	0.213	0.540	NCLDV	6763	0	33.300	0.000
k141_2692361||full	0.993	0.227	0.115	0.353	0.387	0.993	dsDNAphage	11613	4	30.800	0.000
k141_13409921||full	0.793	0.693	0.310	0.840	0.380	0.840	ssDNA	5944	0	25.000	0.000
k141_28623667||full	0.327	0.747	0.070	0.260	0.220	0.747	NCLDV	4887	0	12.500	0.000
k141_22442072||full	0.060	0.547	0.010	0.000	0.000	0.547	NCLDV	8183	0	25.000	0.000
k141_33119983||full	0.060	0.573	0.095	0.007	0.060	0.573	NCLDV	5525	0	14.300	0.000
k141_27051785||full	0.980	0.073	0.000	0.000	0.013	0.980	dsDNAphage	63668	1	17.900	5.100
k141_11825817||full	0.927	0.233	0.285	0.247	0.113	0.927	dsDNAphage	7803	0	23.500	0.000
k141_10356702||full	0.427	0.853	0.010	0.013	0.147	0.853	NCLDV	5466	0	60.000	20.000
k141_33122981||full	0.927	0.900	0.095	0.347	0.400	0.927	dsDNAphage	5892	0	87.500	0.000
k141_36158078||full	0.260	0.573	0.485	0.053	0.940	0.940	lavidaviridae	5944	0	14.300	0.000
k141_2702899||full	0.900	0.267	0.390	0.553	0.427	0.900	dsDNAphage	5794	0	42.900	0.000
k141_36159918||full	1.000	0.487	0.190	0.600	0.500	1.000	dsDNAphage	5917	5	85.700	0.000
k141_2708082||full	0.987	0.273	0.145	0.053	0.227	0.987	dsDNAphage	5127	2	33.300	0.000
k141_28641036||full	1.000	0.407	0.300	0.593	0.093	1.000	dsDNAphage	13683	2	25.700	0.000
k141_22457811||full	0.107	0.553	0.005	0.000	0.253	0.553	NCLDV	5260	0	33.300	16.700
k141_1244824||full	0.067	0.927	0.030	0.000	0.040	0.927	NCLDV	8034	0	11.100	0.000
k141_34633623||full	0.067	0.880	0.025	0.000	0.047	0.880	NCLDV	5280	0	20.000	0.000
k141_8777888||full	0.700	0.820	0.615	0.607	0.413	0.820	NCLDV	4960	0	16.700	0.000
k141_21036904||full	0.927	0.520	0.145	0.307	0.360	0.927	dsDNAphage	5265	1	25.000	0.000
k141_17928980||full	0.207	0.867	0.310	0.127	0.267	0.867	NCLDV	5491	0	33.300	0.000
k141_7245849||full	0.067	0.507	0.065	0.013	0.093	0.507	NCLDV	6794	0	11.100	0.000
k141_4292602||full	0.427	0.733	0.265	0.047	0.653	0.733	NCLDV	5744	0	33.300	0.000
k141_7247278||full	0.940	0.153	0.170	0.553	0.307	0.940	dsDNAphage	5842	0	62.500	0.000
k141_13435144||full	0.107	0.553	0.010	0.013	0.020	0.553	NCLDV	6108	0	25.000	0.000
k141_34637929||full	0.260	0.833	0.190	0.073	0.227	0.833	NCLDV	7355	0	33.300	0.000
k141_14905975||full	1.000	0.767	0.145	0.807	0.327	1.000	dsDNAphage	5698	4	100.000	0.000
k141_28650225||full	0.153	0.533	0.135	0.047	0.153	0.533	NCLDV	4425	0	33.300	0.000
k141_33140460||full	0.900	0.560	0.230	0.947	0.253	0.947	ssDNA	7023	0	36.400	0.000
k141_24049300||full	0.927	0.993	0.060	0.233	0.313	0.993	NCLDV	5567	0	41.700	0.000
k141_1254394||full	0.907	0.813	0.325	0.840	0.987	0.987	lavidaviridae	6346	0	21.400	0.000
k141_22469857||full	0.147	0.740	0.205	0.067	0.200	0.740	NCLDV	5028	0	33.300	0.000
k141_30111761||full	0.987	0.260	0.070	0.540	0.140	0.987	dsDNAphage	7868	2	33.300	0.000
k141_27077380||full	0.833	0.320	0.240	0.380	0.293	0.833	dsDNAphage	5877	0	18.200	0.000
k141_24057206||full	0.980	0.667	0.180	0.947	0.360	0.980	dsDNAphage	6105	0	100.000	0.000
k141_4306693||full	0.440	0.613	0.230	0.007	0.393	0.613	NCLDV	5228	0	25.000	0.000
k141_34649747||full	0.600	0.087	0.000	0.033	0.087	0.600	dsDNAphage	10438	0	53.300	6.700
k141_17944978||full	0.367	0.520	0.315	0.153	0.587	0.587	lavidaviridae	5460	0	50.000	0.000
k141_25612158||full	0.607	0.593	0.140	0.293	0.307	0.607	dsDNAphage	5260	0	85.700	0.000
k141_13450086||full	0.173	0.980	0.165	0.107	0.433	0.980	NCLDV	5571	0	33.300	0.000
k141_14921495||full	1.000	0.293	0.200	0.433	0.267	1.000	dsDNAphage	7104	3	45.500	0.000
k141_14921889||full	0.293	0.567	0.245	0.000	0.220	0.567	NCLDV	7649	0	14.300	0.000
k141_24063405||full	0.100	0.280	0.075	0.013	0.533	0.533	lavidaviridae	5368	0	25.000	0.000
k141_22482722||full	0.167	0.693	0.045	0.000	0.127	0.693	NCLDV	11988	0	25.000	8.300
k141_25619811||full	0.867	0.380	0.135	0.220	0.280	0.867	dsDNAphage	33643	0	74.100	0.000
k141_19527055||full	0.660	0.047	0.000	0.033	0.013	0.660	dsDNAphage	9799	0	33.300	6.700
k141_11863343||full	1.000	0.787	0.165	0.487	0.680	1.000	dsDNAphage	5998	2	100.000	0.000
k141_36193466||full	0.513	0.347	0.235	0.133	0.093	0.513	dsDNAphage	7485	0	6.700	0.000
k141_4318115||full	0.987	0.467	0.100	0.087	0.600	0.987	dsDNAphage	11608	1	40.000	0.000
k141_24069238||full	0.427	0.773	0.005	0.073	0.220	0.773	NCLDV	7206	0	71.400	14.300
k141_17955630||full	0.500	0.467	0.380	0.067	0.247	0.500	dsDNAphage	5691	0	33.300	0.000
k141_19530300||full	0.993	0.713	0.020	0.487	0.260	0.993	dsDNAphage	16228	5	53.600	0.000
k141_34661035||full	1.000	0.580	0.060	0.887	0.273	1.000	dsDNAphage	6803	2	50.000	0.000
k141_34663803||full	0.993	0.200	0.325	0.853	0.360	0.993	dsDNAphage	5228	0	25.000	0.000
k141_19535775||full	0.053	0.553	0.085	0.027	0.140	0.553	NCLDV	5045	0	16.700	0.000
k141_28681621||full	0.080	0.627	0.000	0.000	0.000	0.627	NCLDV	11652	0	16.700	0.000
k141_25630584||full	0.040	0.793	0.000	0.000	0.047	0.793	NCLDV	6952	0	33.300	0.000
k141_10406365||full	0.667	0.720	0.330	0.367	0.407	0.720	NCLDV	6108	0	33.300	0.000
k141_31652327||full	0.113	0.880	0.000	0.007	0.000	0.880	NCLDV	5158	0	28.600	14.300
k141_31652491||full	1.000	0.273	0.065	0.380	0.120	1.000	dsDNAphage	5890	1	23.100	0.000
k141_5847077||full	0.060	0.527	0.210	0.013	0.147	0.527	NCLDV	5144	0	16.700	0.000
k141_14939202||full	0.873	0.167	0.140	0.187	0.227	0.873	dsDNAphage	7759	0	11.100	0.000
k141_10411517||full	0.987	0.293	0.185	0.533	0.247	0.987	dsDNAphage	10447	2	35.300	0.000
k141_13476168||full	1.000	0.373	0.355	0.140	0.020	1.000	dsDNAphage	6965	1	26.700	0.000
k141_4334484||full	0.540	0.200	0.100	0.013	0.387	0.540	dsDNAphage	5395	0	14.300	0.000
k141_33177645||full	0.907	0.367	0.195	0.520	0.100	0.907	dsDNAphage	6631	0	41.700	0.000
k141_25640061||full	0.913	0.433	0.830	0.027	0.433	0.913	dsDNAphage	11157	1	10.000	0.000
k141_10415512||full	0.813	0.853	0.190	0.387	0.573	0.853	NCLDV	7541	0	75.000	0.000
k141_8820267||full	0.853	0.147	0.330	0.573	0.767	0.853	dsDNAphage	4899	0	37.500	0.000
k141_5856114||full	0.307	0.933	0.385	0.007	0.573	0.933	NCLDV	6691	0	16.700	0.000
k141_33179462||full	0.120	0.787	0.060	0.027	0.487	0.787	NCLDV	8880	0	28.600	14.300
k141_33180620||full	1.000	0.280	0.110	0.267	0.380	1.000	dsDNAphage	21944	1	33.300	0.000
k141_1294921||full	0.327	0.513	0.095	0.020	0.427	0.513	NCLDV	5579	0	40.000	0.000
k141_27112516||full	1.000	0.147	0.010	0.007	0.040	1.000	dsDNAphage	42895	2	31.900	2.100
