seqname	dsDNAphage	NCLDV	RNA	ssDNA	lavidaviridae	max_score	max_score_group	length	hallmark	viral	cellular
k141_6235846||full	0.953	0.227	0.035	0.007	0.080	0.953	dsDNAphage	6567	1	37.500	12.500
k141_221286||full	0.040	0.987	0.090	0.000	0.380	0.987	NCLDV	6335	0	14.300	0.000
k141_5372245||full	0.907	0.167	0.040	0.020	0.180	0.907	dsDNAphage	7834	1	28.600	0.000
k141_1374280||full	0.993	0.180	0.595	0.560	0.713	0.993	dsDNAphage	10315	4	22.200	0.000
k141_3369773||full	0.207	0.893	0.100	0.047	0.520	0.893	NCLDV	7177	0	33.300	0.000
k141_6517000||full	0.240	0.200	0.045	0.000	0.513	0.513	lavidaviridae	26568	0	22.700	4.500
k141_3084792||full	1.000	0.260	0.135	0.580	0.520	1.000	dsDNAphage	6168	2	62.500	0.000
k141_5372479||full	0.100	0.867	0.000	0.007	0.167	0.867	NCLDV	10368	0	20.000	10.000
k141_3944245||full	0.333	0.673	0.010	0.020	0.167	0.673	NCLDV	8508	0	40.000	0.000
k141_5946639||full	1.000	0.127	0.215	0.347	0.607	1.000	dsDNAphage	15490	4	71.400	0.000
k141_5372714||full	0.220	0.760	0.220	0.007	0.113	0.760	NCLDV	5773	0	20.000	0.000
k141_6806901||full	0.620	0.747	0.570	0.253	0.940	0.940	lavidaviridae	8785	0	33.300	0.000
k141_2519213||full	0.967	0.147	0.340	0.033	0.147	0.967	dsDNAphage	6046	1	25.000	0.000
k141_6236888||full	0.047	0.607	0.005	0.000	0.040	0.607	NCLDV	10560	0	33.300	0.000
k141_2519613||full	0.280	0.660	0.120	0.047	0.633	0.660	NCLDV	9784	0	44.400	0.000
k141_801063||full	0.047	0.540	0.015	0.000	0.060	0.540	NCLDV	6691	0	16.700	0.000
k141_222632||full	1.000	0.460	0.000	0.000	0.053	1.000	dsDNAphage	40323	3	51.800	1.800
k141_5099162||full	0.247	0.700	0.010	0.007	0.033	0.700	NCLDV	5534	0	40.000	20.000
k141_6237817||full	1.000	0.147	0.485	0.693	0.093	1.000	dsDNAphage	5578	0	35.700	0.000
k141_5099258||full	0.300	0.673	0.120	0.047	0.167	0.673	NCLDV	5106	0	50.000	0.000
k141_222802||full	0.740	0.033	0.000	0.020	0.007	0.740	dsDNAphage	12023	1	28.600	14.300
k141_801850||full	0.233	0.533	0.020	0.013	0.107	0.533	NCLDV	9240	0	14.300	0.000
k141_4805617||full	0.173	0.940	0.210	0.013	0.667	0.940	NCLDV	7194	0	20.000	0.000
k141_3086640||full	0.107	0.847	0.005	0.000	0.080	0.847	NCLDV	8262	0	20.000	0.000
k141_3371934||full	0.707	0.140	0.085	0.233	0.047	0.707	dsDNAphage	5241	0	9.100	0.000
k141_5374542||full	0.060	0.880	0.130	0.027	0.220	0.880	NCLDV	5345	0	20.000	0.000
k141_2806908||full	1.000	0.707	0.710	0.760	0.873	1.000	dsDNAphage	6397	2	50.000	0.000
k141_4241014||full	0.520	0.067	0.000	0.000	0.013	0.520	dsDNAphage	9640	1	20.000	10.000
k141_4520259||full	1.000	0.340	0.070	0.333	0.513	1.000	dsDNAphage	6970	5	87.500	0.000
k141_6808822||full	0.100	0.527	0.020	0.007	0.067	0.527	NCLDV	22382	0	14.300	0.000
k141_4520892||full	1.000	0.240	0.115	0.167	0.160	1.000	dsDNAphage	9097	4	53.800	0.000
k141_6239627||full	0.660	0.753	0.280	0.373	0.947	0.947	lavidaviridae	6569	0	42.900	0.000
k141_1089431||full	0.853	0.287	0.045	0.200	0.173	0.853	dsDNAphage	11059	0	21.400	0.000
k141_3373020||full	0.320	0.093	0.115	0.093	0.647	0.647	lavidaviridae	5093	0	25.000	0.000
k141_3087821||full	0.047	0.587	0.010	0.000	0.053	0.587	NCLDV	19147	0	13.300	6.700
k141_5667958||full	0.080	0.667	0.105	0.007	0.467	0.667	NCLDV	8185	0	20.000	0.000
k141_1377819||full	0.987	0.400	0.450	0.560	0.787	0.987	dsDNAphage	8303	4	80.000	0.000
k141_4521666||full	0.340	0.507	0.010	0.020	0.113	0.507	NCLDV	5041	0	60.000	20.000
k141_5101891||full	0.973	0.280	0.040	0.060	0.100	0.973	dsDNAphage	5084	1	66.700	33.300
k141_518146||full	0.593	0.980	0.530	0.620	0.960	0.980	NCLDV	6231	0	33.300	0.000
k141_2235375||full	0.167	0.700	0.105	0.007	0.460	0.700	NCLDV	7519	0	16.700	0.000
k141_6521575||full	0.967	0.067	0.000	0.027	0.327	0.967	dsDNAphage	77883	5	33.700	2.100
k141_1378658||full	0.087	0.553	0.010	0.000	0.020	0.553	NCLDV	12213	0	14.300	0.000
k141_5950833||full	0.427	0.520	0.050	0.133	0.473	0.520	NCLDV	6203	0	66.700	0.000
k141_3089002||full	0.153	0.833	0.060	0.000	0.353	0.833	NCLDV	9204	0	14.300	0.000
k141_1662352||full	0.560	0.800	0.075	0.153	0.013	0.800	NCLDV	8079	1	14.300	7.100
k141_6241257||full	0.067	0.873	0.065	0.007	0.113	0.873	NCLDV	6198	0	14.300	0.000
k141_1091174||full	0.573	0.093	0.035	0.060	0.527	0.573	dsDNAphage	9654	0	40.000	10.000
k141_519214||full	0.300	0.880	0.190	0.120	0.933	0.933	lavidaviridae	6676	0	40.000	0.000
k141_804902||full	1.000	0.487	0.100	0.440	0.433	1.000	dsDNAphage	12427	2	73.300	0.000
k141_6811989||full	0.527	0.553	0.220	0.460	0.673	0.673	lavidaviridae	5089	0	50.000	0.000
k141_3090036||full	0.200	0.020	0.145	0.040	0.740	0.740	lavidaviridae	5413	0	25.000	0.000
k141_519630||full	0.227	0.573	0.015	0.007	0.073	0.573	NCLDV	5717	0	14.300	0.000
k141_1091904||full	0.307	0.560	0.605	0.067	0.313	0.605	RNA	4173	0	33.300	0.000
k141_5104141||full	0.520	0.713	0.290	0.207	0.787	0.787	lavidaviridae	3616	0	20.000	0.000
k141_2810869||full	0.073	0.680	0.010	0.000	0.147	0.680	NCLDV	8055	0	28.600	14.300
k141_5378620||full	0.707	0.927	0.145	0.120	0.733	0.927	NCLDV	8017	0	33.300	0.000
k141_227483||full	0.073	0.727	0.005	0.000	0.173	0.727	NCLDV	13500	0	30.800	15.400
k141_3667486||full	0.693	0.660	0.340	0.227	0.480	0.693	dsDNAphage	5684	0	20.000	0.000
k141_3091011||full	1.000	0.340	0.190	0.613	0.753	1.000	dsDNAphage	8722	1	100.000	0.000
k141_2237718||full	0.973	0.560	0.090	0.333	0.507	0.973	dsDNAphage	8152	0	10.500	0.000
k141_3950819||full	0.987	0.233	0.385	0.447	0.127	0.987	dsDNAphage	7411	0	27.300	0.000
k141_3950880||full	0.940	0.300	0.010	0.013	0.140	0.940	dsDNAphage	8528	6	42.900	14.300
k141_4245006||full	0.560	0.713	0.620	0.093	0.913	0.913	lavidaviridae	7810	0	28.600	0.000
k141_3950956||full	0.113	0.987	0.170	0.000	0.647	0.987	NCLDV	5924	0	20.000	0.000
k141_1948867||full	0.107	0.560	0.065	0.000	0.340	0.560	NCLDV	6283	0	20.000	0.000
k141_3951509||full	0.660	0.080	0.010	0.007	0.107	0.660	dsDNAphage	11883	1	40.000	20.000
k141_6814140||full	0.053	0.873	0.160	0.000	0.553	0.873	NCLDV	11101	0	14.300	0.000
k141_5953994||full	0.887	0.933	0.480	0.953	0.987	0.987	lavidaviridae	4546	0	33.300	0.000
k141_5380198||full	0.727	0.680	0.550	0.760	0.833	0.833	lavidaviridae	9465	0	23.100	0.000
k141_2812645||full	0.207	0.613	0.330	0.073	0.393	0.613	NCLDV	6286	0	50.000	0.000
k141_3669066||full	0.620	0.187	0.100	0.020	0.073	0.620	dsDNAphage	4861	0	16.700	0.000
k141_1094291||full	0.047	0.527	0.000	0.000	0.000	0.527	NCLDV	10268	0	10.000	0.000
k141_1382234||full	0.413	0.693	0.290	0.247	0.913	0.913	lavidaviridae	6262	0	33.300	0.000
k141_5673111||full	0.760	0.053	0.095	0.133	0.187	0.760	dsDNAphage	13573	0	3.300	0.000
k141_3952314||full	0.147	0.720	0.070	0.080	0.220	0.720	NCLDV	5609	0	25.000	0.000
k141_4526649||full	0.713	0.273	0.420	0.780	0.953	0.953	lavidaviridae	3726	0	60.000	0.000
k141_6815190||full	0.167	0.967	0.340	0.007	0.153	0.967	NCLDV	6194	0	14.300	0.000
k141_5381052||full	0.973	0.193	0.320	0.853	0.167	0.973	dsDNAphage	5406	0	40.000	0.000
k141_6815397||full	0.007	0.667	0.000	0.000	0.027	0.667	NCLDV	5460	0	25.000	0.000
k141_522893||full	0.987	0.227	0.110	0.440	0.193	0.987	dsDNAphage	5819	4	70.000	0.000
k141_2813513||full	0.987	0.313	0.000	0.000	0.060	0.987	dsDNAphage	29447	1	15.600	0.000
k141_1383261||full	0.260	0.413	0.140	0.073	0.567	0.567	lavidaviridae	5603	0	16.700	0.000
k141_3953329||full	0.993	0.267	0.605	0.667	0.733	0.993	dsDNAphage	5557	1	50.000	0.000
k141_4247778||full	0.040	0.840	0.000	0.000	0.020	0.840	NCLDV	12947	0	25.000	12.500
k141_1096085||full	0.993	0.367	0.380	0.513	0.347	0.993	dsDNAphage	6235	1	18.200	0.000
k141_1384232||full	0.060	0.593	0.035	0.007	0.187	0.593	NCLDV	6120	0	16.700	0.000
k141_4248211||full	1.000	0.200	0.010	0.020	0.053	1.000	dsDNAphage	5328	3	62.500	12.500
k141_231213||full	0.207	0.567	0.110	0.080	0.660	0.660	lavidaviridae	17615	0	36.400	0.000
k141_231243||full	0.120	0.673	0.010	0.007	0.147	0.673	NCLDV	8727	0	22.200	11.100
k141_1952480||full	0.640	0.407	0.130	0.127	0.267	0.640	dsDNAphage	6148	0	60.000	0.000
k141_524809||full	0.920	0.500	0.050	0.220	0.453	0.920	dsDNAphage	6795	0	13.000	0.000
k141_1668333||full	0.900	0.647	0.010	0.007	0.267	0.900	dsDNAphage	31188	3	31.800	22.700
k141_3954710||full	0.373	0.500	0.300	0.087	0.667	0.667	lavidaviridae	7000	0	33.300	0.000
k141_5108541||full	1.000	0.353	0.110	0.160	0.420	1.000	dsDNAphage	9092	4	81.800	0.000
k141_3672457||full	0.480	0.713	0.170	0.307	0.587	0.713	NCLDV	4989	0	66.700	33.300
k141_5676204||full	0.393	0.273	0.470	0.067	0.693	0.693	lavidaviridae	5090	0	33.300	0.000
k141_5109096||full	0.400	0.580	0.005	0.007	0.013	0.580	NCLDV	4873	0	50.000	0.000
k141_1097427||full	1.000	0.333	0.280	0.413	0.107	1.000	dsDNAphage	6180	1	30.800	0.000
k141_5383948||full	0.680	0.233	0.035	0.007	0.133	0.680	dsDNAphage	6770	1	28.600	0.000
k141_3673091||full	0.967	0.793	0.120	0.393	0.853	0.967	dsDNAphage	21937	0	67.700	0.000
k141_232505||full	0.727	0.273	0.020	0.053	0.000	0.727	dsDNAphage	7564	0	5.600	0.000
k141_1953879||full	0.213	0.833	0.085	0.040	0.620	0.833	NCLDV	5964	0	33.300	0.000
k141_4530585||full	0.220	0.707	0.115	0.033	0.467	0.707	NCLDV	6604	0	33.300	0.000
k141_2816280||full	0.747	0.033	0.000	0.000	0.027	0.747	dsDNAphage	10898	3	40.000	40.000
k141_5677411||full	0.593	0.467	0.075	0.007	0.720	0.720	lavidaviridae	8322	0	25.000	0.000
k141_2531150||full	0.153	0.947	0.105	0.007	0.287	0.947	NCLDV	4761	0	16.700	0.000
k141_2816378||full	0.560	0.573	0.175	0.580	0.873	0.873	lavidaviridae	5276	0	66.700	0.000
k141_6248514||full	0.993	0.733	0.040	0.220	0.460	0.993	dsDNAphage	14570	1	64.700	0.000
k141_5110393||full	0.093	0.640	0.045	0.007	0.247	0.640	NCLDV	5906	0	25.000	0.000
k141_3956593||full	0.667	0.073	0.080	0.007	0.227	0.667	dsDNAphage	6391	1	25.000	0.000
k141_5110440||full	0.893	0.793	0.135	0.707	0.807	0.893	dsDNAphage	8659	0	53.300	0.000
k141_5677774||full	0.687	0.527	0.190	0.713	0.533	0.713	ssDNA	5676	0	66.700	0.000
k141_3956979||full	0.760	0.380	0.555	0.087	0.833	0.833	lavidaviridae	6304	0	25.000	0.000
k141_6529097||full	1.000	0.207	0.000	0.027	0.127	1.000	dsDNAphage	7912	1	46.700	6.700
k141_4251429||full	0.960	0.233	0.000	0.013	0.120	0.960	dsDNAphage	7584	1	23.100	7.700
k141_5385966||full	0.193	0.787	0.075	0.020	0.387	0.787	NCLDV	7732	0	25.000	0.000
k141_6529809||full	0.547	0.027	0.020	0.000	0.033	0.547	dsDNAphage	7413	1	40.000	20.000
k141_1388091||full	0.207	0.673	0.125	0.020	0.473	0.673	NCLDV	5174	0	40.000	0.000
k141_1100015||full	0.980	0.813	0.345	0.840	0.867	0.980	dsDNAphage	5468	0	26.700	0.000
k141_234408||full	0.520	0.353	0.070	0.020	0.080	0.520	dsDNAphage	5537	0	12.500	0.000
k141_234431||full	0.633	0.467	0.435	0.120	0.947	0.947	lavidaviridae	7682	0	28.600	0.000
k141_3383459||full	0.113	0.647	0.000	0.000	0.000	0.647	NCLDV	7853	0	28.600	14.300
k141_1672652||full	0.960	0.087	0.120	0.000	0.440	0.960	dsDNAphage	10291	2	18.200	9.100
k141_6251094||full	0.240	0.727	0.180	0.020	0.747	0.747	lavidaviridae	5102	0	20.000	0.000
k141_1389520||full	0.233	0.653	0.010	0.007	0.293	0.653	NCLDV	6275	0	40.000	0.000
k141_6251310||full	0.140	0.713	0.120	0.000	0.387	0.713	NCLDV	5400	0	16.700	0.000
k141_3676487||full	1.000	0.733	0.325	0.700	0.453	1.000	dsDNAphage	7765	4	36.400	0.000
k141_3959617||full	0.113	0.647	0.105	0.000	0.287	0.647	NCLDV	10774	0	28.600	0.000
k141_1101262||full	0.287	0.593	0.135	0.027	0.480	0.593	NCLDV	15795	0	26.700	0.000
k141_5961757||full	0.953	0.147	0.045	0.267	0.140	0.953	dsDNAphage	11555	0	28.600	0.000
k141_2534471||full	0.927	0.740	0.005	0.000	0.427	0.927	dsDNAphage	5146	2	40.000	20.000
k141_5113620||full	0.087	0.887	0.100	0.000	0.347	0.887	NCLDV	6131	0	12.500	0.000
k141_4253864||full	0.993	0.247	0.340	0.140	0.540	0.993	dsDNAphage	13062	1	27.300	0.000
k141_529807||full	0.927	0.373	0.230	0.753	0.153	0.927	dsDNAphage	5608	0	37.500	0.000
k141_5680838||full	0.993	0.327	0.200	0.160	0.153	0.993	dsDNAphage	8867	2	30.000	0.000
k141_1957448||full	0.080	0.907	0.000	0.000	0.133	0.907	NCLDV	13300	0	27.300	18.200
k141_2819919||full	1.000	0.420	0.140	0.580	0.820	1.000	dsDNAphage	7705	2	85.700	0.000
k141_3100239||full	0.847	0.520	0.140	0.020	0.287	0.847	dsDNAphage	7106	1	22.200	11.100
k141_6822641||full	0.933	0.680	0.265	0.480	0.580	0.933	dsDNAphage	6612	0	54.500	0.000
k141_3385399||full	0.167	0.507	0.000	0.000	0.047	0.507	NCLDV	6513	0	20.000	0.000
k141_5388881||full	0.340	0.240	0.305	0.140	0.980	0.980	lavidaviridae	13848	0	25.000	0.000
k141_3100658||full	0.133	0.667	0.235	0.053	0.233	0.667	NCLDV	4572	0	25.000	0.000
k141_4534749||full	0.327	0.627	0.285	0.120	0.753	0.753	lavidaviridae	5550	0	33.300	0.000
k141_6823051||full	0.920	0.320	0.090	0.027	0.173	0.920	dsDNAphage	6479	2	33.300	0.000
k141_6823210||full	0.907	0.813	0.115	0.627	0.893	0.907	dsDNAphage	12426	0	37.500	0.000
k141_3101105||full	0.147	0.727	0.140	0.000	0.527	0.727	NCLDV	6571	0	16.700	0.000
k141_2536105||full	0.520	0.213	0.655	0.153	0.807	0.807	lavidaviridae	5685	0	25.000	0.000
k141_3961753||full	0.147	0.827	0.130	0.027	0.373	0.827	NCLDV	5242	0	40.000	0.000
k141_1391814||full	0.420	0.600	0.055	0.140	0.227	0.600	NCLDV	4865	0	14.300	0.000
k141_5682965||full	0.200	0.580	0.060	0.020	0.520	0.580	NCLDV	5808	0	40.000	20.000
k141_1959457||full	0.380	0.533	0.360	0.080	0.573	0.573	lavidaviridae	5045	0	33.300	0.000
k141_6824545||full	0.927	0.633	0.035	0.213	0.140	0.927	dsDNAphage	8220	0	35.300	0.000
k141_6534449||full	0.193	0.887	0.240	0.007	0.867	0.887	NCLDV	5286	0	20.000	0.000
k141_5965035||full	0.267	0.920	0.095	0.120	0.860	0.920	NCLDV	9430	0	50.000	0.000
k141_5684085||full	0.847	0.040	0.030	0.047	0.173	0.847	dsDNAphage	5506	2	60.000	40.000
k141_5965214||full	1.000	0.540	0.150	0.660	0.847	1.000	dsDNAphage	13704	2	76.900	0.000
k141_5684339||full	0.747	0.113	0.000	0.013	0.040	0.747	dsDNAphage	6245	1	50.000	16.700
k141_1393422||full	0.933	0.733	0.290	0.287	0.873	0.933	dsDNAphage	4910	1	33.300	0.000
k141_4257516||full	0.460	0.780	0.410	0.247	0.993	0.993	lavidaviridae	8014	0	25.000	0.000
k141_4823765||full	0.240	0.640	0.180	0.133	0.360	0.640	NCLDV	6825	0	50.000	0.000
k141_4537989||full	0.947	0.040	0.000	0.000	0.007	0.947	dsDNAphage	17675	2	26.100	17.400
k141_3103880||full	0.307	0.853	0.175	0.020	0.533	0.853	NCLDV	7412	0	33.300	0.000
k141_819365||full	0.947	0.233	0.000	0.067	0.173	0.947	dsDNAphage	8794	0	30.000	5.000
k141_533486||full	0.980	0.640	0.450	0.667	0.547	0.980	dsDNAphage	7245	1	50.000	0.000
k141_4823998||full	0.973	0.200	0.000	0.000	0.007	0.973	dsDNAphage	33469	9	45.200	11.900
k141_1394123||full	0.673	0.413	0.030	0.033	0.160	0.673	dsDNAphage	6369	1	28.600	0.000
k141_240357||full	0.113	0.753	0.015	0.000	0.320	0.753	NCLDV	11348	0	22.200	0.000
k141_6536025||full	0.147	0.720	0.110	0.013	0.560	0.720	NCLDV	8661	0	25.000	0.000
k141_1394157||full	1.000	0.300	0.065	0.173	0.593	1.000	dsDNAphage	17147	7	40.000	0.000
k141_819732||full	0.180	0.500	0.155	0.107	0.213	0.500	NCLDV	5555	0	25.000	0.000
k141_1961539||full	0.133	0.767	0.035	0.000	0.280	0.767	NCLDV	6749	0	20.000	0.000
k141_1106095||full	0.100	0.767	0.010	0.007	0.540	0.767	NCLDV	9292	0	20.000	10.000
k141_1106153||full	0.173	0.653	0.110	0.000	0.273	0.653	NCLDV	7501	0	25.000	0.000
k141_4538374||full	0.080	0.873	0.250	0.020	0.187	0.873	NCLDV	5766	0	14.300	0.000
k141_5685297||full	0.607	0.287	0.345	0.140	0.500	0.607	dsDNAphage	5980	0	40.000	0.000
k141_4538479||full	0.673	0.233	0.360	0.260	0.513	0.673	dsDNAphage	6929	0	18.200	0.000
k141_4824668||full	0.120	0.953	0.115	0.007	0.507	0.953	NCLDV	8574	0	16.700	0.000
k141_5685660||full	0.280	0.513	0.365	0.067	0.267	0.513	NCLDV	5606	0	40.000	0.000
k141_3681797||full	0.147	0.567	0.035	0.093	0.313	0.567	NCLDV	6688	0	50.000	25.000
k141_820638||full	0.193	0.660	0.000	0.007	0.167	0.660	NCLDV	7511	0	20.000	10.000
k141_6537011||full	0.073	0.960	0.000	0.000	0.093	0.960	NCLDV	6632	0	28.600	14.300
k141_820736||full	0.080	0.560	0.115	0.000	0.367	0.560	NCLDV	11930	0	40.000	0.000
k141_4539395||full	0.847	0.660	0.145	0.747	0.447	0.847	dsDNAphage	3431	0	71.400	0.000
k141_1107327||full	0.107	0.767	0.005	0.000	0.180	0.767	NCLDV	6723	0	28.600	14.300
k141_1679304||full	1.000	0.280	0.165	0.453	0.413	1.000	dsDNAphage	10406	3	38.500	0.000
k141_242190||full	0.993	0.820	0.560	0.907	0.913	0.993	dsDNAphage	6411	2	23.100	0.000
k141_1395775||full	0.013	0.507	0.005	0.000	0.000	0.507	NCLDV	9115	0	14.300	0.000
k141_2541050||full	0.980	0.247	0.205	0.687	0.707	0.980	dsDNAphage	5932	0	27.300	0.000
k141_3966841||full	0.867	0.353	0.270	0.160	0.453	0.867	dsDNAphage	6163	0	28.600	0.000
k141_4826460||full	0.827	0.380	0.075	0.487	0.260	0.827	dsDNAphage	4893	0	27.300	0.000
k141_5687683||full	0.653	0.453	0.830	0.747	0.987	0.987	lavidaviridae	6475	0	25.000	0.000
k141_3106992||full	0.393	0.933	0.430	0.060	0.680	0.933	NCLDV	6687	0	25.000	0.000
k141_6258454||full	0.087	0.780	0.135	0.013	0.493	0.780	NCLDV	6487	0	25.000	0.000
k141_5969065||full	1.000	0.207	0.005	0.053	0.013	1.000	dsDNAphage	5761	6	70.000	20.000
k141_6258539||full	0.660	0.447	0.490	0.113	0.447	0.660	dsDNAphage	5658	0	25.000	0.000
k141_4826894||full	0.300	0.867	0.075	0.073	0.293	0.867	NCLDV	5412	0	25.000	0.000
k141_3684011||full	1.000	0.080	0.000	0.020	0.060	1.000	dsDNAphage	29117	6	59.500	2.400
k141_6258582||full	0.927	0.807	0.060	0.107	0.240	0.927	dsDNAphage	8355	0	14.300	0.000
k141_1109049||full	0.987	0.620	0.180	0.407	0.467	0.987	dsDNAphage	5482	0	11.800	0.000
k141_3684097||full	0.793	0.400	0.170	0.160	0.720	0.793	dsDNAphage	5627	0	60.000	0.000
k141_3967571||full	0.247	0.740	0.115	0.040	0.287	0.740	NCLDV	5759	0	33.300	0.000
k141_5121585||full	0.200	0.853	0.080	0.000	0.153	0.853	NCLDV	24439	1	11.100	0.000
k141_3967857||full	0.640	0.480	0.065	0.233	0.540	0.640	dsDNAphage	10563	0	10.000	0.000
k141_4827334||full	0.253	0.873	0.285	0.140	0.180	0.873	NCLDV	6813	0	25.000	0.000
k141_537195||full	0.940	0.207	0.280	0.473	0.160	0.940	dsDNAphage	5478	0	41.700	0.000
k141_1397732||full	0.500	nan	0.095	0.067	0.120	0.500	dsDNAphage	4475	0	11.100	0.000
k141_1965191||full	0.467	0.573	0.005	0.000	0.027	0.573	NCLDV	6698	0	33.300	16.700
k141_5122312||full	0.940	0.560	0.755	0.847	0.707	0.940	dsDNAphage	5517	0	9.100	0.000
k141_823851||full	0.987	0.047	0.000	0.020	0.007	0.987	dsDNAphage	9797	6	50.000	42.900
k141_1110198||full	0.960	0.020	0.020	0.007	0.040	0.960	dsDNAphage	6561	2	50.000	33.300
k141_537887||full	0.447	0.213	0.540	0.040	0.667	0.667	lavidaviridae	5858	0	33.300	0.000
k141_5397460||full	0.647	0.073	0.005	0.027	0.107	0.647	dsDNAphage	6838	0	16.700	8.300
k141_3108465||full	1.000	0.927	0.145	0.440	0.940	1.000	dsDNAphage	60738	9	68.400	0.000
k141_6260013||full	0.200	0.887	0.170	0.000	0.760	0.887	NCLDV	5400	0	25.000	0.000
k141_6540761||full	0.740	0.100	0.000	0.000	0.013	0.740	dsDNAphage	6883	1	25.000	12.500
k141_1682298||full	0.993	0.113	0.005	0.033	0.060	0.993	dsDNAphage	13095	5	68.800	6.200
k141_538207||full	0.360	0.227	0.015	0.067	0.680	0.680	lavidaviridae	5080	0	42.900	14.300
k141_3393869||full	0.220	0.553	0.090	0.060	0.167	0.553	NCLDV	5793	0	16.700	0.000
k141_6831783||full	0.313	0.980	0.370	0.133	0.480	0.980	NCLDV	5268	0	40.000	0.000
k141_6831865||full	0.513	0.233	0.040	0.080	0.107	0.513	dsDNAphage	7178	0	62.500	0.000
k141_4263837||full	0.647	0.940	0.180	0.393	0.613	0.940	NCLDV	12958	0	17.600	0.000
k141_6832442||full	0.220	0.947	0.345	0.033	0.740	0.947	NCLDV	7191	0	25.000	0.000
k141_6542171||full	0.547	0.413	0.330	0.007	0.193	0.547	dsDNAphage	6896	0	20.000	0.000
k141_4544300||full	0.800	1.000	0.215	0.100	1.000	1.000	NCLDV	7656	0	20.000	0.000
k141_5399533||full	0.093	0.920	0.320	0.007	0.300	0.920	NCLDV	5749	0	16.700	0.000
k141_4829778||full	0.667	0.647	0.140	0.267	0.253	0.667	dsDNAphage	13377	0	20.000	0.000
k141_3687535||full	0.513	0.320	0.000	0.000	0.073	0.513	dsDNAphage	6259	0	60.000	20.000
k141_4264893||full	0.687	0.213	0.510	0.033	0.193	0.687	dsDNAphage	7323	0	12.500	0.000
k141_5692414||full	0.353	0.707	0.600	0.667	0.880	0.880	lavidaviridae	5138	0	33.300	0.000
k141_2545745||full	0.860	0.713	0.065	0.027	0.400	0.860	dsDNAphage	9035	1	37.500	0.000
k141_6262454||full	0.060	0.880	0.000	0.000	0.240	0.880	NCLDV	15112	0	25.000	12.500
k141_5692736||full	0.100	0.707	0.090	0.000	0.280	0.707	NCLDV	13329	0	10.000	0.000
k141_3687937||full	0.107	0.647	0.005	0.000	0.387	0.647	NCLDV	16312	0	28.600	14.300
k141_2546344||full	0.187	0.707	0.065	0.000	0.213	0.707	NCLDV	12406	0	13.300	0.000
k141_1401260||full	0.927	0.087	0.045	0.060	0.100	0.927	dsDNAphage	10036	1	66.700	33.300
k141_2831430||full	1.000	0.873	0.115	0.507	0.307	1.000	dsDNAphage	6868	3	90.000	0.000
k141_3111977||full	0.827	0.740	0.445	0.587	0.853	0.853	lavidaviridae	7798	0	5.600	0.000
k141_3396520||full	0.373	0.593	0.125	0.427	0.800	0.800	lavidaviridae	5669	0	33.300	0.000
k141_4831354||full	0.940	0.653	0.240	0.140	0.873	0.940	dsDNAphage	5315	1	50.000	0.000
k141_541625||full	0.573	0.853	0.025	0.040	0.200	0.853	NCLDV	5288	0	28.600	0.000
k141_1685520||full	0.973	0.580	0.390	0.613	0.253	0.973	dsDNAphage	5025	2	21.400	0.000
k141_1114531||full	0.973	0.107	0.045	0.140	0.113	0.973	dsDNAphage	5453	0	25.000	6.200
k141_6835187||full	0.993	0.320	0.025	0.027	0.047	0.993	dsDNAphage	38822	5	31.400	0.000
k141_1686057||full	0.120	0.827	0.125	0.007	0.467	0.827	NCLDV	7128	0	20.000	0.000
k141_3112915||full	0.393	0.827	0.115	0.040	0.060	0.827	NCLDV	6981	0	16.700	0.000
k141_2547690||full	1.000	0.773	0.405	1.000	0.960	1.000	dsDNAphage	7159	3	100.000	0.000
k141_3397456||full	0.407	0.873	0.415	0.067	0.667	0.873	NCLDV	10769	0	33.300	0.000
k141_6835844||full	0.060	0.560	0.020	0.000	0.073	0.560	NCLDV	15105	0	25.000	0.000
k141_250480||full	0.080	0.713	0.010	0.007	0.067	0.713	NCLDV	12743	0	11.100	0.000
k141_829165||full	0.993	0.520	0.200	0.167	0.627	0.993	dsDNAphage	9407	1	52.600	0.000
k141_2261442||full	0.933	0.707	0.195	0.960	0.867	0.960	ssDNA	5084	0	40.000	0.000
k141_5976057||full	0.347	0.253	0.000	0.033	0.540	0.540	lavidaviridae	5362	0	50.000	16.700
k141_3398926||full	0.453	0.973	0.145	0.033	0.707	0.973	NCLDV	5429	0	25.000	0.000
k141_6837272||full	0.987	0.680	0.200	0.907	0.987	0.987	dsDNAphage	5939	3	60.000	0.000
k141_3974915||full	0.833	0.180	0.595	0.140	0.960	0.960	lavidaviridae	10968	0	16.700	0.000
k141_3114863||full	0.067	0.607	0.035	0.007	0.167	0.607	NCLDV	7222	0	14.300	0.000
k141_1404723||full	0.113	0.540	0.095	0.013	0.140	0.540	NCLDV	6162	0	22.200	0.000
k141_5977485||full	0.167	0.207	0.245	0.007	0.847	0.847	lavidaviridae	5147	0	16.700	0.000
k141_2549713||full	0.960	0.840	0.250	0.967	0.933	0.967	ssDNA	6390	0	50.000	0.000
k141_5403829||full	0.927	0.020	0.015	0.093	0.027	0.927	dsDNAphage	6474	0	13.300	6.700
k141_2835382||full	0.820	0.313	0.125	0.353	0.293	0.820	dsDNAphage	6104	0	100.000	0.000
