seqname	dsDNAphage	NCLDV	RNA	ssDNA	lavidaviridae	max_score	max_score_group	length	hallmark	viral	cellular
k141_6353788||full	0.847	0.080	0.000	0.000	0.000	0.847	dsDNAphage	108704	10	28.800	36.500
k141_1797910||full	0.253	0.940	0.015	0.000	0.580	0.940	NCLDV	12101	0	28.600	14.300
k141_2122570||full	0.913	0.380	0.195	0.807	0.387	0.913	dsDNAphage	6296	0	36.400	0.000
k141_5700192||full	0.080	1.000	0.000	0.000	0.220	1.000	NCLDV	12318	0	30.800	7.700
k141_491285||full	0.247	0.560	0.020	0.000	0.080	0.560	NCLDV	6290	0	20.000	0.000
k141_3751182||full	0.113	0.840	0.100	0.040	0.487	0.840	NCLDV	7070	0	20.000	0.000
k141_5052255||full	nan	0.633	nan	nan	nan	0.633	NCLDV	4903	0	50.000	0.000
k141_7334634||full	0.993	0.307	0.015	0.153	0.187	0.993	dsDNAphage	5417	3	77.800	11.100
k141_7659987||full	1.000	0.660	0.345	0.373	0.747	1.000	dsDNAphage	7755	1	50.000	0.000
k141_4075306||full	0.313	0.507	0.235	0.053	0.447	0.507	NCLDV	5601	0	33.300	0.000
k141_7006991||full	0.947	0.927	0.120	0.767	0.960	0.960	lavidaviridae	5158	0	85.700	0.000
k141_4075712||full	1.000	0.107	0.010	0.020	0.060	1.000	dsDNAphage	6094	3	71.400	14.300
k141_7661172||full	0.833	0.227	0.175	0.133	0.640	0.833	dsDNAphage	5861	0	55.600	0.000
k141_168942||full	0.647	0.247	0.060	0.067	0.173	0.647	dsDNAphage	7783	0	27.300	0.000
k141_5381445||full	1.000	0.447	0.245	0.607	0.733	1.000	dsDNAphage	20244	2	60.000	0.000
k141_4405732||full	1.000	0.920	0.215	0.907	0.920	1.000	dsDNAphage	6070	3	100.000	0.000
k141_1148968||full	0.780	0.573	0.455	0.080	0.780	0.780	dsDNAphage	5885	0	10.000	0.000
k141_7661574||full	1.000	0.960	0.095	0.793	0.447	1.000	dsDNAphage	7164	3	91.700	0.000
k141_4076710||full	0.367	0.847	0.240	0.100	0.273	0.847	NCLDV	5353	0	40.000	0.000
k141_3753803||full	0.440	0.660	0.300	0.133	0.940	0.940	lavidaviridae	6078	0	20.000	0.000
k141_2126615||full	0.767	0.160	0.000	0.000	0.013	0.767	dsDNAphage	8651	2	25.000	25.000
k141_6032855||full	0.993	0.147	0.105	0.200	0.173	0.993	dsDNAphage	5187	2	28.600	0.000
k141_3754547||full	0.633	0.427	0.780	0.733	0.933	0.933	lavidaviridae	4097	0	50.000	0.000
k141_2447416||full	0.880	0.413	0.080	0.360	0.687	0.880	dsDNAphage	6173	0	75.000	0.000
k141_4407661||full	0.473	0.573	0.220	0.087	0.973	0.973	lavidaviridae	8925	0	18.200	0.000
k141_5055988||full	0.280	0.607	0.020	0.007	0.313	0.607	NCLDV	8912	0	33.300	11.100
k141_6689857||full	0.413	0.927	0.320	0.160	0.993	0.993	lavidaviridae	5922	0	20.000	0.000
k141_6359840||full	1.000	0.140	0.110	0.460	0.347	1.000	dsDNAphage	7821	1	88.900	0.000
k141_3106904||full	0.400	0.707	0.245	0.013	0.460	0.707	NCLDV	9017	0	30.000	0.000
k141_5056536||full	0.947	0.227	0.130	0.807	0.220	0.947	dsDNAphage	9915	0	40.900	0.000
k141_2779353||full	0.680	0.333	0.395	0.907	0.720	0.907	ssDNA	5001	0	100.000	0.000
k141_3429937||full	0.267	0.967	0.110	0.040	0.653	0.967	NCLDV	6513	0	40.000	0.000
k141_497173||full	1.000	0.420	0.105	0.273	0.620	1.000	dsDNAphage	6765	1	62.500	0.000
k141_5706521||full	1.000	0.320	0.070	0.300	0.347	1.000	dsDNAphage	8874	1	33.300	0.000
k141_5385280||full	0.187	0.740	0.000	0.000	0.060	0.740	NCLDV	11248	0	37.500	12.500
k141_7665231||full	0.333	0.547	0.190	0.193	0.693	0.693	lavidaviridae	10873	2	50.000	0.000
k141_2129544||full	0.540	0.253	0.795	0.493	0.313	0.795	RNA	5945	0	33.300	0.000
k141_7665653||full	0.707	0.400	0.980	0.387	0.987	0.987	lavidaviridae	5513	0	33.300	0.000
k141_2449793||full	0.960	0.713	0.500	0.900	0.193	0.960	dsDNAphage	5420	0	42.900	0.000
k141_7666095||full	0.213	0.800	0.105	0.067	0.487	0.800	NCLDV	6058	0	33.300	0.000
k141_3431325||full	0.947	0.993	0.080	0.487	0.960	0.993	NCLDV	9281	1	26.300	0.000
k141_2130779||full	0.593	0.513	0.380	0.040	0.187	0.593	dsDNAphage	6581	0	22.200	0.000
k141_4730958||full	0.987	0.827	0.075	0.687	0.580	0.987	dsDNAphage	5332	1	55.600	0.000
k141_4732040||full	0.427	0.853	0.190	0.053	0.960	0.960	lavidaviridae	5566	0	40.000	0.000
k141_1807925||full	0.767	0.433	0.245	0.020	0.920	0.920	lavidaviridae	16556	0	16.700	0.000
k141_2782927||full	0.280	0.633	0.115	0.020	0.607	0.633	NCLDV	9606	0	28.600	0.000
k141_4732802||full	0.253	0.940	0.030	0.033	0.793	0.940	NCLDV	8754	0	25.000	12.500
k141_1476656||full	0.960	0.993	0.170	0.600	0.787	0.993	NCLDV	10465	1	50.000	0.000
k141_6365619||full	0.707	0.613	0.495	0.713	0.380	0.713	ssDNA	3846	0	50.000	0.000
k141_6696451||full	0.487	0.727	0.245	0.133	0.187	0.727	NCLDV	6268	0	33.300	0.000
k141_3761940||full	0.573	0.660	0.255	0.067	0.500	0.660	NCLDV	6039	0	33.300	0.000
k141_5062906||full	0.927	0.820	0.905	0.353	0.973	0.973	lavidaviridae	9766	0	33.300	0.000
k141_502948||full	0.227	0.607	0.190	0.000	0.187	0.607	NCLDV	9470	0	12.500	0.000
k141_6697841||full	0.167	0.960	0.055	0.033	0.760	0.960	NCLDV	6208	0	28.600	0.000
k141_4735737||full	0.387	0.600	0.025	0.000	0.173	0.600	NCLDV	9699	0	50.000	0.000
k141_7671738||full	0.993	0.107	0.125	0.300	0.500	0.993	dsDNAphage	8147	3	81.800	0.000
k141_3763574||full	0.200	0.680	0.105	0.033	0.293	0.680	NCLDV	5523	0	20.000	0.000
k141_2787103||full	0.200	0.887	0.060	0.013	0.220	0.887	NCLDV	5151	0	20.000	0.000
k141_4736981||full	0.233	0.967	0.000	0.007	0.287	0.967	NCLDV	15976	0	23.500	5.900
k141_1160466||full	1.000	0.213	0.005	0.127	0.260	1.000	dsDNAphage	13770	2	25.000	4.200
k141_2458183||full	0.993	0.713	0.210	0.347	0.813	0.993	dsDNAphage	12285	2	29.400	0.000
k141_7020405||full	1.000	0.353	0.025	0.167	0.200	1.000	dsDNAphage	8848	3	42.900	0.000
k141_2459067||full	0.807	0.833	0.765	0.340	0.880	0.880	lavidaviridae	4914	0	25.000	0.000
k141_6045039||full	0.960	0.433	0.130	0.887	0.407	0.960	dsDNAphage	6500	0	46.200	0.000
k141_3118595||full	0.053	0.780	0.000	0.000	0.247	0.780	NCLDV	9423	0	30.000	20.000
k141_832185||full	0.300	0.727	0.000	0.020	0.240	0.727	NCLDV	9845	0	50.000	10.000
k141_1815947||full	0.033	0.553	0.410	0.060	0.107	0.553	NCLDV	5233	0	50.000	0.000
k141_6046957||full	0.167	0.553	0.240	0.027	0.387	0.553	NCLDV	8802	0	16.700	0.000
k141_1817069||full	0.353	0.380	0.000	0.013	0.780	0.780	lavidaviridae	7894	0	57.100	14.300
k141_6703699||full	0.127	0.680	0.000	0.000	0.160	0.680	NCLDV	5121	0	40.000	20.000
k141_3120999||full	0.127	0.647	0.010	0.000	0.173	0.647	NCLDV	6688	0	25.000	12.500
k141_7678129||full	0.193	0.887	0.105	0.027	0.360	0.887	NCLDV	5961	0	40.000	0.000
k141_1165871||full	0.433	0.620	0.290	0.133	1.000	1.000	lavidaviridae	5827	0	25.000	0.000
k141_5719966||full	0.733	0.833	0.355	0.087	0.867	0.867	lavidaviridae	5100	0	42.900	0.000
k141_3444294||full	1.000	0.653	0.145	0.927	0.867	1.000	dsDNAphage	5755	2	100.000	0.000
k141_7678757||full	0.087	0.787	0.125	0.007	0.360	0.787	NCLDV	5077	0	16.700	0.000
k141_3123373||full	0.620	0.913	0.075	0.367	0.813	0.913	NCLDV	5219	0	75.000	0.000
k141_2144506||full	0.140	0.600	0.000	0.000	0.060	0.600	NCLDV	7984	0	16.700	8.300
k141_4425334||full	0.780	0.773	0.290	0.860	0.907	0.907	lavidaviridae	4777	0	100.000	0.000
k141_7355564||full	0.153	0.880	0.115	0.020	0.527	0.880	NCLDV	5136	0	25.000	0.000
k141_6707664||full	0.540	0.960	0.095	0.427	0.900	0.960	NCLDV	5934	0	60.000	0.000
k141_3446557||full	0.353	0.807	0.085	0.073	0.707	0.807	NCLDV	5015	0	33.300	0.000
k141_6377424||full	0.940	0.820	0.120	0.407	0.580	0.940	dsDNAphage	6012	0	83.300	0.000
k141_2465590||full	0.780	0.920	0.150	0.220	0.780	0.920	NCLDV	5267	0	66.700	0.000
k141_1169106||full	0.820	0.753	0.690	0.940	0.900	0.940	ssDNA	5694	0	33.300	0.000
k141_6377886||full	0.647	0.500	0.175	0.060	0.660	0.660	lavidaviridae	9933	0	50.000	0.000
k141_1169415||full	0.267	0.380	0.375	0.360	0.647	0.647	lavidaviridae	4924	0	33.300	0.000
k141_5402340||full	0.140	0.133	0.010	0.007	0.800	0.800	lavidaviridae	6589	0	25.000	12.500
k141_839584||full	0.327	0.567	0.340	0.013	0.547	0.567	NCLDV	8223	0	20.000	0.000
k141_4428018||full	0.993	0.527	0.105	0.780	0.840	0.993	dsDNAphage	6679	1	80.000	0.000
k141_2798660||full	0.540	0.007	0.000	0.000	0.000	0.540	dsDNAphage	20568	2	15.800	21.100
k141_5403427||full	0.767	0.967	0.800	0.307	0.953	0.967	NCLDV	4598	0	20.000	0.000
k141_5075914||full	0.153	0.960	0.115	0.093	0.860	0.960	NCLDV	5040	0	25.000	0.000
k141_2798831||full	0.613	0.700	0.115	0.087	0.773	0.773	lavidaviridae	5550	0	37.500	0.000
k141_4429261||full	0.307	0.840	0.080	0.007	0.400	0.840	NCLDV	10174	0	28.600	0.000
k141_1491474||full	0.460	0.653	0.095	0.020	0.340	0.653	NCLDV	7196	0	16.700	0.000
k141_3776694||full	0.087	0.513	0.000	0.000	0.033	0.513	NCLDV	6408	0	25.000	12.500
k141_7031105||full	0.880	0.060	0.010	0.040	0.040	0.880	dsDNAphage	16300	0	72.000	8.000
k141_1825633||full	0.960	0.233	0.045	0.067	0.013	0.960	dsDNAphage	6337	0	7.100	0.000
k141_842132||full	0.440	0.760	0.195	0.707	0.940	0.940	lavidaviridae	5978	0	50.000	0.000
k141_3128614||full	0.353	0.620	0.455	0.067	0.833	0.833	lavidaviridae	6813	1	33.300	0.000
k141_2150098||full	0.673	0.693	0.310	0.800	0.467	0.800	ssDNA	6307	0	50.000	0.000
k141_6382062||full	0.153	0.787	0.185	0.040	0.773	0.787	NCLDV	6235	0	25.000	0.000
k141_1826629||full	0.213	0.607	0.035	0.000	0.107	0.607	NCLDV	13455	0	7.100	0.000
k141_4750694||full	0.920	0.460	0.090	0.740	0.240	0.920	dsDNAphage	5098	0	100.000	0.000
k141_1174375||full	0.107	0.500	0.015	0.000	0.160	0.500	NCLDV	5680	0	14.300	0.000
k141_7687168||full	0.727	0.073	0.015	0.013	0.000	0.727	dsDNAphage	4952	0	22.200	11.100
k141_4432933||full	0.240	0.920	0.595	0.353	0.533	0.920	NCLDV	4912	0	14.300	0.000
k141_5729052||full	0.227	0.687	0.305	0.047	0.920	0.920	lavidaviridae	7711	0	25.000	0.000
k141_6715746||full	0.327	0.793	0.335	0.507	0.980	0.980	lavidaviridae	4995	0	50.000	0.000
k141_197083||full	0.493	0.800	0.025	0.027	0.500	0.800	NCLDV	7659	0	42.900	14.300
k141_3781441||full	0.260	0.780	0.375	0.253	0.933	0.933	lavidaviridae	5049	1	25.000	0.000
k141_7035597||full	0.867	0.173	0.065	0.127	0.340	0.867	dsDNAphage	19122	0	20.800	0.000
k141_197888||full	0.440	0.533	0.860	0.060	0.880	0.880	lavidaviridae	10110	0	25.000	0.000
k141_6385773||full	0.133	0.840	0.060	0.000	0.220	0.840	NCLDV	5219	0	20.000	0.000
k141_2153962||full	1.000	0.533	0.100	0.733	0.953	1.000	dsDNAphage	6672	1	90.000	0.000
k141_2473796||full	0.180	0.700	0.005	0.053	0.227	0.700	NCLDV	6172	0	60.000	20.000
k141_1497085||full	0.760	0.400	0.510	0.060	0.860	0.860	lavidaviridae	9104	0	42.900	0.000
k141_3456152||full	0.460	0.707	0.015	0.013	0.233	0.707	NCLDV	5906	0	40.000	0.000
k141_6386146||full	0.060	0.593	0.110	0.007	0.247	0.593	NCLDV	8276	0	10.000	0.000
k141_3133868||full	0.607	0.827	0.290	0.073	0.993	0.993	lavidaviridae	8909	0	20.000	0.000
k141_6717592||full	0.087	0.727	0.010	0.007	0.080	0.727	NCLDV	6462	0	28.600	14.300
k141_4755494||full	0.553	0.393	0.065	0.253	0.473	0.553	dsDNAphage	6613	0	80.000	0.000
k141_2807236||full	0.040	0.520	0.000	0.000	0.047	0.520	NCLDV	5526	0	16.700	0.000
k141_1832693||full	0.927	0.533	0.055	0.427	0.207	0.927	dsDNAphage	5139	0	45.500	0.000
k141_5733526||full	1.000	0.160	0.160	0.540	0.427	1.000	dsDNAphage	20196	12	54.500	0.000
k141_1180089||full	0.507	0.267	0.010	0.047	0.180	0.507	dsDNAphage	5391	0	37.500	12.500
k141_3136174||full	0.113	0.793	0.045	0.000	0.060	0.793	NCLDV	9946	0	11.100	0.000
k141_7693047||full	0.973	0.040	0.125	0.093	0.073	0.973	dsDNAphage	5642	0	35.700	7.100
k141_849672||full	0.827	0.040	0.020	0.020	0.047	0.827	dsDNAphage	6314	0	25.000	8.300
k141_5412905||full	1.000	0.733	0.080	0.807	0.600	1.000	dsDNAphage	5248	3	100.000	0.000
k141_4108618||full	0.027	0.780	0.000	0.000	0.087	0.780	NCLDV	11492	0	20.000	10.000
k141_3459198||full	0.033	0.560	0.025	0.000	0.193	0.560	NCLDV	17935	0	5.600	0.000
k141_3459481||full	0.200	0.560	0.060	0.007	0.440	0.560	NCLDV	6846	0	28.600	0.000
k141_7040298||full	0.253	0.700	0.070	0.047	0.267	0.700	NCLDV	5140	0	33.300	0.000
k141_6390084||full	1.000	0.273	0.165	0.540	0.440	1.000	dsDNAphage	5075	5	88.900	0.000
k141_7369513||full	1.000	0.833	0.180	0.333	0.120	1.000	dsDNAphage	10883	1	28.600	0.000
k141_5735424||full	1.000	0.847	0.065	0.860	0.353	1.000	dsDNAphage	5608	3	66.700	0.000
k141_6390767||full	0.947	0.407	0.195	0.707	0.160	0.947	dsDNAphage	7447	0	38.500	0.000
k141_2159471||full	0.060	0.647	0.075	0.007	0.473	0.647	NCLDV	12123	0	12.500	0.000
k141_2159960||full	0.033	0.747	0.000	0.000	0.020	0.747	NCLDV	10197	0	18.200	9.100
k141_2479973||full	0.867	0.273	0.035	0.267	0.273	0.867	dsDNAphage	7205	0	28.600	0.000
k141_5737169||full	1.000	0.927	0.225	0.673	0.607	1.000	dsDNAphage	5106	2	87.500	0.000
k141_2160398||full	0.993	0.780	0.280	0.913	0.980	0.993	dsDNAphage	10951	3	100.000	0.000
k141_853378||full	0.147	0.860	0.150	0.033	0.553	0.860	NCLDV	5010	0	25.000	0.000
k141_4761026||full	0.607	0.700	0.200	0.493	0.393	0.700	NCLDV	5010	0	25.000	0.000
k141_2812516||full	0.933	0.540	0.045	0.100	0.273	0.933	dsDNAphage	9736	0	25.000	4.200
k141_2481443||full	0.687	0.327	0.100	0.367	0.547	0.687	dsDNAphage	5088	0	30.000	0.000
k141_3463637||full	0.353	0.987	0.150	0.040	0.833	0.987	NCLDV	5811	0	40.000	0.000
k141_854362||full	0.440	0.973	0.395	0.280	0.967	0.973	NCLDV	6517	0	33.300	0.000
k141_3141725||full	0.893	0.553	0.055	0.127	0.147	0.893	dsDNAphage	14354	0	12.500	0.000
k141_3790621||full	0.647	0.213	0.620	0.047	0.827	0.827	lavidaviridae	8771	0	12.500	0.000
k141_2814027||full	1.000	0.160	0.070	0.227	0.120	1.000	dsDNAphage	13749	1	43.300	0.000
k141_4115068||full	0.233	0.640	0.140	0.060	0.413	0.640	NCLDV	4865	0	20.000	0.000
k141_6726391||full	0.560	0.880	0.425	0.140	0.920	0.920	lavidaviridae	9674	0	14.300	0.000
k141_4445412||full	1.000	0.807	0.120	0.920	0.993	1.000	dsDNAphage	5134	2	85.700	0.000
k141_5091880||full	0.127	0.840	0.155	0.013	0.640	0.840	NCLDV	5803	0	20.000	0.000
k141_3145360||full	0.753	0.733	0.705	0.180	0.933	0.933	lavidaviridae	6994	0	25.000	0.000
k141_6071629||full	1.000	0.753	0.050	0.320	0.487	1.000	dsDNAphage	7651	1	83.300	0.000
k141_7376650||full	1.000	0.053	0.010	0.053	0.053	1.000	dsDNAphage	56584	11	37.100	2.200
k141_2165727||full	0.680	0.207	0.410	0.233	0.767	0.767	lavidaviridae	5702	0	28.600	0.000
k141_7702319||full	0.127	0.520	0.160	0.007	0.127	0.520	NCLDV	5267	0	20.000	0.000
k141_3794474||full	0.073	0.520	0.005	0.013	0.107	0.520	NCLDV	25119	0	33.300	22.200
k141_7703060||full	0.600	0.627	0.590	0.227	0.947	0.947	lavidaviridae	7246	0	20.000	0.000
k141_3794990||full	0.080	0.887	0.235	0.000	0.373	0.887	NCLDV	6000	0	20.000	0.000
k141_3795680||full	0.153	0.753	0.090	0.000	0.433	0.753	NCLDV	9475	0	22.200	0.000
k141_5744680||full	0.080	0.560	0.125	0.007	0.187	0.560	NCLDV	5833	0	14.300	0.000
k141_4767836||full	0.993	0.173	0.275	0.367	0.093	0.993	dsDNAphage	11124	1	16.000	0.000
k141_5095988||full	0.673	0.173	0.345	0.133	0.287	0.673	dsDNAphage	5982	0	10.000	0.000
k141_1510793||full	1.000	0.547	0.260	0.833	0.980	1.000	dsDNAphage	15823	6	78.600	0.000
k141_1511109||full	0.127	0.600	0.000	0.000	0.027	0.600	NCLDV	5855	0	20.000	0.000
k141_7704819||full	0.153	0.893	0.000	0.000	0.027	0.893	NCLDV	8470	0	33.300	11.100
k141_4450458||full	0.847	0.893	0.000	0.327	0.193	0.893	NCLDV	6255	1	45.500	0.000
k141_1846384||full	1.000	0.687	0.375	0.140	0.927	1.000	dsDNAphage	11680	1	45.500	0.000
k141_6732675||full	0.207	0.913	0.065	0.020	0.207	0.913	NCLDV	5502	0	16.700	0.000
k141_1512061||full	0.100	0.740	0.020	0.007	0.153	0.740	NCLDV	8845	0	12.500	0.000
k141_6075252||full	0.953	0.960	0.105	0.093	0.793	0.960	NCLDV	9399	0	44.400	0.000
k141_5425452||full	0.853	0.833	0.220	0.907	0.787	0.907	ssDNA	6315	0	100.000	0.000
k141_537840||full	0.100	0.847	0.000	0.000	0.220	0.847	NCLDV	11578	0	37.500	12.500
k141_2169760||full	0.480	0.680	0.010	0.027	0.947	0.947	lavidaviridae	14332	0	36.400	9.100
k141_215287||full	0.207	0.667	0.070	0.007	0.147	0.667	NCLDV	11244	0	8.300	0.000
k141_3150467||full	0.680	0.047	0.000	0.000	0.093	0.680	dsDNAphage	12956	2	21.400	57.100
k141_1513745||full	0.420	0.573	0.090	0.073	0.247	0.573	NCLDV	7162	0	33.300	0.000
k141_1848573||full	0.113	0.760	0.060	0.000	0.213	0.760	NCLDV	5322	0	20.000	0.000
k141_6077094||full	0.973	0.313	0.050	0.253	0.807	0.973	dsDNAphage	18493	1	82.100	0.000
k141_1849296||full	0.560	0.913	0.420	0.347	0.987	0.987	lavidaviridae	6218	0	33.300	0.000
k141_864565||full	0.813	0.407	0.630	0.100	0.720	0.813	dsDNAphage	6267	0	10.000	0.000
k141_7709241||full	0.120	0.733	0.130	0.033	0.487	0.733	NCLDV	8788	0	20.000	0.000
k141_4125106||full	0.473	0.940	0.010	0.020	0.820	0.940	NCLDV	8647	0	37.500	12.500
k141_7055151||full	0.993	0.487	0.660	0.520	0.553	0.993	dsDNAphage	6564	1	27.300	0.000
k141_4454839||full	0.060	0.780	0.115	0.007	0.093	0.780	NCLDV	6750	0	16.700	0.000
k141_1516007||full	0.333	0.747	0.270	0.040	0.787	0.787	lavidaviridae	7745	0	33.300	0.000
k141_2493436||full	0.767	0.760	0.140	0.040	0.340	0.767	dsDNAphage	5728	1	25.000	0.000
k141_5429329||full	0.393	0.640	0.330	0.160	0.180	0.640	NCLDV	4990	0	33.300	0.000
k141_4773664||full	0.173	0.653	0.280	0.033	0.580	0.653	NCLDV	8024	0	25.000	0.000
k141_6737595||full	0.307	0.567	0.385	0.033	0.587	0.587	lavidaviridae	6326	0	20.000	0.000
k141_3802768||full	0.927	0.613	0.240	0.187	0.227	0.927	dsDNAphage	6967	1	20.000	0.000
k141_1199114||full	0.780	0.407	0.095	0.013	0.247	0.780	dsDNAphage	28298	0	22.200	0.000
k141_7056927||full	0.100	0.820	0.110	0.020	0.573	0.820	NCLDV	5057	0	16.700	0.000
k141_7057014||full	0.060	0.613	0.005	0.000	0.200	0.613	NCLDV	10496	0	20.000	10.000
k141_1852389||full	0.447	0.913	0.415	0.113	0.967	0.967	lavidaviridae	8613	0	20.000	0.000
k141_5103742||full	0.220	0.900	0.005	0.000	0.247	0.900	NCLDV	8362	0	33.300	16.700
k141_1200335||full	0.127	0.647	0.000	0.000	0.000	0.647	NCLDV	5580	0	40.000	0.000
k141_6739799||full	0.147	0.907	0.080	0.000	0.507	0.907	NCLDV	5908	0	25.000	0.000
k141_2496787||full	0.587	0.840	0.065	0.553	0.667	0.840	NCLDV	4684	0	40.000	0.000
k141_6741145||full	0.573	0.367	0.265	0.127	0.633	0.633	lavidaviridae	5507	0	50.000	0.000
k141_870100||full	0.407	0.840	0.060	0.253	0.553	0.840	NCLDV	6986	0	60.000	0.000
k141_1202328||full	1.000	0.520	0.130	0.807	0.473	1.000	dsDNAphage	5580	4	71.400	0.000
k141_7059743||full	0.240	0.907	0.050	0.000	0.213	0.907	NCLDV	8576	0	11.100	0.000
k141_3806207||full	0.240	0.613	0.705	0.020	0.260	0.705	RNA	4842	0	16.700	0.000
k141_1202644||full	0.660	0.580	0.040	0.093	0.473	0.660	dsDNAphage	4926	0	37.500	0.000
k141_6741904||full	0.293	0.800	0.010	0.007	0.027	0.800	NCLDV	5350	0	33.300	16.700
k141_3806355||full	0.327	0.533	0.085	0.000	0.413	0.533	NCLDV	22341	0	10.500	0.000
k141_7389255||full	0.233	0.567	0.170	0.000	0.173	0.567	NCLDV	8672	0	16.700	0.000
k141_5755433||full	0.900	0.820	0.240	0.127	0.713	0.900	dsDNAphage	5343	2	28.600	0.000
k141_4131318||full	0.940	0.973	0.230	0.680	0.780	0.973	NCLDV	5027	1	75.000	0.000
k141_4460632||full	1.000	0.933	0.195	0.727	0.980	1.000	dsDNAphage	8975	2	87.500	0.000
k141_871438||full	0.893	0.120	0.045	0.100	0.153	0.893	dsDNAphage	5201	0	42.900	7.100
k141_6411271||full	0.207	0.640	0.210	0.027	0.353	0.640	NCLDV	5597	0	20.000	0.000
k141_7715842||full	0.947	0.860	0.115	0.853	0.193	0.947	dsDNAphage	8075	0	30.800	0.000
k141_6411592||full	0.153	0.787	0.000	0.000	0.020	0.787	NCLDV	10073	0	16.700	8.300
k141_3807513||full	1.000	0.533	0.015	0.020	0.240	1.000	dsDNAphage	35627	3	33.300	0.000
k141_4132309||full	0.807	0.640	0.200	0.327	0.747	0.807	dsDNAphage	6124	0	60.000	20.000
k141_5757175||full	0.193	0.913	0.240	0.000	0.560	0.913	NCLDV	6047	0	20.000	0.000
k141_3483361||full	0.740	0.500	0.165	0.033	0.133	0.740	dsDNAphage	11675	1	20.000	0.000
k141_7391406||full	0.933	0.053	0.015	0.067	0.107	0.933	dsDNAphage	5067	2	42.900	14.300
k141_5757697||full	nan	0.513	nan	nan	nan	0.513	NCLDV	6925	0	33.300	0.000
k141_3484022||full	0.800	0.747	0.050	0.553	0.747	0.800	dsDNAphage	7626	0	21.400	0.000
k141_5109305||full	0.240	0.940	0.065	0.053	0.333	0.940	NCLDV	8189	0	50.000	0.000
k141_1524313||full	0.093	0.747	0.010	0.013	0.087	0.747	NCLDV	8648	0	33.300	16.700
k141_6087503||full	0.120	0.687	0.000	0.000	0.000	0.687	NCLDV	9902	0	10.000	0.000
k141_6087569||full	0.100	0.547	0.025	0.007	0.293	0.547	NCLDV	6908	0	28.600	14.300
k141_5759276||full	0.320	0.687	0.115	0.047	0.407	0.687	NCLDV	5600	0	33.300	0.000
k141_6414964||full	0.980	0.587	0.280	0.627	1.000	1.000	lavidaviridae	5697	0	30.000	0.000
k141_3811062||full	0.940	0.733	0.030	0.107	0.593	0.940	dsDNAphage	25901	2	55.000	5.000
k141_2183388||full	0.313	0.860	0.065	0.007	0.247	0.860	NCLDV	5260	0	25.000	0.000
k141_6748493||full	0.993	0.807	0.005	0.640	0.393	0.993	dsDNAphage	5784	2	55.600	0.000
k141_5440841||full	0.073	0.660	0.115	0.000	0.260	0.660	NCLDV	6476	0	25.000	0.000
k141_7722106||full	0.160	0.980	0.080	0.007	0.593	0.980	NCLDV	6600	0	11.100	0.000
k141_5441446||full	0.107	0.427	0.150	0.027	0.520	0.520	lavidaviridae	5449	0	25.000	0.000
k141_2505373||full	0.740	0.960	0.135	0.147	0.773	0.960	NCLDV	9605	0	55.600	0.000
k141_2505587||full	0.947	0.780	0.025	0.407	0.540	0.947	dsDNAphage	6156	0	83.300	0.000
k141_6091138||full	0.967	0.947	0.135	0.433	0.953	0.967	dsDNAphage	8493	0	88.900	0.000
k141_7067766||full	0.513	0.427	0.475	0.387	0.840	0.840	lavidaviridae	5460	0	33.300	0.000
k141_3490139||full	1.000	0.473	0.120	0.733	0.733	1.000	dsDNAphage	8409	3	92.300	0.000
k141_1211888||full	0.500	0.567	0.220	0.093	0.233	0.567	NCLDV	5898	0	50.000	0.000
k141_1530375||full	0.233	0.793	0.280	0.087	0.627	0.793	NCLDV	4850	0	20.000	0.000
k141_7399561||full	0.560	0.387	0.010	0.027	0.040	0.560	dsDNAphage	6352	0	44.400	11.100
k141_233778||full	0.467	0.493	0.615	0.013	0.773	0.773	lavidaviridae	6230	0	20.000	0.000
k141_7725827||full	0.253	0.487	0.185	0.027	0.827	0.827	lavidaviridae	5917	0	12.500	0.000
k141_3493512||full	0.633	1.000	0.170	0.547	0.960	1.000	NCLDV	7173	0	66.700	0.000
k141_4472732||full	0.493	0.567	0.780	0.267	0.740	0.780	RNA	5891	0	25.000	0.000
k141_7401608||full	0.440	0.947	0.060	0.287	0.707	0.947	NCLDV	6201	0	75.000	25.000
k141_2191317||full	0.200	0.980	0.140	0.253	0.627	0.980	NCLDV	4602	0	25.000	0.000
k141_2191637||full	0.947	0.207	0.085	0.113	0.307	0.947	dsDNAphage	8245	0	38.500	0.000
k141_3173428||full	0.520	0.593	0.805	0.173	0.907	0.907	lavidaviridae	5363	0	14.300	0.000
k141_2844694||full	0.600	0.740	0.220	0.573	0.907	0.907	lavidaviridae	6210	1	66.700	0.000
k141_1871069||full	0.173	0.767	0.020	0.007	0.220	0.767	NCLDV	6154	0	33.300	0.000
k141_4146690||full	0.093	0.893	0.045	0.007	0.027	0.893	NCLDV	5955	0	11.100	0.000
k141_5449701||full	0.533	0.867	0.190	0.193	0.640	0.867	NCLDV	5522	0	33.300	0.000
k141_2513844||full	0.440	0.640	0.290	0.260	0.960	0.960	lavidaviridae	5135	0	20.000	0.000
k141_3174801||full	0.087	0.733	0.005	0.000	0.033	0.733	NCLDV	7783	0	28.600	14.300
k141_2514067||full	0.993	0.453	0.160	0.380	0.667	0.993	dsDNAphage	5482	3	83.300	0.000
