seqname	dsDNAphage	NCLDV	RNA	ssDNA	lavidaviridae	max_score	max_score_group	length	hallmark	viral	cellular
c_000004040556||full	0.807	0.953	0.880	0.240	0.967	0.967	lavidaviridae	8663	0	20.000	0.000
c_000004047405||full	0.080	0.813	0.140	0.007	0.393	0.813	NCLDV	4855	0	33.300	0.000
c_000004048515||full	0.187	0.260	0.345	0.000	0.787	0.787	lavidaviridae	4581	0	20.000	0.000
c_000004048949||full	0.120	0.667	0.220	0.013	0.200	0.667	NCLDV	7096	0	16.700	0.000
c_000004050498||full	0.193	0.820	0.080	0.060	0.820	0.820	NCLDV	7496	0	33.300	0.000
c_000004050912||full	0.073	0.920	0.010	0.013	0.253	0.920	NCLDV	9949	0	33.300	16.700
c_000004053979||full	0.520	0.007	0.020	0.013	0.027	0.520	dsDNAphage	6688	0	22.200	11.100
c_000004055412||full	0.580	0.427	0.050	0.153	0.240	0.580	dsDNAphage	5240	0	75.000	0.000
c_000004056804||full	0.520	0.520	0.255	0.007	0.693	0.693	lavidaviridae	12242	0	8.300	0.000
c_000004059672||full	0.300	0.573	0.150	0.007	0.500	0.573	NCLDV	6981	0	22.200	0.000
c_000004060116||full	0.993	0.313	0.070	0.293	0.487	0.993	dsDNAphage	19989	9	66.700	0.000
c_000004061329||full	0.733	0.107	0.000	0.000	0.000	0.733	dsDNAphage	14498	2	16.700	16.700
c_000004061937||full	0.100	0.927	0.085	0.007	0.340	0.927	NCLDV	6078	0	16.700	0.000
c_000004063153||full	0.667	0.013	0.000	0.000	0.000	0.667	dsDNAphage	28145	1	33.300	19.000
c_000004064967||full	0.127	0.647	0.025	0.000	0.200	0.647	NCLDV	5100	0	20.000	0.000
c_000004065141||full	0.513	0.127	0.435	0.240	0.867	0.867	lavidaviridae	5460	0	33.300	0.000
c_000004065917||full	0.133	0.940	0.105	0.000	0.400	0.940	NCLDV	5829	0	20.000	0.000
c_000004066985||full	1.000	0.787	0.230	0.980	0.980	1.000	dsDNAphage	5049	2	100.000	0.000
c_000004067008||full	0.773	0.067	0.295	0.193	0.607	0.773	dsDNAphage	5265	0	16.700	0.000
c_000004067855||full	0.100	0.740	0.180	0.007	0.200	0.740	NCLDV	6215	0	14.300	0.000
c_000004068909||full	0.987	0.587	0.410	0.973	0.587	0.987	dsDNAphage	5159	1	100.000	0.000
c_000004071311||full	0.340	0.647	0.275	0.047	0.620	0.647	NCLDV	5178	0	40.000	0.000
c_000004072021||full	0.280	0.613	0.005	0.060	0.253	0.613	NCLDV	7793	0	50.000	33.400
c_000004073147||full	0.813	0.533	0.275	0.633	0.647	0.813	dsDNAphage	4345	0	20.000	0.000
c_000004073283||full	0.080	0.513	0.070	0.000	0.460	0.513	NCLDV	17801	0	21.400	0.000
c_000004073488||full	0.820	0.793	0.085	0.487	0.527	0.820	dsDNAphage	5700	0	62.500	0.000
c_000004074312||full	0.553	0.940	0.160	0.080	0.867	0.940	NCLDV	9291	0	50.000	0.000
c_000004074541||full	0.153	0.500	0.270	0.000	0.380	0.500	NCLDV	5554	0	20.000	0.000
c_000004077416||full	0.380	0.813	0.115	0.027	0.167	0.813	NCLDV	5373	0	50.000	0.000
c_000004078382||full	0.440	0.347	0.500	0.473	0.953	0.953	lavidaviridae	6295	0	40.000	0.000
c_000004078752||full	0.380	0.733	0.420	0.000	0.273	0.733	NCLDV	8209	0	16.700	0.000
c_000004080949||full	0.847	0.013	0.440	0.013	0.353	0.847	dsDNAphage	6182	1	25.000	0.000
c_000004081510||full	0.940	0.647	0.385	0.720	0.993	0.993	lavidaviridae	5543	0	66.700	0.000
c_000004082361||full	0.367	0.547	0.290	0.020	0.527	0.547	NCLDV	4961	0	40.000	0.000
c_000004082402||full	0.360	0.507	0.405	0.040	0.480	0.507	NCLDV	6677	0	20.000	0.000
c_000004083786||full	0.547	0.533	0.165	0.267	0.720	0.720	lavidaviridae	5807	0	50.000	0.000
c_000004087791||full	0.207	0.507	0.130	0.000	0.160	0.507	NCLDV	13293	0	10.000	0.000
c_000004091780||full	0.153	0.660	0.060	0.027	0.053	0.660	NCLDV	5055	0	25.000	0.000
c_000004098824||full	0.647	0.087	0.000	0.000	0.040	0.647	dsDNAphage	12451	1	27.300	9.100
c_000004103567||full	0.507	0.053	0.015	0.033	0.073	0.507	dsDNAphage	6329	0	60.000	40.000
c_000004105903||full	0.993	0.487	0.155	0.293	0.753	0.993	dsDNAphage	9768	1	71.400	0.000
c_000004109685||full	0.080	0.627	0.045	0.000	0.233	0.627	NCLDV	9796	0	9.100	0.000
c_000004114997||full	0.640	0.600	0.660	0.407	0.640	0.660	RNA	4464	0	16.700	0.000
c_000004116871||full	0.193	0.727	0.145	0.013	0.320	0.727	NCLDV	6918	0	20.000	0.000
c_000004117659||full	0.827	0.793	0.250	0.040	0.480	0.827	dsDNAphage	6666	1	33.300	0.000
c_000004119295||full	0.707	0.013	0.000	0.000	0.000	0.707	dsDNAphage	6901	1	50.000	16.700
c_000004120757||full	0.653	0.247	0.000	0.000	0.187	0.653	dsDNAphage	7763	1	28.600	14.300
c_000004121034||full	0.233	0.687	0.125	0.007	0.787	0.787	lavidaviridae	9443	0	16.700	0.000
c_000004122417||full	0.433	0.467	0.820	0.013	0.433	0.820	RNA	5866	0	25.000	0.000
c_000004122934||full	0.220	0.880	0.130	0.047	0.620	0.880	NCLDV	8225	0	33.300	0.000
c_000004124298||full	0.920	0.120	0.515	0.273	0.627	0.920	dsDNAphage	4664	0	12.500	0.000
c_000004125172||full	0.360	0.567	0.045	0.000	0.187	0.567	NCLDV	12366	0	30.000	0.000
c_000004126847||full	0.147	0.127	0.015	0.007	0.747	0.747	lavidaviridae	7416	0	25.000	12.500
c_000004127200||full	0.320	0.747	0.220	0.020	0.347	0.747	NCLDV	7652	0	20.000	0.000
c_000004129399||full	0.553	0.440	0.710	0.200	0.827	0.827	lavidaviridae	5370	0	25.000	0.000
c_000004130384||full	0.327	0.400	0.480	0.220	0.967	0.967	lavidaviridae	5137	0	25.000	0.000
c_000004131116||full	0.993	0.920	0.130	0.913	0.960	0.993	dsDNAphage	5801	0	100.000	0.000
c_000004131245||full	0.047	0.787	0.080	0.007	0.333	0.787	NCLDV	6651	0	16.700	0.000
c_000004132545||full	0.587	0.553	0.030	0.053	0.547	0.587	dsDNAphage	5500	0	50.000	0.000
c_000004133341||full	0.213	0.300	0.155	0.000	0.507	0.507	lavidaviridae	7499	0	28.600	0.000
c_000004135265||full	0.547	0.853	0.490	0.240	0.980	0.980	lavidaviridae	4507	0	25.000	0.000
c_000004135926||full	0.453	0.573	0.560	0.047	1.000	1.000	lavidaviridae	6687	0	16.700	0.000
c_000004136086||full	1.000	0.300	0.020	0.053	0.173	1.000	dsDNAphage	11279	3	31.800	0.000
c_000004137574||full	0.160	0.867	0.080	0.020	0.520	0.867	NCLDV	5648	0	16.700	0.000
c_000004139258||full	0.247	0.707	0.235	0.013	0.087	0.707	NCLDV	5749	0	14.300	0.000
c_000004140436||full	0.147	0.673	0.060	0.013	0.487	0.673	NCLDV	11997	0	30.800	0.000
c_000004141347||full	0.027	0.573	0.000	0.000	0.007	0.573	NCLDV	7378	0	16.700	0.000
c_000004143680||full	0.347	0.560	0.185	0.027	0.633	0.633	lavidaviridae	12116	0	9.100	0.000
c_000004146153||full	0.653	0.280	0.815	0.213	0.947	0.947	lavidaviridae	7739	0	16.700	0.000
c_000004146596||full	0.620	0.553	0.000	0.000	0.013	0.620	dsDNAphage	6894	1	42.900	14.300
c_000004147286||full	0.507	0.820	0.645	0.413	0.980	0.980	lavidaviridae	6040	0	25.000	0.000
c_000004147647||full	0.460	0.127	0.190	0.013	0.627	0.627	lavidaviridae	5849	0	28.600	0.000
c_000004148180||full	0.347	0.867	0.125	0.127	0.873	0.873	lavidaviridae	8977	0	50.000	0.000
c_000004149779||full	0.320	nan	0.485	0.033	0.813	0.813	lavidaviridae	5668	0	16.700	0.000
c_000004153665||full	0.640	0.827	0.410	0.607	0.960	0.960	lavidaviridae	5324	0	33.300	0.000
c_000004153961||full	0.687	0.253	0.010	0.007	0.040	0.687	dsDNAphage	6240	2	33.300	50.000
c_000004155066||full	0.247	0.667	0.165	0.127	0.920	0.920	lavidaviridae	5562	0	40.000	0.000
c_000004157878||full	0.107	0.653	0.210	0.020	0.327	0.653	NCLDV	5506	0	25.000	0.000
c_000004158028||full	0.660	0.527	0.480	0.873	0.873	0.873	ssDNA	5152	0	50.000	0.000
c_000004159598||full	0.520	0.167	0.035	0.087	0.660	0.660	lavidaviridae	12156	0	14.300	7.100
c_000004161480||full	0.193	0.867	0.240	0.007	0.660	0.867	NCLDV	7067	0	20.000	0.000
c_000004163598||full	0.607	0.107	0.260	0.127	0.960	0.960	lavidaviridae	6811	0	16.700	0.000
c_000004163649||full	0.173	0.707	0.005	0.020	0.647	0.707	NCLDV	24945	0	17.900	7.100
c_000004164550||full	0.187	0.693	0.020	0.007	0.027	0.693	NCLDV	10881	0	16.700	0.000
c_000004164909||full	0.487	0.907	0.170	0.353	0.813	0.907	NCLDV	6667	0	8.300	0.000
c_000004164998||full	0.813	0.707	0.535	0.287	1.000	1.000	lavidaviridae	5915	0	16.700	0.000
c_000004165551||full	0.993	0.160	0.010	0.007	0.140	0.993	dsDNAphage	7359	2	57.100	14.300
c_000004166924||full	0.513	0.927	0.345	0.593	0.900	0.927	NCLDV	3530	0	25.000	0.000
c_000004167687||full	0.180	0.673	0.000	0.020	0.100	0.673	NCLDV	5109	0	25.000	0.000
c_000004169327||full	0.880	0.547	0.175	0.767	0.920	0.920	lavidaviridae	8060	0	46.200	0.000
c_000004172808||full	0.587	nan	0.310	0.040	0.880	0.880	lavidaviridae	8726	1	33.300	0.000
c_000004175135||full	0.353	0.740	0.010	0.000	0.000	0.740	NCLDV	10108	0	33.300	0.000
c_000004175639||full	0.987	0.940	0.325	0.980	0.973	0.987	dsDNAphage	5243	1	60.000	0.000
c_000004176502||full	0.800	0.687	0.020	0.080	0.060	0.800	dsDNAphage	5334	0	75.000	12.500
c_000004176915||full	0.200	0.747	0.400	0.033	0.387	0.747	NCLDV	5628	0	25.000	0.000
c_000004181071||full	0.393	0.673	0.175	0.020	0.633	0.673	NCLDV	10923	0	22.200	0.000
c_000004182467||full	0.053	0.767	0.020	0.000	0.133	0.767	NCLDV	29755	0	19.000	9.500
c_000004182468||full	1.000	0.173	0.210	0.560	0.433	1.000	dsDNAphage	5087	2	57.100	0.000
c_000004182565||full	0.133	0.740	0.185	0.040	0.760	0.760	lavidaviridae	23340	0	25.000	0.000
c_000004184645||full	0.193	0.347	0.215	0.000	0.713	0.713	lavidaviridae	5294	0	20.000	0.000
c_000004186779||full	0.087	0.833	0.060	0.007	0.127	0.833	NCLDV	6161	0	20.000	0.000
c_000004191343||full	0.060	0.560	0.095	0.000	0.347	0.560	NCLDV	9726	0	22.200	0.000
c_000004192064||full	0.133	0.740	0.215	0.013	0.867	0.867	lavidaviridae	6608	0	16.700	0.000
c_000004192281||full	0.093	0.527	0.005	0.000	0.000	0.527	NCLDV	16969	0	18.200	9.100
c_000004192493||full	0.153	0.793	0.190	0.007	0.447	0.793	NCLDV	5504	0	20.000	0.000
c_000004194376||full	0.353	0.520	0.260	0.060	0.427	0.520	NCLDV	4742	0	33.300	0.000
c_000004195033||full	0.233	0.633	0.375	0.113	0.180	0.633	NCLDV	6698	0	33.300	0.000
c_000004198765||full	0.473	0.287	0.160	0.273	0.847	0.847	lavidaviridae	6104	0	66.700	0.000
c_000004201357||full	0.273	0.667	0.105	0.027	0.260	0.667	NCLDV	5571	0	25.000	0.000
c_000004202897||full	0.993	0.133	0.000	0.000	0.007	0.993	dsDNAphage	8858	3	54.500	18.200
c_000004203571||full	0.073	0.767	0.010	0.007	0.140	0.767	NCLDV	5423	0	28.600	14.300
c_000004204019||full	0.333	0.987	0.010	0.020	0.407	0.987	NCLDV	5825	0	22.200	0.000
c_000004204376||full	0.847	0.367	0.070	0.040	0.207	0.847	dsDNAphage	6756	0	9.100	0.000
c_000004208367||full	0.073	0.833	0.215	0.000	0.400	0.833	NCLDV	5892	0	20.000	0.000
c_000004208444||full	0.993	0.680	0.310	0.613	0.887	0.993	dsDNAphage	23972	1	9.800	0.000
c_000004209036||full	0.447	0.573	0.600	0.380	0.960	0.960	lavidaviridae	5156	0	33.300	0.000
c_000004210072||full	0.327	0.300	0.240	0.073	0.613	0.613	lavidaviridae	5662	0	12.500	0.000
c_000004210363||full	0.253	0.533	0.080	0.040	0.480	0.533	NCLDV	10080	0	50.000	0.000
c_000004210692||full	0.140	0.647	0.000	0.000	0.020	0.647	NCLDV	9298	0	25.000	0.000
c_000004212229||full	0.060	0.620	0.050	0.000	0.180	0.620	NCLDV	5459	0	20.000	0.000
c_000004219347||full	0.107	0.667	0.005	0.007	0.047	0.667	NCLDV	7976	0	37.500	0.000
c_000004224659||full	0.400	0.973	0.325	0.007	0.867	0.973	NCLDV	6992	1	28.600	0.000
c_000004225846||full	0.460	0.767	0.365	0.213	0.833	0.833	lavidaviridae	5517	1	50.000	0.000
c_000004228347||full	0.127	0.527	0.315	0.020	0.540	0.540	lavidaviridae	5652	0	20.000	0.000
c_000004229728||full	0.087	0.593	0.000	0.000	0.007	0.593	NCLDV	6185	0	25.000	0.000
c_000004230025||full	0.073	0.747	0.000	0.000	0.007	0.747	NCLDV	5823	0	25.000	0.000
c_000004232893||full	0.667	0.547	0.640	0.407	0.887	0.887	lavidaviridae	5021	0	40.000	0.000
c_000004234697||full	0.060	0.553	0.000	0.000	0.007	0.553	NCLDV	7582	0	12.500	0.000
c_000004235492||full	0.153	0.647	0.110	0.000	0.247	0.647	NCLDV	5434	0	12.500	0.000
c_000004237557||full	0.087	1.000	0.060	0.000	0.367	1.000	NCLDV	5238	0	14.300	0.000
c_000004237915||full	0.767	0.513	0.165	0.200	0.433	0.767	dsDNAphage	7565	0	60.000	0.000
c_000004238180||full	0.220	0.560	0.025	0.013	0.147	0.560	NCLDV	6791	0	14.300	0.000
c_000004241413||full	0.213	0.700	0.100	0.060	0.373	0.700	NCLDV	4996	0	40.000	0.000
c_000004241815||full	0.113	0.460	0.195	0.000	0.500	0.500	lavidaviridae	7490	0	14.300	0.000
c_000004242253||full	0.453	0.507	0.070	0.013	0.513	0.513	lavidaviridae	5611	0	33.300	16.700
c_000004243468||full	0.587	0.113	0.450	0.013	0.807	0.807	lavidaviridae	5521	0	20.000	0.000
c_000004245049||full	0.147	0.360	0.135	0.133	0.607	0.607	lavidaviridae	4598	0	33.300	0.000
c_000004247392||full	0.547	0.867	0.350	0.147	0.753	0.867	NCLDV	5020	0	12.500	0.000
c_000004250251||full	0.093	0.620	0.205	0.020	0.360	0.620	NCLDV	5017	0	33.300	0.000
c_000004250605||full	1.000	0.240	0.485	0.200	0.487	1.000	dsDNAphage	8058	3	30.000	0.000
c_000004252033||full	0.967	0.227	0.140	0.480	0.253	0.967	dsDNAphage	5484	0	26.700	0.000
c_000004252836||full	0.487	0.687	0.370	0.633	0.667	0.687	NCLDV	7223	0	50.000	0.000
c_000004253312||full	0.127	0.540	0.235	0.013	0.460	0.540	NCLDV	7535	0	16.700	0.000
c_000004255433||full	0.093	0.520	0.080	0.000	0.053	0.520	NCLDV	8619	0	10.000	0.000
c_000004256515||full	1.000	0.433	0.295	0.713	0.880	1.000	dsDNAphage	5319	4	57.100	0.000
c_000004257939||full	0.120	0.767	0.105	0.020	0.233	0.767	NCLDV	7054	0	20.000	0.000
c_000004259746||full	0.713	0.933	0.035	0.480	0.253	0.933	NCLDV	6366	0	44.400	0.000
c_000004260014||full	0.813	0.087	0.005	0.000	0.000	0.813	dsDNAphage	18575	0	14.700	5.900
c_000004260216||full	0.307	0.047	0.270	0.207	0.733	0.733	lavidaviridae	5342	0	25.000	0.000
c_000004260523||full	0.633	0.887	0.675	0.007	0.307	0.887	NCLDV	6602	0	25.000	0.000
c_000004261835||full	0.193	0.607	0.000	0.000	0.193	0.607	NCLDV	5649	0	50.000	25.000
c_000004261886||full	0.160	0.673	0.005	0.000	0.073	0.673	NCLDV	11985	0	20.000	6.700
c_000004263485||full	0.693	0.027	0.005	0.007	0.040	0.693	dsDNAphage	5817	1	33.300	16.700
c_000004263660||full	nan	0.627	nan	nan	nan	0.627	NCLDV	4268	0	50.000	0.000
c_000004266271||full	0.093	0.673	0.070	0.007	0.060	0.673	NCLDV	7543	0	25.000	0.000
c_000004268641||full	0.613	0.133	0.000	0.033	0.060	0.613	dsDNAphage	8102	0	30.000	10.000
c_000004268854||full	0.300	0.133	0.000	0.000	0.587	0.587	lavidaviridae	8436	1	37.500	25.000
c_000004271441||full	0.720	0.193	0.000	0.007	0.080	0.720	dsDNAphage	12567	1	30.800	23.100
c_000004271987||full	0.247	0.867	0.035	0.007	0.260	0.867	NCLDV	7597	0	33.300	0.000
c_000004272020||full	0.087	0.507	0.070	0.013	0.173	0.507	NCLDV	5500	0	20.000	0.000
c_000004274401||full	0.760	0.660	0.070	0.080	0.900	0.900	lavidaviridae	7888	0	29.400	0.000
c_000004275880||full	0.213	0.893	0.065	0.000	0.520	0.893	NCLDV	11258	0	16.700	0.000
c_000004278318||full	0.800	0.027	0.015	0.007	0.053	0.800	dsDNAphage	11055	3	40.000	30.000
c_000004278341||full	0.547	0.700	0.480	0.347	0.860	0.860	lavidaviridae	5161	0	20.000	0.000
c_000004279008||full	0.233	0.793	0.075	0.033	0.247	0.793	NCLDV	4979	0	50.000	0.000
c_000004281805||full	0.640	0.853	0.120	0.600	0.973	0.973	lavidaviridae	4942	0	75.000	0.000
c_000004282383||full	0.320	0.527	0.035	0.087	0.520	0.527	NCLDV	7434	0	50.000	25.000
c_000004283924||full	0.207	0.567	0.035	0.033	0.247	0.567	NCLDV	6250	0	50.000	0.000
c_000004284874||full	0.920	0.980	0.140	0.067	0.753	0.980	NCLDV	26494	3	10.500	0.000
c_000004286489||full	0.193	0.513	0.300	0.120	0.633	0.633	lavidaviridae	5113	0	20.000	0.000
c_000004287120||full	0.207	0.407	0.205	0.000	0.553	0.553	lavidaviridae	4660	0	20.000	0.000
c_000004291625||full	0.807	0.327	0.015	0.280	0.320	0.807	dsDNAphage	7222	0	40.000	0.000
c_000004292607||full	0.767	0.273	0.295	0.007	0.220	0.767	dsDNAphage	6034	0	20.000	0.000
c_000004301113||full	0.367	0.900	0.060	0.000	0.727	0.900	NCLDV	8398	0	28.600	14.300
c_000004303579||full	0.187	0.807	0.015	0.000	0.220	0.807	NCLDV	9609	0	20.000	0.000
c_000004306737||full	0.433	0.620	0.005	0.000	0.080	0.620	NCLDV	9290	0	33.300	0.000
c_000004307039||full	0.873	0.293	0.265	0.033	0.500	0.873	dsDNAphage	5019	1	16.700	0.000
c_000004308178||full	0.413	0.960	0.045	0.007	0.273	0.960	NCLDV	5942	0	33.300	0.000
c_000004308681||full	0.320	0.040	0.425	0.007	0.707	0.707	lavidaviridae	6120	0	16.700	0.000
c_000004310670||full	0.113	0.553	0.090	0.013	0.187	0.553	NCLDV	6926	0	20.000	0.000
c_000004313127||full	0.900	0.340	0.000	0.027	0.167	0.900	dsDNAphage	5751	1	50.000	16.700
c_000004321438||full	0.100	0.647	0.045	0.007	0.173	0.647	NCLDV	7621	0	14.300	0.000
c_000004325103||full	0.873	0.120	0.025	0.020	0.060	0.873	dsDNAphage	5349	1	50.000	16.700
c_000004326505||full	0.673	0.553	0.230	0.913	1.000	1.000	lavidaviridae	5162	0	55.600	0.000
c_000004327745||full	0.080	0.693	0.160	0.007	0.380	0.693	NCLDV	11154	0	12.500	0.000
c_000004329736||full	0.887	0.273	0.315	0.407	0.247	0.887	dsDNAphage	6003	0	44.400	0.000
c_000004330261||full	0.413	0.687	0.370	0.120	0.447	0.687	NCLDV	4040	0	16.700	0.000
c_000004331287||full	0.167	0.500	0.015	0.020	0.173	0.500	NCLDV	5734	0	50.000	16.700
c_000004331955||full	0.667	0.067	0.005	0.000	0.193	0.667	dsDNAphage	11273	1	30.000	20.000
c_000004332588||full	0.007	0.520	0.000	0.000	0.000	0.520	NCLDV	34887	0	11.100	3.700
c_000004339325||full	0.560	0.860	0.150	0.013	0.707	0.860	NCLDV	9908	0	25.000	0.000
c_000004340277||full	0.240	0.167	0.215	0.060	0.727	0.727	lavidaviridae	5498	0	25.000	0.000
c_000004340866||full	0.107	0.533	0.000	0.000	0.000	0.533	NCLDV	11008	0	10.000	0.000
c_000004341934||full	0.740	0.333	0.330	0.200	0.440	0.740	dsDNAphage	8280	0	37.500	0.000
c_000004343447||full	0.867	0.187	0.010	0.000	0.120	0.867	dsDNAphage	13804	1	37.500	12.500
c_000004343793||full	0.773	0.633	0.230	0.093	0.287	0.773	dsDNAphage	4552	0	50.000	0.000
c_000004344044||full	0.080	0.527	0.135	0.013	0.300	0.527	NCLDV	5597	0	20.000	0.000
c_000004344310||full	0.853	0.780	0.045	0.040	0.287	0.853	dsDNAphage	12090	0	52.900	5.900
c_000004344373||full	0.973	0.100	0.000	0.007	0.020	0.973	dsDNAphage	16898	0	48.300	3.400
c_000004345605||full	0.247	0.487	0.015	0.000	0.813	0.813	lavidaviridae	7089	0	22.200	11.100
c_000004346055||full	1.000	0.633	0.005	0.347	0.213	1.000	dsDNAphage	11372	4	40.000	0.000
c_000004346159||full	0.100	0.560	0.010	0.000	0.020	0.560	NCLDV	12400	0	18.200	9.100
c_000004346718||full	0.380	0.993	0.035	0.020	0.313	0.993	NCLDV	9532	0	30.000	0.000
c_000004346777||full	0.527	0.853	0.520	0.960	0.993	0.993	lavidaviridae	5815	0	20.000	0.000
c_000004347830||full	0.680	0.320	0.330	0.340	0.687	0.687	lavidaviridae	9641	0	80.000	0.000
c_000004348970||full	0.507	0.240	0.240	0.073	0.173	0.507	dsDNAphage	9965	0	16.700	0.000
c_000004351355||full	0.093	0.627	0.120	0.007	0.580	0.627	NCLDV	5268	0	16.700	0.000
c_000004351524||full	0.060	0.807	0.000	0.000	0.120	0.807	NCLDV	9738	0	20.000	10.000
c_000004351637||full	0.873	0.633	0.935	0.140	0.907	0.935	RNA	12061	0	10.000	0.000
c_000004352143||full	0.740	0.353	0.335	0.707	0.640	0.740	dsDNAphage	5267	0	100.000	0.000
c_000004352936||full	0.033	0.600	0.000	0.000	0.033	0.600	NCLDV	5355	0	20.000	0.000
c_000004353084||full	0.560	0.400	0.830	0.493	0.633	0.830	RNA	5061	0	33.300	0.000
c_000004354722||full	0.953	0.020	0.000	0.007	0.000	0.953	dsDNAphage	16142	5	36.400	40.900
c_000004357069||full	0.247	0.887	0.185	0.007	0.560	0.887	NCLDV	10677	0	33.300	0.000
c_000004357923||full	0.080	0.880	0.365	0.020	0.293	0.880	NCLDV	5011	0	25.000	0.000
c_000004360773||full	0.307	0.620	0.210	0.013	0.480	0.620	NCLDV	11312	0	14.300	0.000
c_000004360837||full	0.480	0.833	0.415	0.067	0.480	0.833	NCLDV	5310	0	28.600	0.000
c_000004365956||full	0.200	0.313	0.330	0.013	0.760	0.760	lavidaviridae	6745	0	20.000	0.000
c_000004366943||full	0.813	0.927	0.140	0.833	0.693	0.927	NCLDV	7838	0	63.600	0.000
c_000004368659||full	0.247	0.773	0.140	0.047	0.347	0.773	NCLDV	6188	0	33.300	0.000
c_000004369196||full	0.793	0.120	0.295	0.120	0.560	0.793	dsDNAphage	5886	0	20.000	0.000
c_000004371880||full	0.840	0.740	0.240	0.780	0.993	0.993	lavidaviridae	6941	0	60.000	0.000
c_000004374003||full	0.620	0.527	0.515	0.973	0.960	0.973	ssDNA	5127	0	100.000	0.000
c_000004375003||full	0.800	0.013	0.000	0.000	0.007	0.800	dsDNAphage	8031	1	40.000	30.000
c_000004377086||full	0.687	0.520	0.000	0.000	0.153	0.687	dsDNAphage	7614	1	36.400	18.200
c_000004381309||full	0.173	0.853	0.160	0.020	0.633	0.853	NCLDV	5664	0	33.300	0.000
c_000004382608||full	0.147	0.553	0.085	0.007	0.527	0.553	NCLDV	5235	0	20.000	0.000
c_000004382808||full	0.260	0.527	0.315	0.173	0.820	0.820	lavidaviridae	4062	0	25.000	0.000
c_000004391450||full	0.067	0.060	0.135	0.000	0.520	0.520	lavidaviridae	7250	0	16.700	0.000
c_000004392791||full	0.280	0.560	0.110	0.027	0.387	0.560	NCLDV	5083	0	20.000	0.000
c_000004393244||full	0.920	0.020	0.000	0.007	0.000	0.920	dsDNAphage	5690	3	44.400	55.600
c_000004394753||full	0.833	0.167	0.270	0.673	0.500	0.833	dsDNAphage	4991	0	83.300	0.000
c_000004398825||full	0.633	0.767	0.220	0.007	0.340	0.767	NCLDV	6579	0	16.700	0.000
c_000004399040||full	0.653	0.193	0.210	0.113	0.527	0.653	dsDNAphage	4893	0	50.000	0.000
c_000004399558||full	0.333	0.693	0.230	0.067	0.413	0.693	NCLDV	5458	0	33.300	0.000
c_000004400511||full	0.193	0.633	0.025	0.020	0.553	0.633	NCLDV	5867	0	33.300	0.000
c_000004400910||full	0.120	0.793	0.250	0.080	0.507	0.793	NCLDV	4854	0	25.000	0.000
c_000004401293||full	0.147	0.747	0.075	0.000	0.267	0.747	NCLDV	8254	0	28.600	0.000
c_000004401353||full	0.993	0.293	0.770	0.533	0.840	0.993	dsDNAphage	5673	1	30.000	0.000
c_000004401989||full	0.453	0.940	0.090	0.093	0.947	0.947	lavidaviridae	5598	0	50.000	0.000
c_000004402438||full	0.067	0.780	0.060	0.000	0.300	0.780	NCLDV	7778	0	16.700	0.000
c_000004404171||full	0.433	0.580	0.160	0.173	0.853	0.853	lavidaviridae	6385	0	40.000	20.000
c_000004406829||full	0.260	0.833	0.085	0.047	0.527	0.833	NCLDV	5586	0	33.300	0.000
c_000004407274||full	0.213	0.807	0.100	0.047	0.460	0.807	NCLDV	8509	0	33.300	0.000
c_000004408177||full	0.693	0.320	0.150	0.093	0.367	0.693	dsDNAphage	5594	0	50.000	0.000
c_000004411098||full	0.567	0.833	0.685	0.293	0.820	0.833	NCLDV	4947	0	20.000	0.000
c_000004411234||full	0.720	0.220	0.205	0.480	0.447	0.720	dsDNAphage	5526	0	33.300	0.000
c_000004411731||full	0.013	0.867	0.000	0.000	0.060	0.867	NCLDV	5010	0	25.000	0.000
c_000004413179||full	0.780	0.460	0.030	0.060	0.233	0.780	dsDNAphage	10930	1	50.000	0.000
c_000004414308||full	0.093	0.613	0.090	0.027	0.160	0.613	NCLDV	5539	0	14.300	0.000
c_000004414783||full	0.573	0.087	0.015	0.007	0.160	0.573	dsDNAphage	8839	1	20.000	10.000
c_000004414867||full	0.273	0.293	0.630	0.007	0.287	0.630	RNA	4860	0	25.000	0.000
c_000004415879||full	0.360	0.913	0.345	0.280	0.733	0.913	NCLDV	5062	0	25.000	0.000
c_000004419642||full	0.660	0.287	0.635	0.107	0.553	0.660	dsDNAphage	4623	0	14.300	0.000
c_000004422567||full	0.407	0.607	0.085	0.033	0.933	0.933	lavidaviridae	9787	1	33.300	0.000
c_000004422834||full	0.093	0.600	0.000	0.007	0.187	0.600	NCLDV	6177	0	40.000	20.000
c_000004422921||full	0.440	0.433	0.170	0.213	0.620	0.620	lavidaviridae	5810	0	50.000	0.000
c_000004423141||full	0.120	0.593	0.075	0.020	0.073	0.593	NCLDV	6367	0	33.300	0.000
c_000004423931||full	0.640	0.753	0.365	0.733	0.900	0.900	lavidaviridae	4972	0	50.000	0.000
c_000004424299||full	0.387	0.460	0.410	0.380	0.553	0.553	lavidaviridae	5599	0	14.300	0.000
c_000004424350||full	0.627	0.800	0.455	0.233	0.940	0.940	lavidaviridae	10581	0	25.000	0.000
c_000004424373||full	0.193	0.660	0.105	0.053	0.293	0.660	NCLDV	5430	0	25.000	0.000
c_000004425129||full	0.267	0.967	0.225	0.073	0.627	0.967	NCLDV	5027	0	50.000	0.000
