	VIRSorter category	Circular	Prophage	Gene count	Strand switches	potential AMG count	Transposase present	Possible Non-Viral Contig	Viral hypothetical genes	Viral genes with unknown function	Viral replication genes	Viral genes with host benefits	Viral structure genes	Viral genes with viral benefits
k141_48124__lt2gene-cat_1	1	False	False	1	0	0	False	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k141_4821005__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_4835336__full-cat_2	2	False	False	7	3	1	False	0.0	6.0	1.0	0.0	0.0	0.0	0.0
k141_4841155__full-cat_2	2	False	False	5	2	0	False	0.0	4.0	0.0	0.0	1.0	0.0	0.0
k141_4843268__full-cat_2	2	False	False	4	1	0	False	0.0	3.0	0.0	0.0	0.0	1.0	0.0
k141_4868779__lt2gene-cat_1	1	False	False	2	0	0	False	0.0	0.0	2.0	0.0	0.0	0.0	0.0
k141_4869829__full-cat_2	2	False	False	31	0	0	False	0.0	29.0	2.0	0.0	0.0	0.0	0.0
k141_4871541__full-cat_2	2	False	False	10	0	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
k141_4881560__full-cat_2	2	False	False	3	1	0	False	0.0	2.0	1.0	0.0	0.0	0.0	0.0
k141_4886171__full-cat_1	1	False	False	6	1	0	False	0.0	3.0	2.0	1.0	0.0	0.0	0.0
k141_4889558__full-cat_1	1	False	False	9	0	0	False	0.0	6.0	1.0	1.0	0.0	1.0	0.0
k141_489172__full-cat_2	2	False	False	20	0	0	False	0.1	15.0	1.0	2.0	2.0	0.0	0.0
k141_4897401__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_4900595__full-cat_2	2	False	False	14	1	0	True	0.07142857142857142	13.0	0.0	0.0	1.0	0.0	0.0
k141_491285__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_4914955__full-cat_1	1	False	False	9	0	0	False	0.0	4.0	5.0	0.0	0.0	0.0	0.0
k141_4915205__full-cat_2	2	False	False	2	0	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_4921371__lt2gene-cat_1	1	False	False	2	1	0	False	0.0	1.0	1.0	0.0	0.0	0.0	0.0
k141_4922611__full-cat_1	1	False	False	8	2	1	False	0.0	7.0	0.0	0.0	0.0	1.0	0.0
k141_4925699__full-cat_2	2	False	False	6	3	1	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_4926800__full-cat_2	2	False	False	2	0	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_4942064__full-cat_2	2	False	False	11	5	0	False	0.0	11.0	0.0	0.0	0.0	0.0	0.0
k141_4945240__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_4945612__full-cat_1	1	False	False	20	13	0	False	0.0	18.0	0.0	2.0	0.0	0.0	0.0
k141_4948054__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_4964502__full-cat_2	2	False	False	9	6	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_4967716__full-cat_2	2	False	False	6	2	0	False	0.0	4.0	2.0	0.0	0.0	0.0	0.0
k141_497173__full-cat_1	1	False	False	8	0	0	False	0.0	4.0	3.0	0.0	1.0	0.0	0.0
k141_4975441__full-cat_2	2	False	False	12	3	0	False	0.0	12.0	0.0	0.0	0.0	0.0	0.0
k141_4996929__full-cat_2	2	False	False	4	1	0	False	0.0	3.0	1.0	0.0	0.0	0.0	0.0
k141_5001460__full-cat_2	2	False	False	12	1	0	False	0.0	12.0	0.0	0.0	0.0	0.0	0.0
k141_5005152__full-cat_2	2	False	False	6	3	0	False	0.16666666666666666	5.0	0.0	0.0	1.0	0.0	0.0
k141_5008914__full-cat_2	2	False	False	5	1	0	True	0.0	3.0	1.0	1.0	0.0	0.0	0.0
k141_5010321__full-cat_2	2	False	False	5	1	0	False	0.2	3.0	0.0	1.0	1.0	0.0	0.0
k141_5013492__full-cat_1	1	False	False	14	3	0	False	0.07142857142857142	11.0	2.0	0.0	1.0	0.0	0.0
k141_5022709__full-cat_1	1	False	False	14	0	0	False	0.0	3.0	5.0	0.0	0.0	6.0	0.0
k141_5024462__full-cat_2	2	False	False	5	1	0	False	0.2	3.0	1.0	0.0	1.0	0.0	0.0
k141_502948__full-cat_2	2	False	False	8	0	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
k141_5039461__full-cat_2	2	False	False	8	1	0	False	0.125	7.0	0.0	0.0	1.0	0.0	0.0
k141_5043386__full-cat_1	1	False	False	16	0	0	False	0.0	15.0	1.0	0.0	0.0	0.0	0.0
k141_5044158__full-cat_1	1	False	False	3	0	0	False	0.0	1.0	1.0	0.0	0.0	1.0	0.0
k141_5046565__full-cat_1	1	False	False	66	3	0	False	0.0	52.0	8.0	2.0	0.0	4.0	0.0
k141_50468__full-cat_2	2	False	False	9	4	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_5055988__full-cat_2	2	False	False	10	4	0	False	0.0	9.0	1.0	0.0	0.0	0.0	0.0
k141_5056536__full-cat_2	2	False	False	22	0	0	False	0.0	19.0	3.0	0.0	0.0	0.0	0.0
k141_5062906__full-cat_2	2	False	False	3	0	0	False	0.0	2.0	1.0	0.0	0.0	0.0	0.0
k141_5075914__full-cat_2	2	False	False	3	1	0	False	0.0	2.0	0.0	0.0	0.0	1.0	0.0
k141_5091880__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	5.0	0.0	0.0	1.0	0.0	0.0
k141_5095988__full-cat_2	2	False	False	10	0	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
k141_5103742__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	5.0	0.0	0.0	1.0	0.0	0.0
k141_5109305__full-cat_2	2	False	False	6	2	2	False	0.0	4.0	2.0	0.0	0.0	0.0	0.0
k141_511003__lt2gene-cat_1	1	False	False	1	0	0	False	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k141_5132932__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_5139122__full-cat_2	2	False	False	4	0	0	False	0.0	3.0	0.0	0.0	1.0	0.0	0.0
k141_5148793__full-cat_2	2	False	False	2	1	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_5165107__full-cat_2	2	False	False	17	0	0	False	0.0	16.0	1.0	0.0	0.0	0.0	0.0
k141_5169352__full-cat_1	1	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5182763__full-cat_2	2	False	False	2	0	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_5188890__full-cat_2	2	False	False	8	1	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_5194657__full-cat_1	1	False	False	9	0	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_5212003__full-cat_2	2	False	False	5	1	0	False	0.0	4.0	1.0	0.0	0.0	0.0	0.0
k141_5217356__full-cat_2	2	False	False	6	0	0	False	0.0	5.0	0.0	1.0	0.0	0.0	0.0
k141_5225502__full-cat_2	2	False	False	7	2	1	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_5230845__full-cat_1	1	False	False	23	3	0	False	0.0	19.0	4.0	0.0	0.0	0.0	0.0
k141_5231738__full-cat_2	2	False	False	6	4	0	False	0.0	4.0	1.0	1.0	0.0	0.0	0.0
k141_5233916__full-cat_1	1	False	False	10	1	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
k141_5243110__full-cat_2	2	False	False	9	6	0	False	0.2222222222222222	7.0	0.0	0.0	2.0	0.0	0.0
k141_5249753__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_5250251__full-cat_2	2	False	False	12	5	0	False	0.0	10.0	0.0	2.0	0.0	0.0	0.0
k141_5255875__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5257482__full-cat_2	2	False	False	9	1	2	False	0.0	6.0	2.0	1.0	0.0	0.0	0.0
k141_5268399__full-cat_2	2	False	False	7	4	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_5271362__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5282555__full-cat_2	2	False	False	8	2	0	False	0.0	5.0	1.0	2.0	0.0	0.0	0.0
k141_5291055__full-cat_2	2	False	False	4	3	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5291065__full-cat_2	2	False	False	6	0	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_5291367__full-cat_1	1	False	False	11	4	0	True	0.0	10.0	0.0	1.0	0.0	0.0	0.0
k141_5298569__full-cat_2	2	False	False	4	1	0	False	0.0	3.0	1.0	0.0	0.0	0.0	0.0
k141_5300203__full-cat_2	2	False	False	11	2	0	False	0.0	10.0	1.0	0.0	0.0	0.0	0.0
k141_5306515__full-cat_2	2	False	False	13	3	0	False	0.0	7.0	6.0	0.0	0.0	0.0	0.0
k141_5313346__full-cat_2	2	False	False	11	0	2	False	0.09090909090909091	10.0	0.0	0.0	1.0	0.0	0.0
k141_5316474__full-cat_2	2	False	False	17	0	0	False	0.11764705882352941	13.0	2.0	0.0	2.0	0.0	0.0
k141_5319387__full-cat_2	2	False	False	13	5	0	False	0.0	12.0	1.0	0.0	0.0	0.0	0.0
k141_5319528__full-cat_1	1	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5325888__full-cat_2	2	False	False	5	0	0	False	0.0	3.0	2.0	0.0	0.0	0.0	0.0
k141_5331114__full-cat_1	1	False	False	46	1	2	False	0.06521739130434782	33.0	4.0	5.0	3.0	0.0	1.0
k141_5331318__full-cat_2	2	False	False	8	4	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_5332362__full-cat_2	2	False	False	6	0	0	False	0.16666666666666666	4.0	1.0	0.0	1.0	0.0	0.0
k141_5341252__full-cat_2	2	False	False	13	2	0	False	0.07692307692307693	11.0	1.0	0.0	1.0	0.0	0.0
k141_5351597__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_5354783__full-cat_2	2	False	False	4	1	0	False	0.0	3.0	0.0	0.0	1.0	0.0	0.0
k141_5357297__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_5361741__0_partial-cat_1	1	False	False	15	1	0	False	0.06666666666666667	13.0	0.0	0.0	1.0	1.0	0.0
k141_5372738__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5373549__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_537840__full-cat_2	2	False	False	9	2	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_5381445__full-cat_1	1	False	False	15	1	0	False	0.0	9.0	6.0	0.0	0.0	0.0	0.0
k141_5385280__full-cat_2	2	False	False	8	3	0	False	0.25	6.0	0.0	0.0	2.0	0.0	0.0
k141_5402340__full-cat_2	2	False	False	8	3	0	False	0.125	7.0	0.0	0.0	1.0	0.0	0.0
k141_5403427__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5412905__full-cat_1	1	False	False	6	0	0	False	0.0	2.0	1.0	0.0	0.0	3.0	0.0
k141_5425452__full-cat_2	2	False	False	3	1	0	False	0.0	0.0	3.0	0.0	0.0	0.0	0.0
k141_5429329__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5440841__full-cat_2	2	False	False	4	2	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5441446__full-cat_2	2	False	False	4	2	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5449701__full-cat_2	2	False	False	2	1	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_5454116__full-cat_2	2	False	False	8	2	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_5461934__full-cat_2	2	False	False	15	1	0	False	0.06666666666666667	3.0	11.0	0.0	1.0	0.0	0.0
k141_5465176__full-cat_1	1	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5481544__full-cat_2	2	False	False	4	1	0	False	0.0	3.0	1.0	0.0	0.0	0.0	0.0
k141_5483021__full-cat_1	1	False	False	22	0	0	False	0.0	12.0	9.0	1.0	0.0	0.0	0.0
k141_5484925__full-cat_2	2	False	False	8	6	1	False	0.125	5.0	2.0	0.0	1.0	0.0	0.0
k141_5495160__full-cat_2	2	False	False	5	0	0	False	0.0	4.0	1.0	0.0	0.0	0.0	0.0
k141_5508226__full-cat_2	2	False	False	10	0	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
k141_55094__full-cat_2	2	False	False	9	3	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_55120__full-cat_2	2	False	False	5	3	0	False	0.2	4.0	0.0	0.0	1.0	0.0	0.0
k141_5536538__full-cat_2	2	False	False	9	4	0	True	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_5538214__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_5540495__full-cat_2	2	False	False	4	2	0	False	0.5	2.0	0.0	0.0	2.0	0.0	0.0
k141_5542964__full-cat_2	2	False	False	6	4	0	False	0.16666666666666666	5.0	0.0	0.0	1.0	0.0	0.0
k141_5547109__full-cat_1	1	False	False	19	0	0	False	0.0	18.0	1.0	0.0	0.0	0.0	0.0
k141_5568674__full-cat_2	2	False	False	2	0	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_5572260__full-cat_2	2	False	False	3	2	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_5577406__full-cat_2	2	False	False	5	2	0	True	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_5589301__full-cat_2	2	False	False	7	3	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_5591772__full-cat_2	2	False	False	4	2	0	False	0.25	3.0	0.0	0.0	1.0	0.0	0.0
k141_5592039__full-cat_1	1	False	False	9	0	0	False	0.0	5.0	3.0	0.0	0.0	1.0	0.0
k141_5595583__full-cat_2	2	False	False	3	0	0	False	0.0	2.0	0.0	1.0	0.0	0.0	0.0
k141_5597543__full-cat_1	1	False	False	5	2	0	False	0.0	4.0	0.0	0.0	0.0	1.0	0.0
k141_5608308__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5608981__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5624456__full-cat_2	2	False	False	10	0	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
k141_5625982__full-cat_2	2	False	False	27	1	0	False	0.0	25.0	1.0	1.0	0.0	0.0	0.0
k141_5626690__full-cat_2	2	False	False	10	1	1	False	0.2	8.0	0.0	0.0	2.0	0.0	0.0
k141_5631361__full-cat_1	1	False	False	9	2	0	False	0.1111111111111111	8.0	0.0	0.0	1.0	0.0	0.0
k141_5631765__full-cat_2	2	False	False	6	3	0	False	0.0	5.0	0.0	1.0	0.0	0.0	0.0
k141_5650344__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_5650557__full-cat_2	2	False	False	7	1	0	False	0.0	6.0	1.0	0.0	0.0	0.0	0.0
k141_5653723__full-cat_1	1	False	False	18	6	0	True	0.05555555555555555	14.0	1.0	2.0	1.0	0.0	0.0
k141_5657244__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5665119__lt2gene-cat_1	1	False	False	1	0	0	False	0.0	0.0	1.0	0.0	0.0	0.0	0.0
k141_5666158__full-cat_2	2	False	False	9	1	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_5667388__full-cat_2	2	False	False	4	0	0	False	0.25	3.0	0.0	0.0	1.0	0.0	0.0
k141_5669775__full-cat_2	2	False	False	9	0	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_5672574__full-cat_2	2	False	False	7	1	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_5674184__full-cat_2	2	False	False	13	4	0	False	0.0	13.0	0.0	0.0	0.0	0.0	0.0
k141_5677545__full-cat_2	2	False	False	3	1	0	False	0.0	2.0	0.0	1.0	0.0	0.0	0.0
k141_5684819__full-cat_2	2	False	False	38	1	1	False	0.05263157894736842	25.0	5.0	4.0	2.0	1.0	1.0
k141_5700192__full-cat_2	2	False	False	13	6	0	False	0.0	10.0	2.0	1.0	0.0	0.0	0.0
k141_5706521__full-cat_1	1	False	False	12	1	1	False	0.0	9.0	3.0	0.0	0.0	0.0	0.0
k141_570948__full-cat_2	2	False	False	5	1	0	False	0.2	4.0	0.0	0.0	1.0	0.0	0.0
k141_5719966__full-cat_2	2	False	False	7	1	0	True	0.0	5.0	0.0	2.0	0.0	0.0	0.0
k141_5729052__full-cat_2	2	False	False	4	2	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5733526__full-cat_1	1	False	False	33	0	0	False	0.0	19.0	11.0	1.0	0.0	2.0	0.0
k141_5735424__full-cat_1	1	False	False	9	1	0	False	0.0	6.0	0.0	1.0	0.0	2.0	0.0
k141_573558__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5737169__full-cat_1	1	False	False	8	0	0	False	0.0	5.0	3.0	0.0	0.0	0.0	0.0
k141_5743716__lt2gene-cat_1	1	False	False	1	0	0	False	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k141_5744680__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_5755433__full-cat_1	1	False	False	7	0	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_5757175__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_5759276__full-cat_2	2	False	False	6	1	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_577551__full-cat_2	2	False	False	13	0	0	False	0.15384615384615385	7.0	3.0	0.0	3.0	0.0	0.0
k141_5783570__full-cat_1	1	False	False	31	0	1	False	0.03225806451612903	18.0	1.0	8.0	3.0	0.0	1.0
k141_5784426__full-cat_2	2	False	False	3	2	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_5799466__full-cat_2	2	False	False	12	1	0	False	0.08333333333333333	8.0	2.0	0.0	1.0	0.0	1.0
k141_5805089__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	4.0	0.0	1.0	1.0	0.0	0.0
k141_5806847__full-cat_2	2	False	False	8	4	1	False	0.0	6.0	2.0	0.0	0.0	0.0	0.0
k141_5814321__full-cat_2	2	False	False	10	3	0	True	0.0	9.0	0.0	1.0	0.0	0.0	0.0
k141_5820491__full-cat_2	2	False	False	52	0	0	False	0.0	50.0	2.0	0.0	0.0	0.0	0.0
k141_5826931__full-cat_1	1	False	False	46	2	1	False	0.0	26.0	16.0	3.0	0.0	1.0	0.0
k141_5831107__full-cat_1	1	False	False	12	0	0	False	0.0	12.0	0.0	0.0	0.0	0.0	0.0
k141_5834004__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_5836274__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5840062__full-cat_1	1	False	False	14	1	0	False	0.0	12.0	2.0	0.0	0.0	0.0	0.0
k141_584164__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_5852327__full-cat_2	2	False	False	8	0	0	False	0.0	7.0	1.0	0.0	0.0	0.0	0.0
k141_5858012__full-cat_2	2	False	False	7	2	0	False	0.42857142857142855	4.0	0.0	0.0	3.0	0.0	0.0
k141_5863899__full-cat_2	2	False	False	13	0	0	False	0.0	10.0	3.0	0.0	0.0	0.0	0.0
k141_5864379__full-cat_2	2	False	False	7	4	0	False	0.14285714285714285	6.0	0.0	0.0	1.0	0.0	0.0
k141_5864918__full-cat_2	2	False	False	4	0	1	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
k141_5865394__full-cat_2	2	False	False	13	1	0	False	0.0	13.0	0.0	0.0	0.0	0.0	0.0
k141_5869237__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	5.0	0.0	0.0	1.0	0.0	0.0
k141_587202__full-cat_2	2	False	False	3	1	0	False	0.0	2.0	1.0	0.0	0.0	0.0	0.0
k141_5876490__full-cat_2	2	False	False	5	1	0	False	0.2	4.0	0.0	0.0	1.0	0.0	0.0
k141_5876601__full-cat_2	2	False	False	13	1	0	False	0.0	8.0	5.0	0.0	0.0	0.0	0.0
k141_5878016__full-cat_2	2	False	False	2	0	0	False	0.0	1.0	1.0	0.0	0.0	0.0	0.0
k141_5886018__full-cat_2	2	False	False	4	1	0	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
k141_5889360__full-cat_2	2	False	False	4	2	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_5890836__full-cat_2	2	False	False	4	1	0	True	0.0	3.0	1.0	0.0	0.0	0.0	0.0
k141_5896728__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_5900201__full-cat_2	2	False	False	8	1	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_5907254__full-cat_2	2	False	False	3	2	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_5908494__full-cat_1	1	False	False	13	0	0	False	0.0	7.0	4.0	0.0	0.0	2.0	0.0
k141_5913520__full-cat_2	2	False	False	8	2	1	False	0.0	6.0	2.0	0.0	0.0	0.0	0.0
k141_5921453__full-cat_2	2	False	False	6	0	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_5922347__full-cat_2	2	False	False	7	1	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_5936633__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_5938408__full-cat_1	1	False	False	3	0	0	False	0.0	2.0	1.0	0.0	0.0	0.0	0.0
k141_5951704__full-cat_2	2	False	False	6	0	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_5959550__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_5971982__full-cat_2	2	False	False	9	3	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_59823__full-cat_1	1	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_5983714__full-cat_2	2	False	False	15	1	0	False	0.06666666666666667	12.0	2.0	0.0	1.0	0.0	0.0
k141_5998448__full-cat_1	1	False	False	11	0	0	False	0.0	10.0	1.0	0.0	0.0	0.0	0.0
k141_5999379__full-cat_2	2	False	False	10	0	0	False	0.0	8.0	2.0	0.0	0.0	0.0	0.0
k141_6017195__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_6022527__full-cat_2	2	False	False	12	1	0	False	0.0	12.0	0.0	0.0	0.0	0.0	0.0
k141_6032855__full-cat_1	1	False	False	7	1	0	False	0.0	6.0	1.0	0.0	0.0	0.0	0.0
k141_603599__full-cat_1	1	False	False	3	0	0	False	0.0	2.0	0.0	1.0	0.0	0.0	0.0
k141_6045039__full-cat_2	2	False	False	13	0	0	False	0.07692307692307693	11.0	0.0	1.0	1.0	0.0	0.0
k141_6046957__full-cat_2	2	False	False	7	3	0	False	0.0	5.0	0.0	2.0	0.0	0.0	0.0
k141_6071629__full-cat_1	1	False	False	6	1	0	False	0.16666666666666666	5.0	0.0	0.0	1.0	0.0	0.0
k141_6075252__full-cat_2	2	False	False	9	1	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_6077094__full-cat_1	1	False	False	28	6	1	False	0.0	24.0	4.0	0.0	0.0	0.0	0.0
k141_6087503__full-cat_2	2	False	False	8	1	0	False	0.0	7.0	1.0	0.0	0.0	0.0	0.0
k141_6087569__full-cat_2	2	False	False	7	3	0	False	0.14285714285714285	5.0	0.0	1.0	1.0	0.0	0.0
k141_6091138__full-cat_2	2	False	False	9	0	0	False	0.1111111111111111	4.0	2.0	2.0	1.0	0.0	0.0
k141_6101864__full-cat_2	2	False	False	17	4	0	False	0.0	9.0	8.0	0.0	0.0	0.0	0.0
k141_6104191__full-cat_2	2	False	False	4	3	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6106776__full-cat_2	2	False	False	7	1	0	False	0.14285714285714285	6.0	0.0	0.0	1.0	0.0	0.0
k141_6111055__full-cat_1	1	False	False	22	4	0	False	0.045454545454545456	20.0	1.0	0.0	1.0	0.0	0.0
k141_6111884__full-cat_1	1	False	False	6	0	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_6113400__full-cat_2	2	False	False	7	1	0	False	0.14285714285714285	6.0	0.0	0.0	1.0	0.0	0.0
k141_6126862__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6127301__full-cat_2	2	False	False	8	2	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_6129950__full-cat_2	2	False	False	12	3	0	False	0.0	12.0	0.0	0.0	0.0	0.0	0.0
k141_6146466__lt2gene-cat_1	1	False	False	2	0	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_6149600__full-cat_1	1	False	False	18	2	0	False	0.0	10.0	5.0	0.0	0.0	3.0	0.0
k141_6152429__full-cat_2	2	False	False	14	1	0	False	0.0	12.0	2.0	0.0	0.0	0.0	0.0
k141_6154694__full-cat_1	1	False	False	7	0	0	False	0.0	5.0	1.0	0.0	0.0	1.0	0.0
k141_6159730__full-cat_2	2	False	False	10	6	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
k141_6161767__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_6185245__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_6188729__full-cat_2	2	False	False	7	3	0	False	0.0	6.0	1.0	0.0	0.0	0.0	0.0
k141_6204275__full-cat_2	2	False	False	8	2	0	False	0.0	7.0	1.0	0.0	0.0	0.0	0.0
k141_6205387__full-cat_2	2	False	False	4	2	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6209433__full-cat_2	2	False	False	7	2	0	False	0.0	6.0	1.0	0.0	0.0	0.0	0.0
k141_6213815__full-cat_2	2	False	False	9	3	0	False	0.1111111111111111	6.0	1.0	1.0	1.0	0.0	0.0
k141_6217810__full-cat_2	2	False	False	9	2	0	True	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_6220477__full-cat_2	2	False	False	14	1	0	False	0.07142857142857142	12.0	0.0	1.0	1.0	0.0	0.0
k141_62264__full-cat_2	2	False	False	15	0	6	False	0.4666666666666667	5.0	3.0	0.0	7.0	0.0	0.0
k141_6246680__full-cat_2	2	False	False	5	2	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
k141_6250892__full-cat_2	2	False	False	6	2	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
