gene	scaffold	gene_id	gene_description	category	header	subheader	module	auxiliary_score	amg_flags
k141_4382899__full-cat_2_12	k141_4382899__full-cat_2	GT26	GT26 UDP-ManNAcA: beta-N-acetyl mannosaminuronyltransferase (EC 2.4.1.-); UDP-ManNAc: beta-N-acetyl-mannosaminyltransferase (EC 2.4.1.-); UDP-Glc: beta-1,4-glucosyltransferase (EC 2.4.1.-); beta-1,4-galactosyltransferase (EC 2.4.1.-)	carbon utilization	CAZY		GlycosylTransferases	3	MF
k141_4382899__full-cat_2_14	k141_4382899__full-cat_2	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)	carbon utilization	CAZY		GlycosylTransferases	3	MKF
k141_4382899__full-cat_2_14	k141_4382899__full-cat_2	GT5	GT5 UDP-Glc: glycogen glucosyltransferase (EC 2.4.1.11); ADP-Glc: starch glucosyltransferase (EC 2.4.1.21); NDP-Glc: starch glucosyltransferase (EC 2.4.1.242); UDP-Glc: alpha-1,3-glucan synthase (EC 2.4.1.183) UDP-Glc: alpha-1,4-glucan synthase (EC 2.4.1.-)	carbon utilization	CAZY		GlycosylTransferases	3	MKF
k141_44604__full-cat_2_11	k141_44604__full-cat_2	K01958	pyruvate carboxylase subunit A [EC:6.4.1.1] [RN:R00344]	Energy	C1		Reductive citrate cycle (Arnon-Buchanan cycle)	1	MK
k141_44604__full-cat_2_13	k141_44604__full-cat_2							1	MK
k141_44604__full-cat_2_14	k141_44604__full-cat_2							1	MK
k141_4462748__full-cat_2_3	k141_4462748__full-cat_2							3	MKF
k141_4465797__full-cat_2_6	k141_4465797__full-cat_2	GT60	GT60 UDP-GlcNAc: polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-); UDP-GlcNAc: hydroxyproline polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-)	carbon utilization	CAZY		GlycosylTransferases	3	MTF
k141_4465797__full-cat_2_9	k141_4465797__full-cat_2	GT96	GT96 UDP-Gal: peptidyl serine alpha-galactosyltransferase (EC 2.4.1.-)	carbon utilization	CAZY		GlycosylTransferases	3	MKT
k141_4465797__full-cat_2_9	k141_4465797__full-cat_2	GT95	GT95 UDP-beta-L-Araf:hydroxyproline beta-L-arabinofuranosyltransferase (EC 2.4.2.-);	carbon utilization	CAZY		GlycosylTransferases	3	MKT
k141_4465797__full-cat_2_9	k141_4465797__full-cat_2	GT60	GT60 UDP-GlcNAc: polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-); UDP-GlcNAc: hydroxyproline polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-)	carbon utilization	CAZY		GlycosylTransferases	3	MKT
k141_4516888__full-cat_2_3	k141_4516888__full-cat_2	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)	carbon utilization	CAZY		GlycosylTransferases	3	MKF
k141_4607639__full-cat_2_4	k141_4607639__full-cat_2	M04	Catlytic type: Metallo; cleave of Xaa+Yaa, in which Xaa is a hydrophobic residue and Yaa is Leu, Phe, Ile, or Val; secreted enzymes that degrade extracellular proteins and peptides for bacterial nutrition; member is thermolysin	Organic Nitrogen	Peptidase		Metalloendopeptidases	3	MF
k141_4622679__full-cat_2_4	k141_4622679__full-cat_2							3	MKF
k141_4622679__full-cat_2_5	k141_4622679__full-cat_2	K01011	rhodanase	Energy	Sulfur			3	MF
k141_4651037__full-cat_2_7	k141_4651037__full-cat_2							3	MKEF
k141_4654880__full-cat_2_21	k141_4654880__full-cat_2	K01494	dCTP deaminase [EC:3.5.4.13] [RN:R02325]	MISC	Information systems	Nucleotide	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	3	M
k141_4682250__full-cat_2_15	k141_4682250__full-cat_2							3	MKF
k141_4686786__full-cat_1_7	k141_4686786__full-cat_1							2	MK
k141_4708023__full-cat_1_4	k141_4708023__full-cat_1							2	MKF
k141_4710914__full-cat_2_2	k141_4710914__full-cat_2	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)	carbon utilization	CAZY		GlycosylTransferases	3	MKF
k141_4764934__full-cat_2_4	k141_4764934__full-cat_2							3	MKF
k141_4842861__full-cat_1_20	k141_4842861__full-cat_1	K01939	adenylosuccinate synthase [EC:6.3.4.4] [RN:R01135]	MISC	Information systems	Nucleotide	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	2	M
k141_4865049__full-cat_2_4	k141_4865049__full-cat_2							3	MKF
k141_4865049__full-cat_2_6	k141_4865049__full-cat_2	K02691	psaC; photosystem I subunit VII	Energy	Photosynthesis		Photosystem I	3	MF
k141_4874535__full-cat_2_3	k141_4874535__full-cat_2	K01784	GALE; UDP-Glc -> UDP-Gal [EC:5.1.3.2]	MISC	Information systems	Nucleotide	Nucleotide sugar biosynthesis, eukaryotes	3	MKF
k141_4874535__full-cat_2_3	k141_4874535__full-cat_2	K01784	UDP-glucose 4-epimerase [EC:5.1.3.2] [RN:R00291]	carbon utilization	central carbon	glycolysis	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	3	MKF
k141_4874535__full-cat_2_3	k141_4874535__full-cat_2	K01784	UDP-glucose 4-epimerase	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	galactose degradation	Galactose metabolism	3	MKF
k141_4885322__full-cat_2_3	k141_4885322__full-cat_2							3	MKF
k141_4923053__full-cat_2_3	k141_4923053__full-cat_2							3	MKF
k141_4947430__full-cat_1_24	k141_4947430__full-cat_1							2	MK
k141_4951539__full-cat_2_6	k141_4951539__full-cat_2							3	MKTF
k141_4978606__full-cat_2_3	k141_4978606__full-cat_2	K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12 1.2.1.59] [RN:R01061 R01063]	carbon utilization	central carbon	glycolysis	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	3	MKF
k141_4978606__full-cat_2_3	k141_4978606__full-cat_2	K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12 1.2.1.59] [RN:R01061 R01063]	carbon utilization	central carbon	glycolysis	Glycolysis, core module involving three-carbon compounds	3	MKF
k141_4978606__full-cat_2_3	k141_4978606__full-cat_2	K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12 1.2.1.59] [RN:R01061 R01063]	carbon utilization	central carbon	glycolysis	Gluconeogenesis, oxaloacetate => fructose-6P	3	MKF
k141_4978606__full-cat_2_3	k141_4978606__full-cat_2	K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12] [RN:R01061]	carbon utilization	central carbon	glycolysis	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	3	MKF
k141_4978606__full-cat_2_3	k141_4978606__full-cat_2	K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12] [RN:R01061]	carbon utilization	central carbon	glycolysis	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	3	MKF
k141_4978606__full-cat_2_3	k141_4978606__full-cat_2	K00134	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.13 1.2.1.59 1.2.1.12] [RN:R01061 R01063]	Energy	C1		Reductive pentose phosphate cycle (Calvin cycle)	3	MKF
k141_4978606__full-cat_2_3	k141_4978606__full-cat_2	K00134	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.13 1.2.1.59 1.2.1.12] [RN:R01061 R01063]	Energy	C1		Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P	3	MKF
k141_5038004__full-cat_2_9	k141_5038004__full-cat_2	K01520	dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100]	MISC	Information systems	Nucleotide	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	3	MF
k141_5044834__full-cat_1_4	k141_5044834__full-cat_1	K00529	3-phenylpropionate/cinnamic acid dioxygenase [EC:1.14.12.19] [RN:R06783]	carbon utilization	hydrocarbon degradation		Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	2	MF
k141_5044834__full-cat_1_6	k141_5044834__full-cat_1							2	MKF
k141_5099258__full-cat_2_2	k141_5099258__full-cat_2							3	MKF
k141_5109096__full-cat_2_3	k141_5109096__full-cat_2	K03939	NDUFS6; NADH dehydrogenase (ubiquinone) Fe-S protein 6	Energy	Electron transport Chain		NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria	3	MF
k141_5109096__full-cat_2_5	k141_5109096__full-cat_2	K01990	ABC-2.A; ABC-2 type transport system ATP-binding protein	Transporters			ABC-2 type transport system	3	MF
k141_5154182__full-cat_1_5	k141_5154182__full-cat_1	K00392	sulfite reductase (ferredoxin) [EC:1.8.7.1] [RN:R00859]	Energy	Sulfur		Assimilatory sulfate reduction, sulfate => H2S	2	MK
k141_5154182__full-cat_1_5	k141_5154182__full-cat_1	K00381	sulfite reductase (NADPH) [EC:1.8.1.2] [RN:R00858]	Energy	Sulfur		Assimilatory sulfate reduction, sulfate => H2S	2	MK
k141_5163063__full-cat_2_9	k141_5163063__full-cat_2	K05575	ndhD; NAD(P)H-quinone oxidoreductase subunit 4 [EC:7.1.1.2]	Energy	Electron transport Chain		NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria	3	MK
k141_5220555__full-cat_2_15	k141_5220555__full-cat_2							3	MKF
k141_5220555__full-cat_2_16	k141_5220555__full-cat_2							3	MKF
k141_5243001__full-cat_1_11	k141_5243001__full-cat_1							2	MK
k141_5282693__full-cat_2_4	k141_5282693__full-cat_2	K00339	nuoJ; NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]	Energy	Electron transport Chain		NADH:quinone oxidoreductase, prokaryotes	3	MF
k141_5282693__full-cat_2_6	k141_5282693__full-cat_2	K01903	succinyl-CoA synthetase [EC:6.2.1.5] [RN:R00405]	carbon utilization	central carbon	TCA	Citrate cycle (TCA cycle, Krebs cycle)	3	MF
k141_5282693__full-cat_2_6	k141_5282693__full-cat_2	K01903	succinyl-CoA synthetase [EC:6.2.1.5] [RN:R00405]	carbon utilization	central carbon	TCA	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	3	MF
k141_5282693__full-cat_2_6	k141_5282693__full-cat_2	K01903	succinyl-CoA synthetase [EC:6.2.1.5] [RN:R00405]	carbon utilization	central carbon	TCA	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	3	MF
k141_5282693__full-cat_2_6	k141_5282693__full-cat_2	K01903	succinyl-CoA synthetase [EC:6.2.1.5] [RN:R00405]	Energy	C1		Reductive citrate cycle (Arnon-Buchanan cycle)	3	MF
k141_5282693__full-cat_2_6	k141_5282693__full-cat_2	K01903	succinyl-CoA synthetase [EC:6.2.1.5] [RN:R00405]	Energy	C1		Dicarboxylate-hydroxybutyrate cycle	3	MF
k141_5314381__full-cat_2_6	k141_5314381__full-cat_2							3	MKF
k141_5444116__full-cat_2_2	k141_5444116__full-cat_2	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)	carbon utilization	CAZY		GlycosylTransferases	3	MKF
k141_5444116__full-cat_2_3	k141_5444116__full-cat_2	GT10	GT10 galactoside alpha-1,3/1,4-L-fucosyltransferase (EC 2.4.1.65); galactoside alpha-1,3-L-fucosyltransferase (EC 2.4.1.152); glycoprotein alpha-1,3-L-fucosyltransferase (EC 2.4.1.214)	carbon utilization	CAZY		GlycosylTransferases	3	MF
k141_5455078__full-cat_2_16	k141_5455078__full-cat_2							3	MK
k141_5457125__full-cat_2_2	k141_5457125__full-cat_2	K02899	large subunit ribosomal protein L27	MISC	Information systems		Ribosome, bacteria	3	MF
k141_5469250__full-cat_2_15	k141_5469250__full-cat_2	K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	Organic Nitrogen	Amino Acid		Methionine degradation	3	MF
k141_5478426__full-cat_2_3	k141_5478426__full-cat_2	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)	carbon utilization	CAZY		GlycosylTransferases	3	MKF
k141_5492537__full-cat_1_5	k141_5492537__full-cat_1	K02897	large subunit ribosomal protein L25	MISC	Information systems		Ribosome, bacteria	2	MF
k141_5495862__full-cat_2_8	k141_5495862__full-cat_2	K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8] [RN:R04198 R04199]	Organic Nitrogen	Amino Acid		Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	3	MF
k141_5495862__full-cat_2_8	k141_5495862__full-cat_2	K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8] [RN:R04198 R04199]	Organic Nitrogen	Amino Acid		Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine	3	MF
k141_5495862__full-cat_2_8	k141_5495862__full-cat_2	K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8] [RN:R04198 R04199]	Organic Nitrogen	Amino Acid		Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	3	MF
k141_5495862__full-cat_2_8	k141_5495862__full-cat_2	K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8] [RN:R04198 R04199]	Organic Nitrogen	Amino Acid		Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine	3	MF
k141_5496366__full-cat_2_3	k141_5496366__full-cat_2	K02051	ABC.SN.S; sulfonate/nitrate/taurine transport system substrate-binding protein	Transporters			NitT/TauT family transport system	3	MTF
k141_5501897__full-cat_2_3	k141_5501897__full-cat_2	GH39	GH39 alpha-L-iduronidase (EC 3.2.1.76); beta-xylosidase (EC 3.2.1.37).	carbon utilization	CAZY	Xylan Oligo Cleavage (Hemicellulose)	Glycoside Hydrolases	3	MKEF
k141_5501897__full-cat_2_3	k141_5501897__full-cat_2	GH79	GH79 beta-glucuronidase (EC 3.2.1.31); hyaluronoglucuronidase (EC 3.2.1.36); heparanase (EC 3.2.1.166); baicalin beta-glucuronidase (EC 3.2.1.167); beta-4-O-methyl-glucuronidase (EC 3.2.1.-)	carbon utilization	CAZY	Sulf-Polysachharides Backbone Cleavage	Glycoside Hydrolases	3	MKEF
k141_556094__full-cat_2_2	k141_556094__full-cat_2							3	MKF
k141_556094__full-cat_2_4	k141_556094__full-cat_2							3	MKF
k141_5574142__full-cat_2_6	k141_5574142__full-cat_2	GH16	GH16 xyloglucan:xyloglucosyltransferase (EC 2.4.1.207); keratan-sulfate endo-1,4-beta-galactosidase (EC 3.2.1.103); endo-1,3-beta-glucanase / laminarinase (EC 3.2.1.39); endo-1,3(4)-beta-glucanase (EC 3.2.1.6); licheninase (EC 3.2.1.73); beta-agarase (EC 3.2.1.81); kappa;-carrageenase (EC 3.2.1.83); xyloglucanase (EC 3.2.1.151); endo-beta-1,3-galactanase (EC 3.2.1.181); [retaining] beta-porphyranase (EC 3.2.1.178); hyaluronidase (EC 3.2.1.35); endo-beta-1,4-galactosidase (EC 3.2.1.-); chitin beta-1,6-glucanosyltransferase (EC 2.4.1.-); beta-transglycosidase (EC 2.4.1.-); beta-glycosidase (EC 3.2.1.-); endo-beta-1,3-galactanase (EC 3.2.1.181)	carbon utilization	CAZY	Amorphous Cellulose Oligo Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Oligo Cleavage (Hemicellulose), Sulf-Polysachharides Backbone Cleavage	Glycoside Hydrolases	3	MKEF
k141_5606152__full-cat_1_3	k141_5606152__full-cat_1	GH5	GH5 endo-beta-1,4-glucanase / cellulase (EC 3.2.1.4); endo-beta-1,4-xylanase (EC 3.2.1.8); beta-glucosidase (EC 3.2.1.21); beta-mannosidase (EC 3.2.1.25); beta-glucosylceramidase (EC 3.2.1.45); glucan beta-1,3-glucosidase (EC 3.2.1.58); licheninase (EC 3.2.1.73); exo-beta-1,4-glucanase / cellodextrinase (EC 3.2.1.74); glucan endo-1,6-beta-glucosidase (EC 3.2.1.75); mannan endo-beta-1,4-mannosidase (EC 3.2.1.78); cellulose beta-1,4-cellobiosidase (EC 3.2.1.91); steryl beta-glucosidase (EC 3.2.1.104); endoglycoceramidase (EC 3.2.1.123); chitosanase (EC 3.2.1.132); beta-primeverosidase (EC 3.2.1.149); xyloglucan-specific endo-beta-1,4-glucanase (EC 3.2.1.151); endo-beta-1,6-galactanase (EC 3.2.1.164); hesperidin 6-O-alpha-L-rhamnosyl-beta-glucosidase (EC 3.2.1.168); beta-1,3-mannanase (EC 3.2.1.-); arabinoxylan-specific endo-beta-1,4-xylanase (EC 3.2.1.-); mannan transglycosylase (EC 2.4.1.-); lichenase / endo-beta-1,3-1,4-glucanase (EC 3.2.1.73); beta-glycosidase (EC 3.2.1.-); endo-beta-1,3-glucanase / laminarinase (EC 3.2.1.39); beta-N-acetylhexosaminidase (EC 3.2.1.52); chitosanase (EC 3.2.1.132); beta-D-galactofuranosidase (EC 3.2.1.146);	carbon utilization	CAZY	Amorphous Cellulose Backbone Cleavage, Amorphous Cellulose Oligo Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose), Xylan Backbone Cleavage (Hemicellulose), Beta-mannan Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Backbone Cleavage (Hemicellulose), Chitin Oligo Cleavage	Glycoside Hydrolases	2	MKEF
k141_5606152__full-cat_1_3	k141_5606152__full-cat_1	GH148	GH148 beta-1,3-glucanase (EC 3.2.1.-)	carbon utilization	CAZY		Glycoside Hydrolases	2	MKEF
k141_5610065__full-cat_1_6	k141_5610065__full-cat_1	K02114	ATPF1E; F-type H+-transporting ATPase subunit epsilon	Energy	Electron transport Chain		F-type ATPase, prokaryotes and chloroplasts	2	MF
k141_5610065__full-cat_1_9	k141_5610065__full-cat_1							2	MK
k141_5625362__full-cat_2_5	k141_5625362__full-cat_2	CE6	CE6 acetyl xylan esterase (EC 3.1.1.72).	carbon utilization	CAZY		Carbohydrate Esterases	3	MF
k141_5635035__full-cat_1_16	k141_5635035__full-cat_1	K00560	thymidylate synthase [EC:2.1.1.45] [RN:R02101]	MISC	Information systems	Nucleotide	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	2	M
k141_5642128__full-cat_2_7	k141_5642128__full-cat_2	K00560	thymidylate synthase [EC:2.1.1.45] [RN:R02101]	MISC	Information systems	Nucleotide	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	3	MF
k141_5700747__full-cat_1_29	k141_5700747__full-cat_1	K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	Organic Nitrogen	Amino Acid		Methionine degradation	2	M
k141_5717728__full-cat_2_8	k141_5717728__full-cat_2							3	MK
k141_5727888__full-cat_1_9	k141_5727888__full-cat_1	K00891	shikimate kinase [EC:2.7.1.71] [RN:R02412]	Organic Nitrogen	Amino Acid		Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	2	MT
k141_5727888__full-cat_1_10	k141_5727888__full-cat_1	K01735	3-dehydroquinate synthase [EC:4.2.3.4] [RN:R03083]	Organic Nitrogen	Amino Acid		Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	2	MKT
k141_5739398__full-cat_2_3	k141_5739398__full-cat_2							3	MKF
