	VIRSorter category	Circular	Prophage	Gene count	Strand switches	potential AMG count	Transposase present	Possible Non-Viral Contig	Viral hypothetical genes	Viral genes with unknown function	Viral genes with host benefits	Viral replication genes	Viral structure genes	Viral genes with viral benefits
k141_32149853__full-cat_1	1	False	False	44	0	0	False	0.0	41	2.0	1.0	0.0	0.0	0.0
k141_32150652__full-cat_1	1	False	False	38	0	0	False	0.0	36	1.0	1.0	0.0	0.0	0.0
k141_32154271__full-cat_2	2	False	False	5	1	0	False	0.0	4	1.0	0.0	0.0	0.0	0.0
k141_32155158__full-cat_2	2	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_32157449__full-cat_2	2	False	False	14	2	0	False	0.07142857142857142	12	1.0	1.0	0.0	0.0	0.0
k141_32167281__full-cat_2	2	False	False	7	3	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_32173764__full-cat_2	2	False	False	16	2	0	False	0.0	16	0.0	0.0	0.0	0.0	0.0
k141_32184726__full-cat_2	2	False	False	6	3	0	False	0.0	5	1.0	0.0	0.0	0.0	0.0
k141_32185802__full-cat_2	2	False	False	5	2	0	False	0.0	4	1.0	0.0	0.0	0.0	0.0
k141_32187713__full-cat_2	2	False	False	5	2	0	False	0.0	4	0.0	0.0	0.0	1.0	0.0
k141_32189287__full-cat_2	2	False	False	9	2	0	False	0.0	7	2.0	0.0	0.0	0.0	0.0
k141_32191406__full-cat_2	2	False	False	10	0	0	False	0.0	10	0.0	0.0	0.0	0.0	0.0
k141_32216449__full-cat_2	2	False	False	5	1	0	False	0.4	2	0.0	3.0	0.0	0.0	0.0
k141_32232153__full-cat_2	2	False	False	5	0	0	False	0.2	4	0.0	1.0	0.0	0.0	0.0
k141_32232812__full-cat_2	2	False	False	15	1	0	False	0.0	14	0.0	1.0	0.0	0.0	0.0
k141_32239299__full-cat_2	2	False	False	8	2	0	False	0.25	6	0.0	2.0	0.0	0.0	0.0
k141_32240446__full-cat_2	2	False	False	5	1	1	False	0.2	4	0.0	1.0	0.0	0.0	0.0
k141_32253556__full-cat_1	1	False	False	24	0	0	False	0.0	17	5.0	0.0	2.0	0.0	0.0
k141_32264124__full-cat_2	2	False	False	10	3	0	False	0.0	8	1.0	0.0	0.0	0.0	1.0
k141_32273212__full-cat_2	2	False	False	7	2	0	False	0.42857142857142855	4	0.0	3.0	0.0	0.0	0.0
k141_32291272__full-cat_2	2	False	False	7	1	0	True	0.14285714285714285	6	0.0	1.0	0.0	0.0	0.0
k141_32298004__full-cat_1	1	False	False	23	6	0	False	0.0	21	1.0	1.0	0.0	0.0	0.0
k141_32298755__full-cat_1	1	False	False	10	1	0	False	0.0	10	0.0	0.0	0.0	0.0	0.0
k141_32299543__full-cat_1	1	False	False	10	0	0	False	0.0	6	1.0	2.0	1.0	0.0	0.0
k141_32302816__full-cat_2	2	False	False	6	0	2	False	0.3333333333333333	4	0.0	2.0	0.0	0.0	0.0
k141_32303177__full-cat_2	2	False	False	2	1	0	False	0.0	2	0.0	0.0	0.0	0.0	0.0
k141_32307855__full-cat_2	2	False	False	9	0	1	False	0.0	9	0.0	0.0	0.0	0.0	0.0
k141_32312201__full-cat_1	1	False	False	5	2	1	False	0.0	4	1.0	0.0	0.0	0.0	0.0
k141_32324500__full-cat_2	2	False	False	6	2	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_32341183__full-cat_2	2	False	False	7	1	0	True	0.0	5	1.0	0.0	1.0	0.0	0.0
k141_32346226__full-cat_2	2	False	False	14	2	0	False	0.0	12	2.0	0.0	0.0	0.0	0.0
k141_32349767__full-cat_2	2	False	False	5	2	0	True	0.0	4	1.0	0.0	0.0	0.0	0.0
k141_32359852__full-cat_2	2	False	False	11	4	0	False	0.0	11	0.0	0.0	0.0	0.0	0.0
k141_32365812__full-cat_2	2	False	False	7	0	1	False	0.2857142857142857	4	1.0	2.0	0.0	0.0	0.0
k141_32375571__full-cat_2	2	False	False	6	0	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_32376257__full-cat_2	2	False	False	5	2	1	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_325025__full-cat_2	2	False	False	15	1	0	False	0.0	15	0.0	0.0	0.0	0.0	0.0
k141_326640__full-cat_2	2	False	False	15	1	0	False	0.0	13	0.0	1.0	1.0	0.0	0.0
k141_329424__full-cat_1	1	False	False	9	1	0	False	0.0	9	0.0	0.0	0.0	0.0	0.0
k141_331198__full-cat_1	1	False	False	20	0	0	False	0.0	14	4.0	1.0	0.0	1.0	0.0
k141_344407__full-cat_2	2	False	False	4	0	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_345652__full-cat_2	2	False	False	19	0	2	False	0.05263157894736842	16	1.0	1.0	1.0	0.0	0.0
k141_370063__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	5	0.0	1.0	0.0	0.0	0.0
k141_381604__full-cat_2	2	False	False	7	0	2	False	0.14285714285714285	6	0.0	1.0	0.0	0.0	0.0
k141_382187__full-cat_2	2	False	False	7	2	0	False	0.14285714285714285	5	0.0	2.0	0.0	0.0	0.0
k141_401046__full-cat_2	2	False	False	6	3	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_411682__full-cat_2	2	False	False	17	1	0	False	0.0	16	0.0	1.0	0.0	0.0	0.0
k141_412221__full-cat_2	2	False	False	5	2	0	False	0.2	4	0.0	1.0	0.0	0.0	0.0
k141_419221__full-cat_2	2	False	False	3	1	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_423869__full-cat_2	2	False	False	7	2	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_424255__full-cat_2	2	False	False	6	2	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_427695__full-cat_1	1	False	False	41	2	0	False	0.07317073170731707	30	8.0	3.0	0.0	0.0	0.0
k141_428710__full-cat_2	2	False	False	10	1	0	False	0.0	9	0.0	1.0	0.0	0.0	0.0
k141_431798__full-cat_2	2	False	False	49	7	0	True	0.02040816326530612	44	4.0	1.0	0.0	0.0	0.0
k141_4363349__full-cat_2	2	False	False	8	3	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
k141_4364281__full-cat_2	2	False	False	16	7	1	False	0.125	12	2.0	2.0	0.0	0.0	0.0
k141_4367031__full-cat_2	2	False	False	4	1	2	False	0.25	3	0.0	1.0	0.0	0.0	0.0
k141_4369253__full-cat_1	1	False	False	7	5	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_4374167__full-cat_2	2	False	False	9	2	0	False	0.0	8	1.0	0.0	0.0	0.0	0.0
k141_4383208__full-cat_2	2	False	False	5	2	0	False	0.0	4	0.0	1.0	0.0	0.0	0.0
k141_4383949__full-cat_2	2	False	False	5	2	0	False	0.0	3	0.0	1.0	1.0	0.0	0.0
k141_4384930__full-cat_1	1	False	False	22	0	0	False	0.0	19	2.0	0.0	1.0	0.0	0.0
k141_4385687__full-cat_2	2	False	False	3	1	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_438815__full-cat_2	2	False	False	5	1	1	False	0.2	4	0.0	1.0	0.0	0.0	0.0
k141_4404042__full-cat_1	1	False	False	9	2	0	False	0.1111111111111111	7	1.0	1.0	0.0	0.0	0.0
k141_4412288__full-cat_2	2	False	False	10	2	0	False	0.1	8	1.0	1.0	0.0	0.0	0.0
k141_4413092__full-cat_1	1	False	False	30	1	0	False	0.03333333333333333	28	0.0	2.0	0.0	0.0	0.0
k141_4425480__full-cat_2	2	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_4432460__full-cat_2	2	False	False	14	0	0	False	0.14285714285714285	11	0.0	3.0	0.0	0.0	0.0
k141_4432537__full-cat_2	2	False	False	19	1	0	False	0.0	17	1.0	1.0	0.0	0.0	0.0
k141_4433002__full-cat_2	2	False	False	5	1	0	False	0.4	3	0.0	2.0	0.0	0.0	0.0
k141_4434186__full-cat_2	2	False	False	6	4	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_4446250__full-cat_2	2	False	False	8	1	0	True	0.125	3	0.0	5.0	0.0	0.0	0.0
k141_4449237__full-cat_1	1	False	False	2	1	0	False	0.5	1	0.0	1.0	0.0	0.0	0.0
k141_4450670__full-cat_2	2	False	False	7	0	1	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_4457794__full-cat_2	2	False	False	8	1	2	False	0.25	6	0.0	2.0	0.0	0.0	0.0
k141_4458797__full-cat_2	2	False	False	7	2	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_4459303__full-cat_2	2	False	False	5	0	0	True	0.0	1	0.0	3.0	1.0	0.0	0.0
k141_4475945__full-cat_2	2	False	False	4	0	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_4490305__full-cat_2	2	False	False	4	2	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_4507836__full-cat_2	2	False	False	7	2	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_4508268__full-cat_2	2	False	False	7	1	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_4508330__full-cat_1	1	False	False	8	0	1	False	0.125	5	2.0	1.0	0.0	0.0	0.0
k141_4510602__full-cat_2	2	False	False	7	4	0	False	0.14285714285714285	6	0.0	1.0	0.0	0.0	0.0
k141_4510668__full-cat_2	2	False	False	4	1	0	False	0.0	3	0.0	1.0	0.0	0.0	0.0
k141_4511848__full-cat_2	2	False	False	7	3	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_4519199__full-cat_2	2	False	False	7	4	0	False	0.14285714285714285	6	0.0	1.0	0.0	0.0	0.0
k141_4519769__full-cat_1	1	False	False	15	4	0	False	0.0	13	1.0	1.0	0.0	0.0	0.0
k141_4534757__full-cat_2	2	False	False	5	1	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_4536531__full-cat_2	2	False	False	7	3	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_4541541__full-cat_2	2	False	False	8	1	0	False	0.0	7	1.0	0.0	0.0	0.0	0.0
k141_4544047__full-cat_1	1	False	False	8	0	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
k141_4557824__full-cat_2	2	False	False	5	2	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_4566160__full-cat_2	2	False	False	12	1	0	False	0.0	11	1.0	0.0	0.0	0.0	0.0
k141_4575055__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	4	0.0	1.0	1.0	0.0	0.0
k141_4583431__full-cat_2	2	False	False	11	1	0	False	0.0	10	0.0	1.0	0.0	0.0	0.0
k141_4586698__full-cat_2	2	False	False	5	2	0	False	0.0	4	1.0	0.0	0.0	0.0	0.0
k141_4589762__full-cat_2	2	False	False	12	4	0	False	0.08333333333333333	11	0.0	1.0	0.0	0.0	0.0
k141_4600557__full-cat_2	2	False	False	7	2	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_4604893__full-cat_2	2	False	False	6	3	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_5751346__full-cat_2	2	False	False	5	1	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_5753108__full-cat_2	2	False	False	7	1	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_5762343__full-cat_2	2	False	False	48	15	4	False	0.020833333333333332	44	2.0	2.0	0.0	0.0	0.0
k141_5768503__full-cat_1	1	False	False	29	2	1	False	0.0	24	2.0	2.0	1.0	0.0	0.0
k141_5769176__full-cat_2	2	False	False	5	2	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_5770737__full-cat_1	1	False	False	13	1	0	False	0.0	11	1.0	0.0	1.0	0.0	0.0
k141_5777098__full-cat_2	2	False	False	16	1	0	False	0.0	16	0.0	0.0	0.0	0.0	0.0
k141_5782450__full-cat_2	2	False	False	14	7	0	False	0.0	12	2.0	0.0	0.0	0.0	0.0
k141_5784373__full-cat_1	1	False	False	9	0	0	False	0.0	6	2.0	1.0	0.0	0.0	0.0
k141_5797565__full-cat_2	2	False	False	3	1	0	False	0.0	2	0.0	1.0	0.0	0.0	0.0
k141_5798758__full-cat_2	2	False	False	14	3	0	False	0.07142857142857142	13	0.0	1.0	0.0	0.0	0.0
k141_5803243__full-cat_2	2	False	False	4	1	0	False	0.0	3	1.0	0.0	0.0	0.0	0.0
k141_5809242__full-cat_1	1	False	False	22	1	0	False	0.0	18	3.0	0.0	1.0	0.0	0.0
k141_5811429__full-cat_2	2	False	False	4	2	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_5818458__full-cat_2	2	False	False	3	0	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_5823464__full-cat_1	1	False	False	7	0	0	False	0.0	5	0.0	1.0	0.0	1.0	0.0
k141_5824253__full-cat_2	2	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_5831332__full-cat_1	1	False	False	8	0	0	False	0.0	6	0.0	1.0	1.0	0.0	0.0
k141_5841763__full-cat_2	2	False	False	5	1	0	False	0.0	4	0.0	1.0	0.0	0.0	0.0
k141_5843227__full-cat_2	2	False	False	8	3	0	False	0.125	7	0.0	1.0	0.0	0.0	0.0
k141_5845766__full-cat_2	2	False	False	5	2	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_5852729__full-cat_1	1	False	False	12	0	0	False	0.0	10	1.0	0.0	1.0	0.0	0.0
k141_5855686__full-cat_2	2	False	False	2	0	0	False	0.0	2	0.0	0.0	0.0	0.0	0.0
k141_5855700__full-cat_2	2	False	False	7	5	0	False	0.0	6	1.0	0.0	0.0	0.0	0.0
k141_5862550__full-cat_2	2	False	False	6	4	0	False	0.3333333333333333	4	0.0	2.0	0.0	0.0	0.0
k141_5871188__full-cat_2	2	False	False	10	3	0	False	0.0	10	0.0	0.0	0.0	0.0	0.0
k141_5880263__full-cat_2	2	False	False	6	2	0	False	0.3333333333333333	4	0.0	2.0	0.0	0.0	0.0
k141_5893865__full-cat_2	2	False	False	7	2	0	False	0.0	6	0.0	1.0	0.0	0.0	0.0
k141_5896689__full-cat_2	2	False	False	16	0	0	False	0.0625	12	2.0	2.0	0.0	0.0	0.0
k141_5911446__full-cat_2	2	False	False	4	0	0	False	0.25	3	0.0	1.0	0.0	0.0	0.0
k141_5917912__full-cat_2	2	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_5923061__full-cat_2	2	False	False	6	1	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_5927955__full-cat_2	2	False	False	15	6	0	False	0.0	15	0.0	0.0	0.0	0.0	0.0
k141_5928635__full-cat_2	2	False	False	7	2	0	True	0.0	6	1.0	0.0	0.0	0.0	0.0
k141_5929589__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	5	0.0	1.0	0.0	0.0	0.0
k141_5939549__full-cat_1	1	False	False	6	0	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_5939899__full-cat_2	2	False	False	49	4	1	False	0.0	44	3.0	2.0	0.0	0.0	0.0
k141_5940489__full-cat_2	2	False	False	9	4	0	False	0.1111111111111111	5	2.0	2.0	0.0	0.0	0.0
k141_5941376__full-cat_2	2	False	False	10	6	0	False	0.0	10	0.0	0.0	0.0	0.0	0.0
k141_5943525__full-cat_2	2	False	False	7	2	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_5948397__full-cat_2	2	False	False	10	1	0	False	0.0	9	0.0	1.0	0.0	0.0	0.0
k141_5954227__full-cat_2	2	False	False	6	2	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_5963037__full-cat_2	2	False	False	8	4	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
k141_5965886__full-cat_1	1	False	False	35	0	0	False	0.0	34	0.0	1.0	0.0	0.0	0.0
k141_5988803__full-cat_2	2	False	False	7	2	0	False	0.14285714285714285	6	0.0	1.0	0.0	0.0	0.0
k141_7144391__full-cat_2	2	False	False	22	0	0	False	0.045454545454545456	18	3.0	1.0	0.0	0.0	0.0
k141_7145316__full-cat_1	1	False	False	17	2	0	False	0.0	15	2.0	0.0	0.0	0.0	0.0
k141_7148933__full-cat_2	2	False	False	5	2	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_7149335__full-cat_2	2	False	False	7	1	0	True	0.14285714285714285	5	0.0	1.0	1.0	0.0	0.0
k141_7152467__full-cat_2	2	False	False	4	0	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_7153637__full-cat_2	2	False	False	26	0	0	False	0.038461538461538464	23	2.0	1.0	0.0	0.0	0.0
k141_7168499__full-cat_2	2	False	False	22	2	0	False	0.0	22	0.0	0.0	0.0	0.0	0.0
k141_7174040__full-cat_2	2	False	False	11	0	0	False	0.0	10	1.0	0.0	0.0	0.0	0.0
k141_7185904__full-cat_2	2	False	False	11	5	0	False	0.0	11	0.0	0.0	0.0	0.0	0.0
k141_7188645__full-cat_2	2	False	False	13	3	2	False	0.07692307692307693	11	1.0	1.0	0.0	0.0	0.0
k141_7198781__full-cat_2	2	False	False	6	2	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_7211553__full-cat_2	2	False	False	4	2	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_7215030__full-cat_1	1	False	False	9	2	0	False	0.0	9	0.0	0.0	0.0	0.0	0.0
k141_7216266__full-cat_2	2	False	False	4	0	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_7219347__full-cat_1	1	False	False	10	0	0	False	0.0	6	3.0	1.0	0.0	0.0	0.0
k141_7221920__full-cat_2	2	False	False	8	1	0	False	0.25	6	0.0	2.0	0.0	0.0	0.0
k141_7228265__full-cat_2	2	False	False	16	2	1	False	0.25	12	0.0	4.0	0.0	0.0	0.0
k141_7248722__full-cat_2	2	False	False	7	3	0	False	0.14285714285714285	6	0.0	1.0	0.0	0.0	0.0
k141_7249094__full-cat_2	2	False	False	6	3	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_7249699__full-cat_1	1	False	False	6	0	0	False	0.16666666666666666	4	1.0	1.0	0.0	0.0	0.0
k141_7268361__full-cat_2	2	False	False	19	1	0	False	0.0	19	0.0	0.0	0.0	0.0	0.0
k141_7271055__full-cat_2	2	False	False	6	0	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_7272534__full-cat_2	2	False	False	3	1	0	False	0.3333333333333333	2	0.0	1.0	0.0	0.0	0.0
k141_7280853__full-cat_1	1	False	False	83	4	0	False	0.012048192771084338	63	10.0	8.0	0.0	2.0	0.0
k141_7293741__full-cat_1	1	False	False	11	1	1	False	0.0	11	0.0	0.0	0.0	0.0	0.0
k141_7295616__full-cat_2	2	False	False	7	0	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_7299538__full-cat_2	2	False	False	11	0	0	False	0.18181818181818182	9	0.0	2.0	0.0	0.0	0.0
k141_7301438__full-cat_2	2	False	False	6	2	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_7304642__full-cat_1	1	False	False	11	0	0	False	0.0	5	3.0	1.0	1.0	1.0	0.0
k141_7309570__full-cat_2	2	False	False	6	2	0	True	0.16666666666666666	4	0.0	1.0	1.0	0.0	0.0
k141_7321709__full-cat_1	1	False	False	11	0	0	False	0.0	7	3.0	0.0	1.0	0.0	0.0
k141_7321961__full-cat_1	1	False	False	10	0	0	False	0.0	4	2.0	3.0	1.0	0.0	0.0
k141_7331881__full-cat_2	2	False	False	5	3	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_7340742__full-cat_2	2	False	False	6	2	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_7342423__full-cat_2	2	False	False	7	1	0	False	0.2857142857142857	4	1.0	2.0	0.0	0.0	0.0
k141_7343619__full-cat_2	2	False	False	15	4	0	False	0.06666666666666667	14	0.0	1.0	0.0	0.0	0.0
k141_7350317__full-cat_2	2	False	False	9	3	0	False	0.0	9	0.0	0.0	0.0	0.0	0.0
k141_7350642__full-cat_2	2	False	False	11	4	0	False	0.0	8	1.0	2.0	0.0	0.0	0.0
k141_7350648__full-cat_1	1	False	False	34	0	0	False	0.0	32	1.0	1.0	0.0	0.0	0.0
k141_7360212__full-cat_2	2	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_7365034__full-cat_2	2	False	False	4	0	0	False	0.0	3	0.0	1.0	0.0	0.0	0.0
k141_7372182__full-cat_2	2	False	False	7	2	0	False	0.0	6	0.0	1.0	0.0	0.0	0.0
k141_8520777__full-cat_2	2	False	False	4	3	0	False	0.25	3	0.0	1.0	0.0	0.0	0.0
k141_8523179__full-cat_2	2	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_8524470__full-cat_1	1	False	False	33	14	0	False	0.0	32	0.0	0.0	0.0	1.0	0.0
k141_8532459__full-cat_1	1	False	False	4	2	0	False	0.25	3	0.0	1.0	0.0	0.0	0.0
k141_8538088__full-cat_2	2	False	False	8	2	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
k141_8543353__full-cat_2	2	False	False	10	6	1	False	0.0	10	0.0	0.0	0.0	0.0	0.0
k141_8553567__full-cat_2	2	False	False	5	1	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_8553708__full-cat_2	2	False	False	9	5	1	False	0.0	9	0.0	0.0	0.0	0.0	0.0
k141_8554163__full-cat_1	1	False	False	6	0	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_8562681__full-cat_2	2	False	False	5	1	0	False	0.2	3	0.0	2.0	0.0	0.0	0.0
k141_8572466__full-cat_2	2	False	False	7	5	0	False	0.0	6	0.0	1.0	0.0	0.0	0.0
k141_8578395__full-cat_2	2	False	False	7	1	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_8579860__full-cat_2	2	False	False	11	2	2	False	0.18181818181818182	8	1.0	2.0	0.0	0.0	0.0
k141_8608771__full-cat_2	2	False	False	4	2	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_8609913__full-cat_2	2	False	False	17	1	0	False	0.0	17	0.0	0.0	0.0	0.0	0.0
k141_8617490__full-cat_2	2	False	False	14	0	0	False	0.0	13	1.0	0.0	0.0	0.0	0.0
k141_8629318__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	4	1.0	1.0	0.0	0.0	0.0
k141_8638631__full-cat_2	2	False	False	3	1	0	False	0.0	2	1.0	0.0	0.0	0.0	0.0
k141_8646893__full-cat_1	1	False	False	5	1	0	False	0.0	2	2.0	0.0	1.0	0.0	0.0
k141_8653011__full-cat_2	2	False	False	3	0	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_8656051__full-cat_2	2	False	False	19	1	0	False	0.0	17	2.0	0.0	0.0	0.0	0.0
k141_8657738__full-cat_2	2	False	False	6	0	0	False	0.16666666666666666	5	0.0	1.0	0.0	0.0	0.0
k141_8660592__full-cat_2	2	False	False	13	1	0	False	0.0	11	2.0	0.0	0.0	0.0	0.0
k141_8666352__full-cat_1	1	False	False	8	0	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
k141_8667401__full-cat_2	2	False	False	6	1	0	True	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_8681926__full-cat_1	1	False	False	10	0	0	False	0.0	8	1.0	1.0	0.0	0.0	0.0
k141_8682697__full-cat_2	2	False	False	7	0	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_8685299__full-cat_2	2	False	False	13	0	0	False	0.0	13	0.0	0.0	0.0	0.0	0.0
k141_8690754__full-cat_2	2	False	False	8	3	0	False	0.0	7	1.0	0.0	0.0	0.0	0.0
k141_8691063__full-cat_2	2	False	False	5	1	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_8696627__full-cat_1	1	False	False	7	3	0	False	0.0	6	1.0	0.0	0.0	0.0	0.0
k141_8724699__full-cat_2	2	False	False	13	1	0	False	0.0	13	0.0	0.0	0.0	0.0	0.0
k141_8743143__full-cat_1	1	False	False	27	3	0	False	0.0	26	0.0	0.0	1.0	0.0	0.0
k141_8744890__full-cat_2	2	False	False	8	1	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
k141_8751308__full-cat_2	2	False	False	17	3	0	False	0.0	17	0.0	0.0	0.0	0.0	0.0
k141_8754328__full-cat_2	2	False	False	6	1	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_8755882__full-cat_2	2	False	False	7	3	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_8760100__full-cat_2	2	False	False	3	1	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_8764082__full-cat_2	2	False	False	12	3	0	False	0.0	12	0.0	0.0	0.0	0.0	0.0
k141_8767154__full-cat_2	2	False	False	7	0	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_9914789__full-cat_2	2	False	False	3	0	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_9916999__full-cat_2	2	False	False	5	3	0	False	0.0	4	1.0	0.0	0.0	0.0	0.0
k141_9925282__full-cat_2	2	False	False	3	1	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_9925708__full-cat_1	1	False	False	15	0	0	False	0.0	10	0.0	2.0	1.0	2.0	0.0
k141_9935057__full-cat_2	2	False	False	10	6	0	False	0.1	9	0.0	1.0	0.0	0.0	0.0
k141_9939444__full-cat_2	2	False	False	12	3	0	False	0.0	11	1.0	0.0	0.0	0.0	0.0
k141_9950180__full-cat_2	2	False	False	6	3	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_9953773__full-cat_2	2	False	False	6	1	1	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_9953960__full-cat_2	2	False	False	6	3	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_9960283__full-cat_2	2	False	False	4	0	0	False	0.0	3	1.0	0.0	0.0	0.0	0.0
k141_9973511__full-cat_2	2	False	False	13	1	0	False	0.07692307692307693	12	0.0	1.0	0.0	0.0	0.0
k141_9980890__full-cat_2	2	False	False	7	3	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_9987587__full-cat_2	2	False	False	5	2	0	False	0.0	3	2.0	0.0	0.0	0.0	0.0
k141_9987590__full-cat_1	1	False	False	3	1	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_9998335__full-cat_2	2	False	False	16	0	0	False	0.0625	15	0.0	1.0	0.0	0.0	0.0
