	VIRSorter category	Circular	Prophage	Gene count	Strand switches	potential AMG count	Transposase present	Possible Non-Viral Contig	Viral hypothetical genes	Viral genes with host benefits	Viral genes with unknown function	Viral replication genes	Viral genes with viral benefits	Viral structure genes
c_000000729741__full-cat_2	2	False	False	6	0	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000730121__full-cat_1	1	False	False	9	1	0	False	0.0	8.0	0.0	1.0	0.0	0.0	0.0
c_000000730907__full-cat_2	2	False	False	8	3	0	False	0.125	6.0	1.0	1.0	0.0	0.0	0.0
c_000000731394__full-cat_2	2	False	False	7	3	0	False	0.14285714285714285	6.0	1.0	0.0	0.0	0.0	0.0
c_000000733411__full-cat_2	2	False	False	11	6	0	False	0.0	11.0	0.0	0.0	0.0	0.0	0.0
c_000000733902__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000734796__full-cat_2	2	False	False	6	1	0	False	0.0	5.0	0.0	1.0	0.0	0.0	0.0
c_000000735123__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
c_000000735349__full-cat_2	2	False	False	21	5	0	True	0.0	17.0	2.0	2.0	0.0	0.0	0.0
c_000000738200__full-cat_1	1	False	False	12	4	2	False	0.25	9.0	3.0	0.0	0.0	0.0	0.0
c_000000739656__full-cat_2	2	False	False	7	2	0	False	0.14285714285714285	5.0	2.0	0.0	0.0	0.0	0.0
c_000000739823__full-cat_2	2	False	False	11	4	0	False	0.18181818181818182	9.0	2.0	0.0	0.0	0.0	0.0
c_000000740119__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
c_000000740270__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
c_000000740736__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000744630__full-cat_2	2	False	False	7	2	0	False	0.0	5.0	0.0	1.0	1.0	0.0	0.0
c_000000744866__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000745275__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	4.0	1.0	1.0	0.0	0.0	0.0
c_000000747477__full-cat_1	1	False	False	12	7	3	False	0.25	9.0	3.0	0.0	0.0	0.0	0.0
c_000000747937__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000750047__full-cat_1	1	False	False	10	0	0	False	0.0	7.0	1.0	2.0	0.0	0.0	0.0
c_000000750266__full-cat_1	1	False	False	12	0	1	False	0.0	7.0	0.0	5.0	0.0	0.0	0.0
c_000000751118__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000752385__full-cat_2	2	False	False	9	2	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
c_000000753478__full-cat_2	2	False	False	6	1	1	False	0.3333333333333333	4.0	2.0	0.0	0.0	0.0	0.0
c_000000753750__full-cat_2	2	False	False	10	3	0	False	0.0	8.0	0.0	1.0	1.0	0.0	0.0
c_000000754049__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000754444__full-cat_2	2	False	False	3	0	0	False	0.0	1.0	0.0	2.0	0.0	0.0	0.0
c_000000754579__full-cat_2	2	False	False	11	3	0	False	0.0	11.0	0.0	0.0	0.0	0.0	0.0
c_000000756123__full-cat_2	2	False	False	9	0	0	False	0.1111111111111111	7.0	1.0	1.0	0.0	0.0	0.0
c_000000756648__full-cat_1	1	False	False	15	4	1	False	0.0	11.0	0.0	4.0	0.0	0.0	0.0
c_000000757521__full-cat_2	2	False	False	6	4	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
c_000000758398__full-cat_2	2	False	False	7	3	0	False	0.2857142857142857	5.0	2.0	0.0	0.0	0.0	0.0
c_000000758887__full-cat_1	1	False	False	17	7	0	False	0.058823529411764705	14.0	1.0	1.0	1.0	0.0	0.0
c_000000759476__full-cat_2	2	False	False	23	3	0	False	0.043478260869565216	20.0	2.0	1.0	0.0	0.0	0.0
c_000000760041__full-cat_2	2	False	False	19	6	0	False	0.0	19.0	0.0	0.0	0.0	0.0	0.0
c_000000760458__full-cat_2	2	False	False	7	4	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000760615__0_partial_1-cat_1	1	False	False	26	7	2	False	0.038461538461538464	18.0	2.0	5.0	0.0	0.0	1.0
c_000000763892__full-cat_2	2	False	False	9	3	0	True	0.0	7.0	0.0	1.0	1.0	0.0	0.0
c_000000765355__full_1-cat_1	1	False	False	8	0	0	False	0.0	5.0	1.0	2.0	0.0	0.0	0.0
c_000000765719__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000765897__full-cat_1	1	False	False	7	1	0	False	0.0	5.0	1.0	1.0	0.0	0.0	0.0
c_000000767168__full-cat_2	2	False	False	6	1	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000768466__full-cat_2	2	False	False	6	2	1	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000769350__full-cat_1	1	False	False	6	0	0	False	0.0	3.0	0.0	2.0	1.0	0.0	0.0
c_000000769576__full-cat_2	2	False	False	8	3	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000769871__full-cat_2	2	False	False	19	1	0	False	0.0	19.0	0.0	0.0	0.0	0.0	0.0
c_000000771047__full-cat_1	1	False	False	12	0	0	False	0.0	6.0	0.0	6.0	0.0	0.0	0.0
c_000000771122__full-cat_2	2	False	False	4	2	0	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
c_000000771275__full-cat_2	2	False	False	6	2	0	True	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000772711__full-cat_2	2	False	False	8	4	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000774607__full-cat_2	2	False	False	6	3	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
c_000000774844__full-cat_1	1	False	False	11	0	0	False	0.0	10.0	0.0	1.0	0.0	0.0	0.0
c_000000775127__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000776811__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000776983__full-cat_2	2	False	False	8	2	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000778005__full-cat_1	1	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000778088__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000778655__full-cat_2	2	False	False	9	2	0	False	0.0	8.0	0.0	1.0	0.0	0.0	0.0
c_000000781086__full-cat_1	1	False	False	11	1	1	True	0.18181818181818182	5.0	2.0	1.0	3.0	0.0	0.0
c_000000783638__full-cat_2	2	False	False	4	3	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
c_000000783819__full-cat_2	2	False	False	6	3	0	False	0.0	5.0	0.0	1.0	0.0	0.0	0.0
c_000000784939__full-cat_1	1	False	False	6	1	0	False	0.0	4.0	0.0	2.0	0.0	0.0	0.0
c_000000785064__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000785215__full-cat_2	2	False	False	5	1	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
c_000000785480__full-cat_2	2	False	False	7	2	0	False	0.0	6.0	0.0	1.0	0.0	0.0	0.0
c_000000785953__full-cat_2	2	False	False	8	2	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000787983__full-cat_1	1	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
c_000000788186__full-cat_2	2	False	False	7	3	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000791073__full-cat_2	2	False	False	5	2	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
c_000000793449__full-cat_2	2	False	False	6	3	1	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000794015__full-cat_2	2	False	False	9	1	0	False	0.0	8.0	0.0	1.0	0.0	0.0	0.0
c_000000794794__full-cat_1	1	False	False	17	3	0	False	0.058823529411764705	9.0	3.0	5.0	0.0	0.0	0.0
c_000000794963__full-cat_2	2	False	False	4	1	0	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
c_000000796638__full-cat_2	2	False	False	8	2	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000797306__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000797437__full-cat_2	2	False	False	13	4	0	False	0.0	13.0	0.0	0.0	0.0	0.0	0.0
c_000000797514__full-cat_2	2	False	False	8	4	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000801849__full-cat_2	2	False	False	6	4	0	False	0.0	5.0	0.0	1.0	0.0	0.0	0.0
c_000000802825__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000802865__full-cat_2	2	False	False	8	1	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000803290__full-cat_2	2	False	False	4	0	0	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
c_000000803370__full-cat_2	2	False	False	8	2	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000804888__full-cat_2	2	False	False	7	1	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000805856__full-cat_2	2	False	False	3	0	0	False	0.3333333333333333	2.0	1.0	0.0	0.0	0.0	0.0
c_000000807733__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	4.0	1.0	0.0	1.0	0.0	0.0
c_000000807807__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000810822__full-cat_2	2	False	False	7	4	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000811280__full-cat_2	2	False	False	17	5	2	False	0.0	17.0	0.0	0.0	0.0	0.0	0.0
c_000000812100__full-cat_2	2	False	False	10	3	0	False	0.0	9.0	0.0	1.0	0.0	0.0	0.0
c_000000812157__full-cat_2	2	False	False	13	0	0	False	0.0	13.0	0.0	0.0	0.0	0.0	0.0
c_000000812627__full-cat_1	1	False	False	19	0	1	False	0.0	10.0	0.0	5.0	0.0	0.0	4.0
c_000000813286__full_1-cat_1	1	False	False	5	1	0	False	0.0	4.0	1.0	0.0	0.0	0.0	0.0
c_000000813891__full-cat_2	2	False	False	7	3	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000814114__full-cat_1	1	False	False	8	0	0	False	0.0	4.0	0.0	3.0	1.0	0.0	0.0
c_000000814753__full-cat_2	2	False	False	4	1	0	False	0.5	2.0	2.0	0.0	0.0	0.0	0.0
c_000000815072__full-cat_2	2	False	False	5	3	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000815217__full-cat_2	2	False	False	8	3	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000816372__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000816545__full-cat_2	2	False	False	2	1	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
c_000000816615__full-cat_1	1	False	False	7	0	0	False	0.0	3.0	2.0	2.0	0.0	0.0	0.0
c_000000816731__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
c_000000818410__full-cat_2	2	False	False	8	1	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
c_000000821053__full-cat_2	2	False	False	13	1	0	False	0.07692307692307693	8.0	3.0	1.0	0.0	0.0	1.0
c_000000821263__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000821774__full-cat_1	1	False	False	14	1	0	False	0.0	9.0	2.0	2.0	0.0	0.0	1.0
c_000000822854__full-cat_2	2	False	False	10	1	0	True	0.3	6.0	3.0	1.0	0.0	0.0	0.0
c_000000823898__full-cat_2	2	False	False	4	2	0	False	0.25	2.0	1.0	1.0	0.0	0.0	0.0
c_000000827406__full-cat_1	1	False	False	8	2	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
c_000000827827__full-cat_2	2	False	False	8	3	1	False	0.0	6.0	2.0	0.0	0.0	0.0	0.0
c_000000828849__full-cat_2	2	False	False	9	0	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
c_000000829262__full-cat_2	2	False	False	7	5	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000831127__full-cat_2	2	False	False	5	3	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000833239__full-cat_2	2	False	False	12	2	0	True	0.0	11.0	0.0	0.0	1.0	0.0	0.0
c_000000834223__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000834888__full-cat_2	2	False	False	11	2	0	False	0.36363636363636365	7.0	4.0	0.0	0.0	0.0	0.0
c_000000835043__full-cat_2	2	False	False	6	0	0	False	0.0	5.0	0.0	1.0	0.0	0.0	0.0
c_000000835962__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000836312__full-cat_2	2	False	False	5	1	0	False	0.2	2.0	2.0	1.0	0.0	0.0	0.0
c_000000838326__full-cat_2	2	False	False	6	0	0	False	0.0	5.0	0.0	1.0	0.0	0.0	0.0
c_000000840735__full-cat_2	2	False	False	11	5	0	False	0.0	10.0	1.0	0.0	0.0	0.0	0.0
c_000000840758__full-cat_2	2	False	False	7	1	0	False	0.14285714285714285	6.0	1.0	0.0	0.0	0.0	0.0
c_000000843330__full-cat_1	1	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000844203__full-cat_2	2	False	False	10	3	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
c_000000844440__full_1-cat_2	2	False	False	4	0	0	False	0.0	3.0	1.0	0.0	0.0	0.0	0.0
c_000000845542__full-cat_2	2	False	False	6	3	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
c_000000845628__full-cat_1	1	False	False	34	0	0	False	0.029411764705882353	27.0	3.0	3.0	1.0	0.0	0.0
c_000000847241__full-cat_2	2	False	False	7	3	0	True	0.0	4.0	2.0	1.0	0.0	0.0	0.0
c_000000848177__full-cat_2	2	False	False	6	3	0	False	0.0	5.0	0.0	1.0	0.0	0.0	0.0
c_000000848340__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000849963__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000850125__full-cat_2	2	False	False	8	0	0	False	0.125	4.0	2.0	2.0	0.0	0.0	0.0
c_000000852653__full-cat_2	2	False	False	6	5	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
c_000000853716__full-cat_2	2	False	False	7	5	0	False	0.14285714285714285	5.0	2.0	0.0	0.0	0.0	0.0
c_000000854736__full_1-cat_1	1	False	False	19	0	0	False	0.0	12.0	2.0	4.0	0.0	0.0	1.0
c_000000856677__full-cat_1	1	False	False	52	2	2	False	0.019230769230769232	33.0	5.0	12.0	0.0	0.0	2.0
c_000000861034__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
c_000000862554__full-cat_2	2	False	False	5	3	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000862663__full-cat_2	2	False	False	9	8	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
c_000000863186__full-cat_2	2	False	False	4	2	0	False	0.0	3.0	1.0	0.0	0.0	0.0	0.0
c_000000864569__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000866411__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000867584__full-cat_1	1	False	False	21	0	0	False	0.047619047619047616	19.0	1.0	1.0	0.0	0.0	0.0
c_000000868626__full-cat_2	2	False	False	14	0	0	False	0.14285714285714285	10.0	2.0	2.0	0.0	0.0	0.0
c_000000869069__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000870135__full-cat_2	2	False	False	7	0	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000889223__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000940758__full-cat_2	2	False	False	2	1	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
c_000000944506__0_partial_1-cat_1	1	False	False	18	0	0	False	0.0	8.0	4.0	5.0	0.0	0.0	1.0
c_000000962834__0_partial-cat_1	1	False	False	13	2	0	False	0.0	12.0	1.0	0.0	0.0	0.0	0.0
c_000000965436__full-cat_2	2	False	False	3	2	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000979767__0_partial_1-cat_1	1	False	False	17	0	0	False	0.0	9.0	3.0	4.0	0.0	0.0	1.0
c_000001007274__full_1-cat_2	2	False	False	6	2	0	False	0.0	4.0	1.0	1.0	0.0	0.0	0.0
c_000001064625__full-cat_1	1	False	False	40	4	1	False	0.025	26.0	11.0	0.0	0.0	0.0	3.0
c_000001111701__0_partial-cat_1	1	False	False	9	1	0	False	0.6666666666666666	3.0	6.0	0.0	0.0	0.0	0.0
c_000001149698__full_1-cat_1	1	False	False	16	0	0	False	0.0	10.0	1.0	4.0	0.0	0.0	1.0
c_000001156226__full_1-cat_1	1	False	False	6	0	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000001159531__full_1-cat_1	1	False	False	12	2	0	False	0.0	10.0	0.0	1.0	0.0	0.0	1.0
c_000001163250__full-cat_2	2	False	False	2	1	0	False	0.0	0.0	1.0	1.0	0.0	0.0	0.0
c_000001168137__0_partial_1-cat_1	1	False	False	15	0	0	False	0.0	8.0	3.0	3.0	0.0	0.0	1.0
c_000001189539__0_partial-cat_1	1	False	False	17	3	0	False	0.0	14.0	2.0	0.0	0.0	0.0	1.0
c_000001213198__0_partial-cat_1	1	False	False	19	0	0	False	0.0	15.0	3.0	0.0	0.0	0.0	1.0
c_000001213533__full_1-cat_1	1	False	False	16	0	0	False	0.0	12.0	0.0	3.0	0.0	0.0	1.0
c_000001247321__full_1-cat_1	1	False	False	7	1	0	False	0.0	2.0	1.0	2.0	0.0	0.0	2.0
c_000001343210__full_1-cat_2	2	False	False	9	1	0	False	0.0	8.0	0.0	1.0	0.0	0.0	0.0
c_000001373356__full_1-cat_1	1	False	False	16	0	0	False	0.0	9.0	2.0	4.0	0.0	0.0	1.0
c_000001484132__full_1-cat_2	2	False	False	14	0	0	False	0.0	10.0	1.0	2.0	0.0	0.0	1.0
c_000001485120__full_1-cat_1	1	False	False	11	2	0	False	0.0	10.0	0.0	1.0	0.0	0.0	0.0
c_000001539358__full_1-cat_1	1	False	False	60	9	0	False	0.0	50.0	6.0	1.0	1.0	0.0	2.0
c_000001578124__0_partial_1-cat_2	2	False	False	10	0	0	False	0.0	8.0	2.0	0.0	0.0	0.0	0.0
c_000001611250__full_1-cat_1	1	False	False	21	5	0	False	0.047619047619047616	12.0	2.0	5.0	0.0	0.0	2.0
c_000001646353__full_1-cat_3	3	False	False	7	0	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000001649145__full_1-cat_2	2	False	False	18	0	0	False	0.0	10.0	2.0	5.0	0.0	0.0	1.0
c_000001675616__full_1-cat_1	1	False	False	12	0	0	False	0.0	8.0	1.0	3.0	0.0	0.0	0.0
c_000001678367__full-cat_1	1	False	False	56	4	0	False	0.017857142857142856	43.0	2.0	9.0	0.0	0.0	2.0
c_000001706668__full_1-cat_2	2	False	False	11	0	0	False	0.0	6.0	2.0	3.0	0.0	0.0	0.0
c_000001714250__full_1-cat_1	1	False	False	6	0	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000001722804__full_1-cat_1	1	False	False	16	0	0	False	0.0	8.0	3.0	4.0	0.0	0.0	1.0
c_000001728273__0_partial_1-cat_1	1	False	False	16	0	0	False	0.0	12.0	1.0	2.0	0.0	0.0	1.0
c_000001742291__full_1-cat_1	1	False	False	14	6	2	False	0.0	10.0	3.0	1.0	0.0	0.0	0.0
c_000001799225__0_partial_1-cat_1	1	False	False	19	0	0	False	0.0	10.0	3.0	5.0	0.0	0.0	1.0
c_000001812975__0_partial_1-cat_1	1	False	False	16	0	0	False	0.0	8.0	3.0	4.0	0.0	0.0	1.0
c_000001821006__full_1-cat_1	1	False	False	5	0	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
c_000001875137__full_1-cat_1	1	False	False	8	0	0	False	0.0	6.0	1.0	0.0	0.0	0.0	1.0
c_000001895351__0_partial_1-cat_1	1	False	False	16	0	0	False	0.0	8.0	3.0	4.0	0.0	0.0	1.0
c_000002005160__0_partial_1-cat_1	1	False	False	16	0	0	False	0.0	9.0	2.0	4.0	0.0	0.0	1.0
c_000002080369__full_1-cat_1	1	False	False	21	2	0	False	0.0	18.0	2.0	0.0	0.0	0.0	1.0
c_000002110192__full-cat_2	2	False	False	8	1	0	False	0.0	6.0	1.0	1.0	0.0	0.0	0.0
c_000002164071__full_1-cat_1	1	False	False	6	1	0	False	0.0	3.0	0.0	1.0	0.0	0.0	2.0
c_000002202080__0_partial_1-cat_1	1	False	False	18	0	0	False	0.0	12.0	1.0	4.0	0.0	0.0	1.0
c_000002249804__full_1-cat_2	2	False	False	7	0	0	False	0.0	5.0	0.0	2.0	0.0	0.0	0.0
c_000002267460__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000002269210__0_partial-cat_1	1	False	False	12	3	0	False	0.3333333333333333	7.0	4.0	1.0	0.0	0.0	0.0
c_000002314019__0_partial_1-cat_1	1	False	False	60	9	1	False	0.0	55.0	2.0	2.0	1.0	0.0	0.0
c_000002325272__full-cat_2	2	False	False	6	2	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
c_000002423809__full_1-cat_1	1	False	False	22	2	1	False	0.045454545454545456	13.0	4.0	4.0	0.0	0.0	1.0
c_000002431730__full_1-cat_1	1	False	False	98	37	1	False	0.030612244897959183	89.0	7.0	1.0	0.0	0.0	1.0
c_000002433283__full_1-cat_1	1	False	False	17	0	0	False	0.0	8.0	4.0	4.0	0.0	0.0	1.0
c_000002442328__full_1-cat_2	2	False	False	5	3	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
c_000002466019__0_partial-cat_1	1	False	False	9	2	2	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
c_000002565205__full-cat_1	1	False	False	33	6	0	False	0.06060606060606061	26.0	4.0	2.0	0.0	0.0	1.0
c_000002568038__full-cat_1	1	False	False	5	4	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000002614552__0_partial_1-cat_2	2	False	False	14	0	0	False	0.0	8.0	2.0	3.0	0.0	0.0	1.0
c_000002639113__0_partial_1-cat_2	2	False	False	17	0	0	False	0.0	10.0	2.0	4.0	0.0	0.0	1.0
c_000002686481__full_1-cat_2	2	False	False	13	0	0	False	0.0	8.0	2.0	3.0	0.0	0.0	0.0
c_000002726182__full_1-cat_2	2	False	False	6	0	0	False	0.0	3.0	1.0	2.0	0.0	0.0	0.0
c_000002775664__0_partial-cat_1	1	False	False	14	0	0	False	0.0	14.0	0.0	0.0	0.0	0.0	0.0
c_000002801135__full_1-cat_2	2	False	False	8	3	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000002829746__full_1-cat_1	1	False	False	5	0	0	False	0.0	2.0	1.0	2.0	0.0	0.0	0.0
c_000002848494__full-cat_1	1	False	False	103	28	1	True	0.009708737864077669	87.0	3.0	2.0	9.0	0.0	2.0
c_000002850605__full_1-cat_2	2	False	False	8	0	0	False	0.0	4.0	1.0	3.0	0.0	0.0	0.0
c_000002851255__full_1-cat_1	1	False	False	17	0	0	False	0.0	8.0	4.0	4.0	0.0	0.0	1.0
c_000002858716__full-cat_1	1	False	False	83	6	0	False	0.024096385542168676	72.0	3.0	8.0	0.0	0.0	0.0
c_000002906638__0_partial_1-cat_1	1	False	False	15	0	0	False	0.0	13.0	1.0	1.0	0.0	0.0	0.0
c_000002952918__full-cat_2	2	False	False	57	16	9	False	0.15789473684210525	44.0	10.0	3.0	0.0	0.0	0.0
c_000002956506__0_partial_1-cat_1	1	False	False	11	0	0	False	0.0	10.0	1.0	0.0	0.0	0.0	0.0
c_000002982533__0_partial_1-cat_1	1	False	False	18	0	0	False	0.0	16.0	1.0	0.0	0.0	0.0	1.0
c_000003011323__full_1-cat_1	1	False	False	18	0	0	False	0.0	11.0	2.0	4.0	0.0	0.0	1.0
c_000003036862__0_partial-cat_1	1	False	False	10	3	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
c_000003054360__0_partial-cat_1	1	False	False	15	5	0	False	0.13333333333333333	13.0	2.0	0.0	0.0	0.0	0.0
c_000003064593__0_partial-cat_1	1	False	False	21	5	0	False	0.09523809523809523	18.0	2.0	1.0	0.0	0.0	0.0
c_000003068538__0_partial-cat_2	2	False	False	8	5	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000003092791__full_1-cat_1	1	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000003156002__0_partial-cat_1	1	False	False	12	2	0	False	0.0	9.0	2.0	1.0	0.0	0.0	0.0
c_000003176774__0_partial-cat_1	1	False	False	14	5	1	False	0.0	13.0	0.0	1.0	0.0	0.0	0.0
c_000003318708__0_partial_1-cat_1	1	False	False	14	0	0	False	0.0	10.0	2.0	1.0	0.0	0.0	1.0
c_000003319275__0_partial_1-cat_1	1	False	False	17	0	0	False	0.0	8.0	4.0	4.0	0.0	0.0	1.0
c_000003335104__full-cat_1	1	False	False	53	2	0	False	0.018867924528301886	48.0	1.0	4.0	0.0	0.0	0.0
c_000003384702__full_1-cat_1	1	False	False	8	0	0	False	0.0	5.0	1.0	1.0	0.0	0.0	1.0
c_000003501646__full-cat_2	2	False	False	6	4	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
c_000003504915__0_partial_1-cat_2	2	False	False	18	0	0	False	0.0	10.0	2.0	5.0	0.0	0.0	1.0
c_000003582757__full_1-cat_1	1	False	False	38	3	0	False	0.0	22.0	3.0	11.0	1.0	1.0	0.0
c_000003645451__full_1-cat_2	2	False	False	9	3	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
c_000003665954__0_partial-cat_1	1	False	False	14	2	1	False	0.0	14.0	0.0	0.0	0.0	0.0	0.0
c_000003718074__full_1-cat_1	1	False	False	11	0	0	False	0.0	5.0	2.0	2.0	0.0	0.0	2.0
c_000003742639__0_partial-cat_1	1	False	False	21	0	0	False	0.0	17.0	2.0	1.0	0.0	0.0	1.0
c_000003930050__full_1-cat_2	2	False	False	10	0	0	False	0.0	6.0	1.0	3.0	0.0	0.0	0.0
c_000003975594__0_partial_1-cat_1	1	False	False	16	0	0	False	0.0	8.0	3.0	4.0	0.0	0.0	1.0
c_000003983172__full_1-cat_1	1	False	False	13	2	0	False	0.0	10.0	3.0	0.0	0.0	0.0	0.0
c_000004021236__full_1-cat_1	1	False	False	6	0	0	False	0.0	2.0	2.0	1.0	0.0	0.0	1.0
