	VIRSorter category	Circular	Prophage	Gene count	Strand switches	potential AMG count	Transposase present	Possible Non-Viral Contig	Viral hypothetical genes	Viral genes with unknown function	Viral genes with host benefits	Viral replication genes	Viral structure genes	Viral genes with viral benefits
c_000004604325__full-cat_1	1	False	False	11	1	0	False	0.2727272727272727	8	0.0	3.0	0.0	0.0	0.0
c_000004605905__full-cat_2	2	False	False	7	1	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004607263__full-cat_1	1	False	False	11	0	0	False	0.0	10	0.0	0.0	0.0	1.0	0.0
c_000004608361__full-cat_2	2	False	False	5	1	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
c_000004609650__full-cat_2	2	False	False	7	2	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004613133__full-cat_2	2	False	False	5	0	0	False	0.2	4	0.0	1.0	0.0	0.0	0.0
c_000004614859__full-cat_2	2	False	False	8	2	0	False	0.0	6	2.0	0.0	0.0	0.0	0.0
c_000004614868__full-cat_2	2	False	False	8	3	0	False	0.125	7	0.0	1.0	0.0	0.0	0.0
c_000004615597__full-cat_2	2	False	False	8	2	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
c_000004617887__full-cat_2	2	False	False	3	1	0	False	0.3333333333333333	2	0.0	1.0	0.0	0.0	0.0
c_000004619629__full-cat_1	1	False	False	28	1	1	False	0.03571428571428571	21	5.0	1.0	0.0	0.0	1.0
c_000004629102__full-cat_2	2	False	False	4	1	0	False	0.0	3	0.0	0.0	1.0	0.0	0.0
c_000004629396__full-cat_2	2	False	False	6	0	0	False	0.3333333333333333	4	0.0	2.0	0.0	0.0	0.0
c_000004630042__full-cat_2	2	False	False	33	3	0	False	0.09090909090909091	30	0.0	3.0	0.0	0.0	0.0
c_000004632494__full-cat_2	2	False	False	3	0	0	True	0.0	2	1.0	0.0	0.0	0.0	0.0
c_000004634758__full-cat_2	2	False	False	5	3	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
c_000004635299__full-cat_2	2	False	False	24	8	0	False	0.0	24	0.0	0.0	0.0	0.0	0.0
c_000004636477__full-cat_2	2	False	False	9	2	0	False	0.1111111111111111	8	0.0	1.0	0.0	0.0	0.0
c_000004638125__full-cat_2	2	False	False	8	4	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
c_000004641478__full-cat_1	1	False	False	20	2	0	False	0.0	19	1.0	0.0	0.0	0.0	0.0
c_000004644822__full-cat_2	2	False	False	16	6	0	False	0.0625	15	0.0	1.0	0.0	0.0	0.0
c_000004648130__full-cat_1	1	False	False	15	6	0	False	0.0	14	1.0	0.0	0.0	0.0	0.0
c_000004650914__full-cat_2	2	False	False	9	4	0	False	0.0	6	1.0	0.0	2.0	0.0	0.0
c_000004651067__full-cat_1	1	False	False	9	1	0	False	0.0	9	0.0	0.0	0.0	0.0	0.0
c_000004653037__full-cat_2	2	False	False	8	1	0	False	0.125	7	0.0	1.0	0.0	0.0	0.0
c_000004656541__full-cat_1	1	False	False	14	2	0	False	0.0	11	3.0	0.0	0.0	0.0	0.0
c_000004657191__full-cat_2	2	False	False	6	4	0	False	0.16666666666666666	5	0.0	1.0	0.0	0.0	0.0
c_000004660195__full-cat_2	2	False	False	7	1	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004661681__full-cat_2	2	False	False	6	2	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
c_000004661854__full-cat_2	2	False	False	5	2	0	False	0.2	3	1.0	1.0	0.0	0.0	0.0
c_000004666509__full-cat_2	2	False	False	8	3	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
c_000004666568__full-cat_2	2	False	False	3	1	0	False	0.3333333333333333	2	0.0	1.0	0.0	0.0	0.0
c_000004666973__full-cat_1	1	False	False	18	0	0	False	0.0	7	7.0	0.0	0.0	4.0	0.0
c_000004669623__full-cat_2	2	False	False	6	3	0	False	0.0	5	0.0	0.0	1.0	0.0	0.0
c_000004672056__full-cat_2	2	False	False	7	2	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004672081__full-cat_1	1	False	False	6	2	0	False	0.16666666666666666	5	0.0	1.0	0.0	0.0	0.0
c_000004673155__full-cat_2	2	False	False	4	2	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
c_000004673388__full-cat_2	2	False	False	7	3	0	False	0.0	6	0.0	0.0	0.0	1.0	0.0
c_000004677195__full-cat_2	2	False	False	16	0	1	False	0.3125	11	0.0	5.0	0.0	0.0	0.0
c_000004677988__full-cat_2	2	False	False	5	0	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
c_000004678059__full-cat_2	2	False	False	7	2	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004680313__full-cat_2	2	False	False	7	1	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004680677__full-cat_2	2	False	False	10	2	0	False	0.0	10	0.0	0.0	0.0	0.0	0.0
c_000004684344__full-cat_2	2	False	False	10	5	0	False	0.0	10	0.0	0.0	0.0	0.0	0.0
c_000004686435__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	4	1.0	1.0	0.0	0.0	0.0
c_000004690873__full-cat_2	2	False	False	5	1	1	False	0.2	4	0.0	1.0	0.0	0.0	0.0
c_000004691522__full-cat_2	2	False	False	6	0	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
c_000004691745__full-cat_2	2	False	False	19	4	0	False	0.0	19	0.0	0.0	0.0	0.0	0.0
c_000004695449__full-cat_2	2	False	False	4	2	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
c_000004695790__full-cat_1	1	False	False	15	0	0	False	0.0	2	10.0	0.0	1.0	2.0	0.0
c_000004696375__full-cat_1	1	False	False	8	0	0	False	0.0	6	0.0	0.0	0.0	2.0	0.0
c_000004698522__full-cat_2	2	False	False	9	0	0	False	0.2222222222222222	7	0.0	2.0	0.0	0.0	0.0
c_000004703768__full-cat_1	1	False	False	6	0	0	False	0.0	5	1.0	0.0	0.0	0.0	0.0
c_000004705794__full-cat_2	2	False	False	5	2	0	False	0.0	4	1.0	0.0	0.0	0.0	0.0
c_000004708964__full-cat_2	2	False	False	7	1	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004709839__full-cat_2	2	False	False	84	11	1	False	0.07142857142857142	66	6.0	6.0	4.0	1.0	1.0
c_000004711042__full-cat_2	2	False	False	7	1	0	False	0.14285714285714285	6	0.0	1.0	0.0	0.0	0.0
c_000004712052__full-cat_2	2	False	False	4	0	0	False	0.25	3	0.0	1.0	0.0	0.0	0.0
c_000004712838__full-cat_2	2	False	False	3	0	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
c_000004717209__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	5	0.0	1.0	0.0	0.0	0.0
c_000004718832__full-cat_2	2	False	False	7	4	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004719012__full-cat_2	2	False	False	3	0	0	False	0.0	2	0.0	0.0	1.0	0.0	0.0
c_000004720099__full-cat_2	2	False	False	11	2	0	False	0.0	11	0.0	0.0	0.0	0.0	0.0
c_000004734433__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	4	1.0	1.0	0.0	0.0	0.0
c_000004735103__full-cat_2	2	False	False	11	2	0	False	0.0	11	0.0	0.0	0.0	0.0	0.0
c_000004737019__full-cat_2	2	False	False	7	1	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004740258__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	4	0.0	1.0	1.0	0.0	0.0
c_000004740692__full-cat_2	2	False	False	4	0	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
c_000004740778__full-cat_2	2	False	False	6	1	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
c_000004741437__full-cat_2	2	False	False	9	1	0	False	0.0	8	0.0	0.0	1.0	0.0	0.0
c_000004741467__full-cat_2	2	False	False	6	4	0	False	0.16666666666666666	4	0.0	1.0	0.0	1.0	0.0
c_000004744730__full-cat_2	2	False	False	4	3	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
c_000004745449__full-cat_2	2	False	False	5	0	0	True	0.0	2	0.0	0.0	3.0	0.0	0.0
c_000004749127__full-cat_2	2	False	False	11	5	0	False	0.0	8	3.0	0.0	0.0	0.0	0.0
c_000004749220__full-cat_2	2	False	False	6	0	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
c_000004751201__full-cat_2	2	False	False	4	0	0	False	0.0	3	1.0	0.0	0.0	0.0	0.0
c_000004751302__full-cat_1	1	False	False	15	9	0	False	0.06666666666666667	14	0.0	1.0	0.0	0.0	0.0
c_000004755827__full-cat_2	2	False	False	26	0	0	False	0.0	25	1.0	0.0	0.0	0.0	0.0
c_000004755993__full-cat_2	2	False	False	8	3	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
c_000004757239__full-cat_2	2	False	False	9	2	0	False	0.0	7	1.0	0.0	1.0	0.0	0.0
c_000004757590__full-cat_2	2	False	False	11	4	0	False	0.0	11	0.0	0.0	0.0	0.0	0.0
c_000004757785__full-cat_2	2	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
c_000004759078__full-cat_2	2	False	False	7	2	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004760052__full-cat_2	2	False	False	11	0	0	False	0.0	6	4.0	0.0	1.0	0.0	0.0
c_000004760831__full-cat_2	2	False	False	4	0	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
c_000004765275__full-cat_2	2	False	False	13	5	0	False	0.15384615384615385	11	0.0	2.0	0.0	0.0	0.0
c_000004766062__full-cat_2	2	False	False	4	0	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
c_000004768044__full-cat_2	2	False	False	21	11	0	False	0.0	20	0.0	0.0	0.0	0.0	1.0
c_000004769877__full-cat_1	1	False	False	5	2	0	False	0.2	4	0.0	1.0	0.0	0.0	0.0
c_000004771275__full-cat_2	2	False	False	4	1	0	False	0.0	3	1.0	0.0	0.0	0.0	0.0
c_000004771350__full-cat_2	2	False	False	5	3	0	False	0.2	3	0.0	1.0	1.0	0.0	0.0
c_000004772769__full-cat_1	1	False	False	11	4	0	False	0.0	10	1.0	0.0	0.0	0.0	0.0
c_000004775287__full-cat_2	2	False	False	12	4	0	True	0.0	11	0.0	0.0	1.0	0.0	0.0
c_000004777042__full-cat_2	2	False	False	5	0	0	False	0.0	3	0.0	0.0	2.0	0.0	0.0
c_000004781644__full-cat_2	2	False	False	7	2	0	False	0.0	6	0.0	0.0	1.0	0.0	0.0
c_000004782292__full-cat_2	2	False	False	14	0	1	False	0.07142857142857142	9	3.0	1.0	1.0	0.0	0.0
c_000004783298__full-cat_2	2	False	False	11	5	0	False	0.0	11	0.0	0.0	0.0	0.0	0.0
c_000004783308__full-cat_2	2	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
c_000004785279__full-cat_1	1	False	False	8	2	0	False	0.125	6	1.0	1.0	0.0	0.0	0.0
c_000004786653__full-cat_2	2	False	False	12	6	0	False	0.0	10	0.0	0.0	2.0	0.0	0.0
c_000004787691__full-cat_2	2	False	False	10	2	0	False	0.1	7	1.0	1.0	1.0	0.0	0.0
c_000004788536__full-cat_2	2	False	False	4	1	0	False	0.25	2	0.0	1.0	0.0	0.0	1.0
c_000004792737__full-cat_2	2	False	False	7	4	0	False	0.2857142857142857	5	0.0	2.0	0.0	0.0	0.0
c_000004793327__full-cat_2	2	False	False	9	4	0	False	0.0	9	0.0	0.0	0.0	0.0	0.0
c_000004793942__full-cat_2	2	False	False	3	1	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
c_000004794305__full-cat_1	1	False	False	9	0	1	False	0.1111111111111111	7	1.0	1.0	0.0	0.0	0.0
c_000004794330__full-cat_2	2	False	False	13	3	0	False	0.0	13	0.0	0.0	0.0	0.0	0.0
c_000004796978__full-cat_1	1	False	False	6	2	0	False	0.16666666666666666	5	0.0	1.0	0.0	0.0	0.0
c_000004801419__full-cat_2	2	False	False	4	0	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
c_000004802161__full-cat_2	2	False	False	3	0	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
c_000004807238__full-cat_2	2	False	False	10	4	0	False	0.0	10	0.0	0.0	0.0	0.0	0.0
c_000004807280__full-cat_2	2	False	False	60	13	1	False	0.05	51	6.0	3.0	0.0	0.0	0.0
c_000004808605__full-cat_2	2	False	False	8	1	0	True	0.0	8	0.0	0.0	0.0	0.0	0.0
c_000004808924__full-cat_2	2	False	False	13	0	1	False	0.0	10	3.0	0.0	0.0	0.0	0.0
c_000004809052__full-cat_2	2	False	False	4	1	0	False	0.0	3	0.0	0.0	1.0	0.0	0.0
c_000004809060__full-cat_1	1	False	False	124	22	1	False	0.016129032258064516	98	22.0	2.0	1.0	1.0	0.0
c_000004810173__full-cat_2	2	False	False	7	5	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004810190__full-cat_2	2	False	False	5	0	0	False	0.0	4	0.0	0.0	1.0	0.0	0.0
c_000004810536__full-cat_1	1	False	False	36	21	0	False	0.08333333333333333	30	2.0	3.0	0.0	1.0	0.0
c_000004810753__full-cat_1	1	False	False	9	3	0	False	0.0	5	2.0	0.0	2.0	0.0	0.0
c_000004813764__full-cat_2	2	False	False	6	1	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
c_000004814075__full-cat_2	2	False	False	7	1	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004814835__full-cat_2	2	False	False	3	1	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
c_000004818774__full-cat_2	2	False	False	23	11	0	False	0.0	21	0.0	0.0	2.0	0.0	0.0
c_000004820544__full-cat_2	2	False	False	4	0	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
c_000004823460__full-cat_2	2	False	False	5	1	0	False	0.0	3	2.0	0.0	0.0	0.0	0.0
c_000004825041__full-cat_1	1	False	False	21	1	0	False	0.0	18	2.0	0.0	1.0	0.0	0.0
c_000004826465__full-cat_1	1	False	False	5	0	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
c_000004831825__full-cat_2	2	False	False	16	0	0	False	0.0	12	2.0	0.0	2.0	0.0	0.0
c_000004832862__full-cat_1	1	False	False	18	8	0	False	0.05555555555555555	17	0.0	1.0	0.0	0.0	0.0
c_000004833077__full-cat_2	2	False	False	21	10	0	False	0.09523809523809523	19	0.0	2.0	0.0	0.0	0.0
c_000004834914__full-cat_2	2	False	False	12	5	0	False	0.0	12	0.0	0.0	0.0	0.0	0.0
c_000004838269__full-cat_2	2	False	False	16	2	0	False	0.0	16	0.0	0.0	0.0	0.0	0.0
c_000004841193__full-cat_2	2	False	False	7	3	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004846451__full-cat_2	2	False	False	5	1	0	True	0.0	3	0.0	0.0	2.0	0.0	0.0
c_000004846610__full-cat_1	1	False	False	7	2	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004847279__full-cat_1	1	False	False	11	0	0	False	0.0	8	1.0	0.0	2.0	0.0	0.0
c_000004847415__full-cat_1	1	False	False	11	2	2	False	0.0	10	0.0	0.0	1.0	0.0	0.0
c_000004851872__full-cat_2	2	False	False	12	5	0	False	0.0	10	2.0	0.0	0.0	0.0	0.0
c_000004860407__full-cat_2	2	False	False	7	1	0	False	0.14285714285714285	6	0.0	1.0	0.0	0.0	0.0
c_000004861024__full-cat_1	1	False	False	107	3	1	False	0.009345794392523364	91	13.0	1.0	2.0	0.0	0.0
c_000004861119__full-cat_2	2	False	False	6	1	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
c_000004861821__full-cat_2	2	False	False	5	2	0	False	0.2	4	0.0	1.0	0.0	0.0	0.0
c_000004861924__full-cat_2	2	False	False	10	5	0	False	0.0	9	1.0	0.0	0.0	0.0	0.0
c_000004868764__full-cat_2	2	False	False	7	3	0	False	0.14285714285714285	5	0.0	1.0	1.0	0.0	0.0
c_000004869018__full-cat_2	2	False	False	15	1	0	False	0.0	10	3.0	0.0	1.0	1.0	0.0
c_000004869457__full-cat_1	1	False	False	86	19	1	False	0.03488372093023256	56	20.0	3.0	2.0	5.0	0.0
c_000004869531__full-cat_2	2	False	False	10	6	0	False	0.0	10	0.0	0.0	0.0	0.0	0.0
c_000004872372__full-cat_1	1	False	False	12	5	0	False	0.0	12	0.0	0.0	0.0	0.0	0.0
c_000004873685__full-cat_1	1	False	False	12	1	0	False	0.0	6	2.0	0.0	1.0	3.0	0.0
c_000004876100__full-cat_2	2	False	False	8	2	0	False	0.0	7	1.0	0.0	0.0	0.0	0.0
c_000004878279__full-cat_2	2	False	False	9	1	0	False	0.0	8	0.0	0.0	1.0	0.0	0.0
c_000004878446__full-cat_1	1	False	False	9	0	0	False	0.0	5	3.0	0.0	1.0	0.0	0.0
c_000004878740__full-cat_2	2	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
c_000004878995__full-cat_2	2	False	False	6	4	0	False	0.0	5	0.0	0.0	1.0	0.0	0.0
c_000004879561__full-cat_1	1	False	False	6	0	0	False	0.0	2	1.0	0.0	1.0	2.0	0.0
c_000004880566__full-cat_2	2	False	False	4	1	0	True	0.0	2	1.0	0.0	1.0	0.0	0.0
c_000004881682__full-cat_2	2	False	False	16	5	0	False	0.125	14	0.0	2.0	0.0	0.0	0.0
c_000004883376__full-cat_2	2	False	False	9	3	0	False	0.0	9	0.0	0.0	0.0	0.0	0.0
c_000004884613__full-cat_2	2	False	False	10	4	0	False	0.0	9	1.0	0.0	0.0	0.0	0.0
c_000004884669__full-cat_2	2	False	False	2	0	0	False	0.0	2	0.0	0.0	0.0	0.0	0.0
c_000004885192__full-cat_2	2	False	False	8	2	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
c_000004889268__full-cat_2	2	False	False	3	0	0	False	0.3333333333333333	2	0.0	1.0	0.0	0.0	0.0
c_000004891925__full-cat_2	2	False	False	10	1	0	False	0.0	10	0.0	0.0	0.0	0.0	0.0
c_000004894486__full-cat_1	1	False	False	8	4	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
c_000004895054__full-cat_2	2	False	False	7	0	0	False	0.0	5	2.0	0.0	0.0	0.0	0.0
c_000004898847__full-cat_2	2	False	False	10	3	1	False	0.0	8	2.0	0.0	0.0	0.0	0.0
c_000004899609__full-cat_2	2	False	False	3	2	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
c_000004899745__full-cat_2	2	False	False	3	1	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
c_000004902125__full-cat_2	2	False	False	7	3	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004907502__full-cat_2	2	False	False	9	3	0	True	0.0	8	0.0	0.0	1.0	0.0	0.0
c_000004908704__full-cat_2	2	False	False	6	1	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
c_000004911107__full-cat_2	2	False	False	10	2	0	False	0.0	10	0.0	0.0	0.0	0.0	0.0
c_000004912721__full-cat_2	2	False	False	12	6	0	True	0.08333333333333333	10	0.0	1.0	1.0	0.0	0.0
c_000004914604__full-cat_2	2	False	False	5	3	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
c_000004915749__full-cat_2	2	False	False	6	0	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
c_000004916317__full-cat_2	2	False	False	11	6	0	False	0.0	11	0.0	0.0	0.0	0.0	0.0
c_000004917580__full-cat_2	2	False	False	3	0	0	False	0.3333333333333333	2	0.0	1.0	0.0	0.0	0.0
c_000004917783__full-cat_2	2	False	False	5	1	0	False	0.2	4	0.0	1.0	0.0	0.0	0.0
c_000004919595__full-cat_2	2	False	False	5	1	0	False	0.0	4	1.0	0.0	0.0	0.0	0.0
c_000004922311__full-cat_2	2	False	False	5	1	0	False	0.4	3	0.0	2.0	0.0	0.0	0.0
c_000004922450__full-cat_2	2	False	False	6	3	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
c_000004922808__full-cat_2	2	False	False	7	3	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004924059__full-cat_2	2	False	False	10	1	0	False	0.0	8	1.0	0.0	1.0	0.0	0.0
c_000004925510__full-cat_2	2	False	False	6	4	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
c_000004926337__full-cat_2	2	False	False	4	3	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
c_000004926653__full-cat_2	2	False	False	12	3	0	False	0.0	12	0.0	0.0	0.0	0.0	0.0
c_000004927160__full-cat_1	1	False	False	17	8	0	False	0.0	17	0.0	0.0	0.0	0.0	0.0
c_000004928846__full-cat_2	2	False	False	6	2	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
c_000004932313__full-cat_2	2	False	False	8	0	0	False	0.0	6	2.0	0.0	0.0	0.0	0.0
c_000004935092__full-cat_2	2	False	False	15	0	0	False	0.0	14	1.0	0.0	0.0	0.0	0.0
c_000004940176__full-cat_2	2	False	False	6	2	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
c_000004941576__full-cat_2	2	False	False	14	3	0	False	0.0	14	0.0	0.0	0.0	0.0	0.0
c_000004941884__full-cat_2	2	False	False	2	1	0	False	0.0	2	0.0	0.0	0.0	0.0	0.0
c_000004941895__full-cat_2	2	False	False	8	0	0	True	0.0	5	0.0	0.0	3.0	0.0	0.0
c_000004942904__full-cat_2	2	False	False	22	10	7	False	0.045454545454545456	20	1.0	1.0	0.0	0.0	0.0
c_000004944026__full-cat_2	2	False	False	7	4	0	False	0.2857142857142857	5	0.0	2.0	0.0	0.0	0.0
c_000004944589__full-cat_2	2	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
c_000004945115__full-cat_2	2	False	False	3	0	0	False	0.0	2	0.0	0.0	0.0	0.0	1.0
c_000004945941__full-cat_2	2	False	False	6	3	0	False	0.0	5	0.0	0.0	0.0	1.0	0.0
c_000004946003__full-cat_2	2	False	False	8	5	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
c_000004946122__full-cat_2	2	False	False	5	4	0	False	0.0	4	1.0	0.0	0.0	0.0	0.0
c_000004946405__full-cat_2	2	False	False	9	2	0	False	0.1111111111111111	7	0.0	1.0	0.0	1.0	0.0
c_000004947926__full-cat_2	2	False	False	12	4	0	False	0.0	11	0.0	0.0	0.0	1.0	0.0
c_000004947985__full-cat_2	2	False	False	13	0	0	False	0.0	11	0.0	0.0	2.0	0.0	0.0
c_000004951875__full-cat_2	2	False	False	24	6	0	False	0.0	24	0.0	0.0	0.0	0.0	0.0
c_000004952063__full-cat_1	1	False	False	11	5	0	False	0.0	10	0.0	0.0	1.0	0.0	0.0
c_000004952113__full-cat_1	1	False	False	7	2	0	False	0.0	5	1.0	0.0	0.0	1.0	0.0
c_000004952740__full-cat_2	2	False	False	13	3	0	False	0.0	13	0.0	0.0	0.0	0.0	0.0
c_000004953521__full-cat_2	2	False	False	5	0	0	False	0.4	1	0.0	2.0	2.0	0.0	0.0
c_000004953808__full-cat_2	2	False	False	17	0	0	False	0.058823529411764705	14	0.0	1.0	0.0	2.0	0.0
c_000004954215__full-cat_2	2	False	False	5	2	0	False	0.2	4	0.0	1.0	0.0	0.0	0.0
c_000004954859__full-cat_2	2	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
c_000004962366__full-cat_2	2	False	False	6	0	0	False	0.16666666666666666	5	0.0	1.0	0.0	0.0	0.0
c_000004964805__full-cat_2	2	False	False	32	1	0	False	0.0625	23	6.0	2.0	0.0	0.0	1.0
c_000004967974__full-cat_2	2	False	False	5	0	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
c_000004971009__full-cat_2	2	False	False	11	6	1	False	0.0	11	0.0	0.0	0.0	0.0	0.0
c_000004972986__full-cat_2	2	False	False	5	3	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
c_000004973142__full-cat_2	2	False	False	17	5	0	False	0.0	17	0.0	0.0	0.0	0.0	0.0
c_000004973861__full-cat_1	1	False	False	9	0	0	False	0.0	9	0.0	0.0	0.0	0.0	0.0
c_000004975146__full-cat_2	2	False	False	5	4	0	False	0.0	4	1.0	0.0	0.0	0.0	0.0
c_000004976450__full-cat_2	2	False	False	7	1	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004980758__full-cat_2	2	False	False	4	2	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
c_000004981273__full-cat_2	2	False	False	5	3	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
c_000004985591__full-cat_2	2	False	False	9	5	0	False	0.0	8	1.0	0.0	0.0	0.0	0.0
c_000004989424__full-cat_1	1	False	False	13	4	0	False	0.0	7	4.0	0.0	1.0	1.0	0.0
c_000004991532__full-cat_2	2	False	False	6	1	0	False	0.0	5	1.0	0.0	0.0	0.0	0.0
c_000004993729__full-cat_2	2	False	False	5	1	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
c_000004993953__full-cat_2	2	False	False	10	1	0	False	0.0	9	0.0	0.0	1.0	0.0	0.0
c_000004994663__full-cat_2	2	False	False	6	3	0	False	0.0	5	0.0	0.0	1.0	0.0	0.0
c_000004995404__full-cat_1	1	False	False	5	2	0	False	0.0	4	1.0	0.0	0.0	0.0	0.0
c_000004996321__full-cat_2	2	False	False	7	2	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
c_000004999485__full-cat_1	1	False	False	58	0	0	False	0.017241379310344827	35	18.0	1.0	2.0	1.0	1.0
c_000005003211__full-cat_2	2	False	False	15	7	0	False	0.0	15	0.0	0.0	0.0	0.0	0.0
c_000005003373__full-cat_2	2	False	False	7	2	0	False	0.14285714285714285	6	0.0	1.0	0.0	0.0	0.0
c_000005006185__full-cat_2	2	False	False	11	5	0	False	0.0	11	0.0	0.0	0.0	0.0	0.0
c_000005007906__full-cat_2	2	False	False	4	0	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
c_000005010333__full-cat_2	2	False	False	7	3	0	False	0.14285714285714285	6	0.0	1.0	0.0	0.0	0.0
c_000005012552__full-cat_1	1	False	False	12	6	0	False	0.0	12	0.0	0.0	0.0	0.0	0.0
c_000005012980__full-cat_2	2	False	False	14	5	0	False	0.0	12	2.0	0.0	0.0	0.0	0.0
c_000005014063__full-cat_2	2	False	False	7	3	0	False	0.0	5	1.0	0.0	1.0	0.0	0.0
c_000005017797__full-cat_2	2	False	False	3	0	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
c_000005018694__full-cat_1	1	False	False	15	0	0	False	0.13333333333333333	10	2.0	2.0	1.0	0.0	0.0
