genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
SoginMETA_k141_10888273.fa,2930_0,0.050000000000000044,single,ANImf,2930
SoginMETA_k141_11054171.fa,2931_0,0.050000000000000044,single,ANImf,2931
SoginMETA_k141_11066535.fa,2932_0,0.050000000000000044,single,ANImf,2932
SoginMETA_k141_1107701.fa,2933_0,0.050000000000000044,single,ANImf,2933
SoginMETA_k141_11096082.fa,2934_0,0.050000000000000044,single,ANImf,2934
SoginMETA_k141_11118918.fa,2935_0,0.050000000000000044,single,ANImf,2935
SoginMETA_k141_1120857.fa,2936_0,0.050000000000000044,single,ANImf,2936
SoginMETA_k141_11218315.fa,2937_0,0.050000000000000044,single,ANImf,2937
SoginMETA_k141_11363530.fa,2938_0,0.050000000000000044,single,ANImf,2938
SoginMETA_k141_11380876.fa,2939_0,0.050000000000000044,single,ANImf,2939
SoginMETA_k141_11393402.fa,2940_0,0.050000000000000044,single,ANImf,2940
SoginMETA_k141_11411848.fa,2941_0,0.050000000000000044,single,ANImf,2941
SoginMETA_k141_11433739.fa,2942_0,0.050000000000000044,single,ANImf,2942
SoginMETA_k141_1144276.fa,2943_0,0.050000000000000044,single,ANImf,2943
SoginMETA_k141_11457016.fa,2944_0,0.050000000000000044,single,ANImf,2944
SoginMETA_k141_11463645.fa,2945_0,0.050000000000000044,single,ANImf,2945
SoginMETA_k141_11520951.fa,2946_0,0.050000000000000044,single,ANImf,2946
SoginMETA_k141_11547679.fa,2947_0,0.050000000000000044,single,ANImf,2947
SoginMETA_k141_11616692.fa,2948_0,0.050000000000000044,single,ANImf,2948
SoginMETA_k141_116501.fa,2949_0,0.050000000000000044,single,ANImf,2949
SoginMETA_k141_11728576.fa,2950_0,0.050000000000000044,single,ANImf,2950
SoginMETA_k141_11802287.fa,2951_0,0.050000000000000044,single,ANImf,2951
SoginMETA_k141_11813093.fa,2952_0,0.050000000000000044,single,ANImf,2952
SoginMETA_k141_11857476.fa,2953_0,0.050000000000000044,single,ANImf,2953
SoginMETA_k141_11876438.fa,2954_0,0.050000000000000044,single,ANImf,2954
SoginMETA_k141_11877223.fa,2955_0,0.050000000000000044,single,ANImf,2955
SoginMETA_k141_11907231.fa,2956_0,0.050000000000000044,single,ANImf,2956
SoginMETA_k141_12268739.fa,2957_0,0.050000000000000044,single,ANImf,2957
SoginMETA_k141_12280382.fa,2958_0,0.050000000000000044,single,ANImf,2958
SoginMETA_k141_12289183.fa,2959_0,0.050000000000000044,single,ANImf,2959
SoginMETA_k141_12295901.fa,2960_0,0.050000000000000044,single,ANImf,2960
SoginMETA_k141_12385335.fa,2961_0,0.050000000000000044,single,ANImf,2961
SoginMETA_k141_12519058.fa,2962_0,0.050000000000000044,single,ANImf,2962
SoginMETA_k141_12529538.fa,2963_0,0.050000000000000044,single,ANImf,2963
SoginMETA_k141_12568296.fa,2964_0,0.050000000000000044,single,ANImf,2964
SoginMETA_k141_1262132.fa,2965_0,0.050000000000000044,single,ANImf,2965
SoginMETA_k141_12633388.fa,2966_0,0.050000000000000044,single,ANImf,2966
SoginMETA_k141_12670809.fa,2967_0,0.050000000000000044,single,ANImf,2967
SoginMETA_k141_12693572.fa,2968_0,0.050000000000000044,single,ANImf,2968
SoginMETA_k141_12709484.fa,2969_0,0.050000000000000044,single,ANImf,2969
SoginMETA_k141_12807699.fa,2970_0,0.050000000000000044,single,ANImf,2970
SoginMETA_k141_12835965.fa,2971_0,0.050000000000000044,single,ANImf,2971
SoginMETA_k141_12854471.fa,2972_0,0.050000000000000044,single,ANImf,2972
SoginMETA_k141_12915237.fa,2973_0,0.050000000000000044,single,ANImf,2973
SoginMETA_k141_12934422.fa,2974_0,0.050000000000000044,single,ANImf,2974
SoginMETA_k141_12992638.fa,2975_0,0.050000000000000044,single,ANImf,2975
SoginMETA_k141_13115833.fa,2976_0,0.050000000000000044,single,ANImf,2976
SoginMETA_k141_13116320.fa,2977_0,0.050000000000000044,single,ANImf,2977
SoginMETA_k141_13131732.fa,2978_0,0.050000000000000044,single,ANImf,2978
SoginMETA_k141_13242718.fa,2979_0,0.050000000000000044,single,ANImf,2979
SoginMETA_k141_13256935.fa,2980_0,0.050000000000000044,single,ANImf,2980
SoginMETA_k141_13270373.fa,2981_0,0.050000000000000044,single,ANImf,2981
SoginMETA_k141_13287396.fa,2982_0,0.050000000000000044,single,ANImf,2982
SoginMETA_k141_13384170.fa,2983_0,0.050000000000000044,single,ANImf,2983
SoginMETA_k141_13407083.fa,2984_0,0.050000000000000044,single,ANImf,2984
SoginMETA_k141_13457768.fa,2985_0,0.050000000000000044,single,ANImf,2985
SoginMETA_k141_13516341.fa,2986_0,0.050000000000000044,single,ANImf,2986
SoginMETA_k141_13554239.fa,2987_0,0.050000000000000044,single,ANImf,2987
SoginMETA_k141_13591498.fa,2988_0,0.050000000000000044,single,ANImf,2988
SoginMETA_k141_13601803.fa,2989_0,0.050000000000000044,single,ANImf,2989
SoginMETA_k141_13605446.fa,2990_0,0.050000000000000044,single,ANImf,2990
SoginMETA_k141_13627465.fa,2991_0,0.050000000000000044,single,ANImf,2991
SoginMETA_k141_136306.fa,2992_0,0.050000000000000044,single,ANImf,2992
SoginMETA_k141_13685454.fa,2993_0,0.050000000000000044,single,ANImf,2993
SoginMETA_k141_13699532.fa,2994_0,0.050000000000000044,single,ANImf,2994
SoginMETA_k141_13708442.fa,2995_0,0.050000000000000044,single,ANImf,2995
SoginMETA_k141_13790395.fa,2996_0,0.050000000000000044,single,ANImf,2996
SoginMETA_k141_13825269.fa,2997_0,0.050000000000000044,single,ANImf,2997
SoginMETA_k141_13845014.fa,2998_0,0.050000000000000044,single,ANImf,2998
SoginMETA_k141_13900174.fa,2999_0,0.050000000000000044,single,ANImf,2999
SoginMETA_k141_14023286.fa,3000_0,0.050000000000000044,single,ANImf,3000
SoginMETA_k141_14212605.fa,3001_0,0.050000000000000044,single,ANImf,3001
SoginMETA_k141_14222179.fa,3002_0,0.050000000000000044,single,ANImf,3002
SoginMETA_k141_14233713.fa,3003_0,0.050000000000000044,single,ANImf,3003
SoginMETA_k141_1428599.fa,3004_0,0.050000000000000044,single,ANImf,3004
SoginMETA_k141_14420026.fa,3005_0,0.050000000000000044,single,ANImf,3005
SoginMETA_k141_14452803.fa,3006_0,0.050000000000000044,single,ANImf,3006
SoginMETA_k141_14478055.fa,3007_0,0.050000000000000044,single,ANImf,3007
SoginMETA_k141_14479372.fa,3008_0,0.050000000000000044,single,ANImf,3008
SoginMETA_k141_14508520.fa,3009_0,0.050000000000000044,single,ANImf,3009
SoginMETA_k141_1455948.fa,3010_0,0.050000000000000044,single,ANImf,3010
SoginMETA_k141_14640095.fa,3011_0,0.050000000000000044,single,ANImf,3011
SoginMETA_k141_14789727.fa,3012_0,0.050000000000000044,single,ANImf,3012
SoginMETA_k141_14798099.fa,3013_0,0.050000000000000044,single,ANImf,3013
SoginMETA_k141_14849635.fa,3014_0,0.050000000000000044,single,ANImf,3014
SoginMETA_k141_14901286.fa,3015_0,0.050000000000000044,single,ANImf,3015
SoginMETA_k141_14929914.fa,3016_0,0.050000000000000044,single,ANImf,3016
SoginMETA_k141_14941461.fa,3017_0,0.050000000000000044,single,ANImf,3017
SoginMETA_k141_14983675.fa,3018_0,0.050000000000000044,single,ANImf,3018
SoginMETA_k141_14986202.fa,3019_0,0.050000000000000044,single,ANImf,3019
SoginMETA_k141_1500540.fa,3020_0,0.050000000000000044,single,ANImf,3020
SoginMETA_k141_15102346.fa,3021_0,0.050000000000000044,single,ANImf,3021
SoginMETA_k141_15148626.fa,3022_0,0.050000000000000044,single,ANImf,3022
SoginMETA_k141_15232222.fa,3023_0,0.050000000000000044,single,ANImf,3023
SoginMETA_k141_15237368.fa,3024_0,0.050000000000000044,single,ANImf,3024
SoginMETA_k141_1523930.fa,3025_0,0.050000000000000044,single,ANImf,3025
SoginMETA_k141_15254385.fa,3026_0,0.050000000000000044,single,ANImf,3026
SoginMETA_k141_15301521.fa,3027_0,0.050000000000000044,single,ANImf,3027
SoginMETA_k141_15311225.fa,3028_0,0.050000000000000044,single,ANImf,3028
SoginMETA_k141_15341421.fa,3029_0,0.050000000000000044,single,ANImf,3029
SoginMETA_k141_15407342.fa,3030_0,0.050000000000000044,single,ANImf,3030
SoginMETA_k141_15409442.fa,3031_0,0.050000000000000044,single,ANImf,3031
SoginMETA_k141_15484860.fa,3032_0,0.050000000000000044,single,ANImf,3032
SoginMETA_k141_15511620.fa,3033_0,0.050000000000000044,single,ANImf,3033
SoginMETA_k141_15573680.fa,3034_0,0.050000000000000044,single,ANImf,3034
SoginMETA_k141_15594457.fa,3035_0,0.050000000000000044,single,ANImf,3035
SoginMETA_k141_15616971.fa,3036_0,0.050000000000000044,single,ANImf,3036
SoginMETA_k141_15627096.fa,3037_0,0.050000000000000044,single,ANImf,3037
SoginMETA_k141_15629129.fa,3038_0,0.050000000000000044,single,ANImf,3038
SoginMETA_k141_15641136.fa,3039_0,0.050000000000000044,single,ANImf,3039
SoginMETA_k141_15743651.fa,3040_0,0.050000000000000044,single,ANImf,3040
SoginMETA_k141_15810334.fa,3041_0,0.050000000000000044,single,ANImf,3041
SoginMETA_k141_15885372.fa,3042_0,0.050000000000000044,single,ANImf,3042
SoginMETA_k141_15887035.fa,3043_0,0.050000000000000044,single,ANImf,3043
SoginMETA_k141_15952424.fa,3044_0,0.050000000000000044,single,ANImf,3044
SoginMETA_k141_16111468.fa,3045_0,0.050000000000000044,single,ANImf,3045
SoginMETA_k141_16146814.fa,3046_0,0.050000000000000044,single,ANImf,3046
SoginMETA_k141_16188782.fa,3047_0,0.050000000000000044,single,ANImf,3047
SoginMETA_k141_16267961.fa,3048_0,0.050000000000000044,single,ANImf,3048
SoginMETA_k141_16457138.fa,3049_0,0.050000000000000044,single,ANImf,3049
SoginMETA_k141_16463943.fa,3050_0,0.050000000000000044,single,ANImf,3050
SoginMETA_k141_16522430.fa,3051_0,0.050000000000000044,single,ANImf,3051
SoginMETA_k141_16558627.fa,3052_0,0.050000000000000044,single,ANImf,3052
SoginMETA_k141_16590770.fa,3053_0,0.050000000000000044,single,ANImf,3053
SoginMETA_k141_16651246.fa,3054_0,0.050000000000000044,single,ANImf,3054
SoginMETA_k141_16679523.fa,3055_0,0.050000000000000044,single,ANImf,3055
SoginMETA_k141_16701759.fa,3056_0,0.050000000000000044,single,ANImf,3056
SoginMETA_k141_16766962.fa,3057_0,0.050000000000000044,single,ANImf,3057
SoginMETA_k141_167987.fa,3058_0,0.050000000000000044,single,ANImf,3058
SoginMETA_k141_16813484.fa,3059_0,0.050000000000000044,single,ANImf,3059
SoginMETA_k141_16838472.fa,3060_0,0.050000000000000044,single,ANImf,3060
SoginMETA_k141_16916076.fa,3061_0,0.050000000000000044,single,ANImf,3061
SoginMETA_k141_16951999.fa,3062_0,0.050000000000000044,single,ANImf,3062
SoginMETA_k141_16978819.fa,3063_0,0.050000000000000044,single,ANImf,3063
SoginMETA_k141_16985572.fa,3064_0,0.050000000000000044,single,ANImf,3064
SoginMETA_k141_16985942.fa,3065_0,0.050000000000000044,single,ANImf,3065
SoginMETA_k141_16995355.fa,3066_0,0.050000000000000044,single,ANImf,3066
SoginMETA_k141_17198120.fa,3067_0,0.050000000000000044,single,ANImf,3067
SoginMETA_k141_17224267.fa,3068_0,0.050000000000000044,single,ANImf,3068
SoginMETA_k141_17227307.fa,3069_0,0.050000000000000044,single,ANImf,3069
SoginMETA_k141_17247459.fa,3070_0,0.050000000000000044,single,ANImf,3070
SoginMETA_k141_17446057.fa,3071_0,0.050000000000000044,single,ANImf,3071
SoginMETA_k141_1749838.fa,3072_0,0.050000000000000044,single,ANImf,3072
SoginMETA_k141_17517098.fa,3073_0,0.050000000000000044,single,ANImf,3073
SoginMETA_k141_17690756.fa,3074_0,0.050000000000000044,single,ANImf,3074
SoginMETA_k141_17695513.fa,3075_0,0.050000000000000044,single,ANImf,3075
SoginMETA_k141_1771619.fa,3076_0,0.050000000000000044,single,ANImf,3076
SoginMETA_k141_17721513.fa,3077_0,0.050000000000000044,single,ANImf,3077
SoginMETA_k141_17763579.fa,3078_0,0.050000000000000044,single,ANImf,3078
SoginMETA_k141_1787330.fa,3079_0,0.050000000000000044,single,ANImf,3079
SoginMETA_k141_1788154.fa,3080_0,0.050000000000000044,single,ANImf,3080
SoginMETA_k141_17903901.fa,3081_0,0.050000000000000044,single,ANImf,3081
SoginMETA_k141_1792316.fa,3082_0,0.050000000000000044,single,ANImf,3082
SoginMETA_k141_18065939.fa,3083_0,0.050000000000000044,single,ANImf,3083
SoginMETA_k141_18080770.fa,3084_0,0.050000000000000044,single,ANImf,3084
SoginMETA_k141_1809543.fa,3085_0,0.050000000000000044,single,ANImf,3085
SoginMETA_k141_18106265.fa,3086_0,0.050000000000000044,single,ANImf,3086
SoginMETA_k141_18106412.fa,3087_0,0.050000000000000044,single,ANImf,3087
SoginMETA_k141_18145848.fa,3088_0,0.050000000000000044,single,ANImf,3088
SoginMETA_k141_18174498.fa,3089_0,0.050000000000000044,single,ANImf,3089
SoginMETA_k141_18176752.fa,3090_0,0.050000000000000044,single,ANImf,3090
SoginMETA_k141_18218299.fa,3091_0,0.050000000000000044,single,ANImf,3091
SoginMETA_k141_18235980.fa,3092_0,0.050000000000000044,single,ANImf,3092
SoginMETA_k141_1829445.fa,3093_0,0.050000000000000044,single,ANImf,3093
SoginMETA_k141_18321084.fa,3094_0,0.050000000000000044,single,ANImf,3094
SoginMETA_k141_1833086.fa,3095_0,0.050000000000000044,single,ANImf,3095
SoginMETA_k141_18334178.fa,3096_0,0.050000000000000044,single,ANImf,3096
SoginMETA_k141_18397197.fa,3097_0,0.050000000000000044,single,ANImf,3097
SoginMETA_k141_18405809.fa,3098_0,0.050000000000000044,single,ANImf,3098
SoginMETA_k141_18422050.fa,3099_0,0.050000000000000044,single,ANImf,3099
SoginMETA_k141_18442825.fa,3100_0,0.050000000000000044,single,ANImf,3100
SoginMETA_k141_18476383.fa,3101_0,0.050000000000000044,single,ANImf,3101
SoginMETA_k141_18550364.fa,3102_0,0.050000000000000044,single,ANImf,3102
SoginMETA_k141_18568171.fa,3103_0,0.050000000000000044,single,ANImf,3103
SoginMETA_k141_18631324.fa,3104_0,0.050000000000000044,single,ANImf,3104
SoginMETA_k141_18687591.fa,3105_0,0.050000000000000044,single,ANImf,3105
SoginMETA_k141_18729595.fa,3106_0,0.050000000000000044,single,ANImf,3106
SoginMETA_k141_18739853.fa,3107_0,0.050000000000000044,single,ANImf,3107
SoginMETA_k141_18797790.fa,3108_0,0.050000000000000044,single,ANImf,3108
SoginMETA_k141_18829898.fa,3109_0,0.050000000000000044,single,ANImf,3109
SoginMETA_k141_18834131.fa,3110_0,0.050000000000000044,single,ANImf,3110
SoginMETA_k141_18872593.fa,3111_0,0.050000000000000044,single,ANImf,3111
SoginMETA_k141_18907107.fa,3112_0,0.050000000000000044,single,ANImf,3112
SoginMETA_k141_18926594.fa,3113_0,0.050000000000000044,single,ANImf,3113
SoginMETA_k141_19068227.fa,3114_0,0.050000000000000044,single,ANImf,3114
SoginMETA_k141_19152177.fa,3115_0,0.050000000000000044,single,ANImf,3115
SoginMETA_k141_19172026.fa,3116_0,0.050000000000000044,single,ANImf,3116
SoginMETA_k141_19202351.fa,3117_0,0.050000000000000044,single,ANImf,3117
SoginMETA_k141_1925264.fa,3118_0,0.050000000000000044,single,ANImf,3118
SoginMETA_k141_19335670.fa,3119_0,0.050000000000000044,single,ANImf,3119
SoginMETA_k141_19395309.fa,3120_0,0.050000000000000044,single,ANImf,3120
SoginMETA_k141_19437423.fa,3121_0,0.050000000000000044,single,ANImf,3121
SoginMETA_k141_19474631.fa,3122_0,0.050000000000000044,single,ANImf,3122
SoginMETA_k141_19475358.fa,3123_0,0.050000000000000044,single,ANImf,3123
SoginMETA_k141_1949778.fa,3124_0,0.050000000000000044,single,ANImf,3124
SoginMETA_k141_19524957.fa,3125_0,0.050000000000000044,single,ANImf,3125
SoginMETA_k141_19553790.fa,3126_0,0.050000000000000044,single,ANImf,3126
SoginMETA_k141_19595961.fa,3127_0,0.050000000000000044,single,ANImf,3127
SoginMETA_k141_19612971.fa,3128_0,0.050000000000000044,single,ANImf,3128
SoginMETA_k141_19615239.fa,3129_0,0.050000000000000044,single,ANImf,3129
SoginMETA_k141_19624861.fa,3130_0,0.050000000000000044,single,ANImf,3130
SoginMETA_k141_19632177.fa,3131_0,0.050000000000000044,single,ANImf,3131
SoginMETA_k141_19840180.fa,3132_0,0.050000000000000044,single,ANImf,3132
SoginMETA_k141_19872534.fa,3133_0,0.050000000000000044,single,ANImf,3133
SoginMETA_k141_1995919.fa,3134_0,0.050000000000000044,single,ANImf,3134
SoginMETA_k141_20000444.fa,3135_0,0.050000000000000044,single,ANImf,3135
SoginMETA_k141_20126285.fa,3136_0,0.050000000000000044,single,ANImf,3136
SoginMETA_k141_20132677.fa,3137_0,0.050000000000000044,single,ANImf,3137
SoginMETA_k141_20244876.fa,3138_0,0.050000000000000044,single,ANImf,3138
SoginMETA_k141_20252793.fa,3139_0,0.050000000000000044,single,ANImf,3139
SoginMETA_k141_20441522.fa,3140_0,0.050000000000000044,single,ANImf,3140
SoginMETA_k141_20549835.fa,3141_0,0.050000000000000044,single,ANImf,3141
SoginMETA_k141_20550528.fa,3142_0,0.050000000000000044,single,ANImf,3142
SoginMETA_k141_20652422.fa,3143_0,0.050000000000000044,single,ANImf,3143
SoginMETA_k141_20676997.fa,3144_0,0.050000000000000044,single,ANImf,3144
SoginMETA_k141_20686250.fa,3145_0,0.050000000000000044,single,ANImf,3145
SoginMETA_k141_20763846.fa,3146_0,0.050000000000000044,single,ANImf,3146
SoginMETA_k141_20800443.fa,3147_0,0.050000000000000044,single,ANImf,3147
SoginMETA_k141_20854793.fa,3148_0,0.050000000000000044,single,ANImf,3148
SoginMETA_k141_20866342.fa,3149_0,0.050000000000000044,single,ANImf,3149
SoginMETA_k141_20898289.fa,3150_0,0.050000000000000044,single,ANImf,3150
SoginMETA_k141_20934764.fa,3151_0,0.050000000000000044,single,ANImf,3151
SoginMETA_k141_20950704.fa,3152_0,0.050000000000000044,single,ANImf,3152
SoginMETA_k141_20995742.fa,3153_0,0.050000000000000044,single,ANImf,3153
SoginMETA_k141_21011630.fa,3154_0,0.050000000000000044,single,ANImf,3154
SoginMETA_k141_21040813.fa,3155_0,0.050000000000000044,single,ANImf,3155
SoginMETA_k141_21090265.fa,3156_0,0.050000000000000044,single,ANImf,3156
SoginMETA_k141_21107831.fa,3157_0,0.050000000000000044,single,ANImf,3157
SoginMETA_k141_21158891.fa,3158_0,0.050000000000000044,single,ANImf,3158
SoginMETA_k141_21197832.fa,3159_0,0.050000000000000044,single,ANImf,3159
SoginMETA_k141_21272379.fa,3160_0,0.050000000000000044,single,ANImf,3160
SoginMETA_k141_2129021.fa,3161_0,0.050000000000000044,single,ANImf,3161
SoginMETA_k141_21389247.fa,3162_0,0.050000000000000044,single,ANImf,3162
SoginMETA_k141_21434072.fa,3163_0,0.050000000000000044,single,ANImf,3163
SoginMETA_k141_21562098.fa,3164_0,0.050000000000000044,single,ANImf,3164
SoginMETA_k141_21563908.fa,3165_0,0.050000000000000044,single,ANImf,3165
SoginMETA_k141_21577509.fa,3166_0,0.050000000000000044,single,ANImf,3166
SoginMETA_k141_21634190.fa,3167_0,0.050000000000000044,single,ANImf,3167
SoginMETA_k141_21710519.fa,3168_0,0.050000000000000044,single,ANImf,3168
SoginMETA_k141_21856474.fa,3169_0,0.050000000000000044,single,ANImf,3169
SoginMETA_k141_21861913.fa,3170_0,0.050000000000000044,single,ANImf,3170
SoginMETA_k141_21971450.fa,3171_0,0.050000000000000044,single,ANImf,3171
SoginMETA_k141_2197237.fa,3172_0,0.050000000000000044,single,ANImf,3172
SoginMETA_k141_22035181.fa,3173_0,0.050000000000000044,single,ANImf,3173
SoginMETA_k141_22054835.fa,3174_0,0.050000000000000044,single,ANImf,3174
SoginMETA_k141_22065289.fa,3175_0,0.050000000000000044,single,ANImf,3175
SoginMETA_k141_22104250.fa,3176_0,0.050000000000000044,single,ANImf,3176
SoginMETA_k141_22133353.fa,3177_0,0.050000000000000044,single,ANImf,3177
SoginMETA_k141_22167205.fa,3178_0,0.050000000000000044,single,ANImf,3178
SoginMETA_k141_22177835.fa,3179_0,0.050000000000000044,single,ANImf,3179
SoginMETA_k141_221875.fa,3180_0,0.050000000000000044,single,ANImf,3180
SoginMETA_k141_22282431.fa,3181_0,0.050000000000000044,single,ANImf,3181
SoginMETA_k141_22287930.fa,3182_0,0.050000000000000044,single,ANImf,3182
SoginMETA_k141_22290762.fa,3183_0,0.050000000000000044,single,ANImf,3183
SoginMETA_k141_22357482.fa,3184_0,0.050000000000000044,single,ANImf,3184
SoginMETA_k141_22384023.fa,3185_0,0.050000000000000044,single,ANImf,3185
SoginMETA_k141_22417175.fa,3186_0,0.050000000000000044,single,ANImf,3186
SoginMETA_k141_22429363.fa,3187_0,0.050000000000000044,single,ANImf,3187
SoginMETA_k141_22575697.fa,3188_0,0.050000000000000044,single,ANImf,3188
SoginMETA_k141_22583307.fa,3189_0,0.050000000000000044,single,ANImf,3189
SoginMETA_k141_2264314.fa,3190_0,0.050000000000000044,single,ANImf,3190
SoginMETA_k141_22667542.fa,3191_0,0.050000000000000044,single,ANImf,3191
SoginMETA_k141_22682137.fa,3192_0,0.050000000000000044,single,ANImf,3192
SoginMETA_k141_22716068.fa,3193_0,0.050000000000000044,single,ANImf,3193
SoginMETA_k141_2277503.fa,3194_0,0.050000000000000044,single,ANImf,3194
SoginMETA_k141_22781005.fa,3195_0,0.050000000000000044,single,ANImf,3195
SoginMETA_k141_22875694.fa,3196_0,0.050000000000000044,single,ANImf,3196
SoginMETA_k141_22988883.fa,3197_0,0.050000000000000044,single,ANImf,3197
SoginMETA_k141_23078697.fa,3198_0,0.050000000000000044,single,ANImf,3198
SoginMETA_k141_23253022.fa,3199_0,0.050000000000000044,single,ANImf,3199
SoginMETA_k141_23257561.fa,3200_0,0.050000000000000044,single,ANImf,3200
SoginMETA_k141_23272081.fa,3201_0,0.050000000000000044,single,ANImf,3201
SoginMETA_k141_23276840.fa,3202_0,0.050000000000000044,single,ANImf,3202
SoginMETA_k141_23350194.fa,3203_0,0.050000000000000044,single,ANImf,3203
SoginMETA_k141_23398274.fa,3204_0,0.050000000000000044,single,ANImf,3204
SoginMETA_k141_2350845.fa,3205_0,0.050000000000000044,single,ANImf,3205
SoginMETA_k141_23510058.fa,3206_0,0.050000000000000044,single,ANImf,3206
SoginMETA_k141_23533673.fa,3207_0,0.050000000000000044,single,ANImf,3207
SoginMETA_k141_23535185.fa,3208_0,0.050000000000000044,single,ANImf,3208
SoginMETA_k141_23545256.fa,3209_0,0.050000000000000044,single,ANImf,3209
SoginMETA_k141_23580106.fa,3210_0,0.050000000000000044,single,ANImf,3210
SoginMETA_k141_23664769.fa,3211_0,0.050000000000000044,single,ANImf,3211
SoginMETA_k141_23895949.fa,3212_0,0.050000000000000044,single,ANImf,3212
SoginMETA_k141_23917528.fa,3213_0,0.050000000000000044,single,ANImf,3213
SoginMETA_k141_23983350.fa,3214_0,0.050000000000000044,single,ANImf,3214
SoginMETA_k141_23991684.fa,3215_0,0.050000000000000044,single,ANImf,3215
SoginMETA_k141_24094681.fa,3216_0,0.050000000000000044,single,ANImf,3216
SoginMETA_k141_24161373.fa,3217_0,0.050000000000000044,single,ANImf,3217
SoginMETA_k141_2423477.fa,3218_0,0.050000000000000044,single,ANImf,3218
SoginMETA_k141_24306903.fa,3219_0,0.050000000000000044,single,ANImf,3219
SoginMETA_k141_24334824.fa,3220_0,0.050000000000000044,single,ANImf,3220
SoginMETA_k141_24337218.fa,3221_0,0.050000000000000044,single,ANImf,3221
SoginMETA_k141_24404395.fa,3222_0,0.050000000000000044,single,ANImf,3222
SoginMETA_k141_24462139.fa,3223_0,0.050000000000000044,single,ANImf,3223
SoginMETA_k141_24462583.fa,3224_0,0.050000000000000044,single,ANImf,3224
SoginMETA_k141_24919658.fa,3225_0,0.050000000000000044,single,ANImf,3225
SoginMETA_k141_24995198.fa,3226_0,0.050000000000000044,single,ANImf,3226
SoginMETA_k141_25038389.fa,3227_0,0.050000000000000044,single,ANImf,3227
SoginMETA_k141_25051620.fa,3228_0,0.050000000000000044,single,ANImf,3228
SoginMETA_k141_2505968.fa,3229_0,0.050000000000000044,single,ANImf,3229
SoginMETA_k141_25081789.fa,3230_0,0.050000000000000044,single,ANImf,3230
SoginMETA_k141_25108650.fa,3231_0,0.050000000000000044,single,ANImf,3231
SoginMETA_k141_25131611.fa,3232_0,0.050000000000000044,single,ANImf,3232
SoginMETA_k141_25146300.fa,3233_0,0.050000000000000044,single,ANImf,3233
SoginMETA_k141_25150618.fa,3234_0,0.050000000000000044,single,ANImf,3234
SoginMETA_k141_25215066.fa,3235_0,0.050000000000000044,single,ANImf,3235
SoginMETA_k141_25231100.fa,3236_0,0.050000000000000044,single,ANImf,3236
SoginMETA_k141_2523796.fa,3237_0,0.050000000000000044,single,ANImf,3237
SoginMETA_k141_25241177.fa,3238_0,0.050000000000000044,single,ANImf,3238
SoginMETA_k141_25242725.fa,3239_0,0.050000000000000044,single,ANImf,3239
SoginMETA_k141_25278438.fa,3240_0,0.050000000000000044,single,ANImf,3240
SoginMETA_k141_2530036.fa,3241_0,0.050000000000000044,single,ANImf,3241
SoginMETA_k141_25330628.fa,3242_0,0.050000000000000044,single,ANImf,3242
SoginMETA_k141_25363378.fa,3243_0,0.050000000000000044,single,ANImf,3243
SoginMETA_k141_25391628.fa,3244_0,0.050000000000000044,single,ANImf,3244
SoginMETA_k141_25404133.fa,3245_0,0.050000000000000044,single,ANImf,3245
SoginMETA_k141_25407389.fa,3246_0,0.050000000000000044,single,ANImf,3246
SoginMETA_k141_25450703.fa,3247_0,0.050000000000000044,single,ANImf,3247
SoginMETA_k141_25487493.fa,3248_0,0.050000000000000044,single,ANImf,3248
SoginMETA_k141_25497388.fa,3249_0,0.050000000000000044,single,ANImf,3249
SoginMETA_k141_25503852.fa,3250_0,0.050000000000000044,single,ANImf,3250
SoginMETA_k141_25531818.fa,3251_0,0.050000000000000044,single,ANImf,3251
SoginMETA_k141_25559489.fa,3252_0,0.050000000000000044,single,ANImf,3252
SoginMETA_k141_2559455.fa,3253_0,0.050000000000000044,single,ANImf,3253
SoginMETA_k141_2559676.fa,3254_0,0.050000000000000044,single,ANImf,3254
SoginMETA_k141_25651977.fa,3255_0,0.050000000000000044,single,ANImf,3255
SoginMETA_k141_25699208.fa,3256_0,0.050000000000000044,single,ANImf,3256
SoginMETA_k141_25714935.fa,3257_0,0.050000000000000044,single,ANImf,3257
SoginMETA_k141_2578762.fa,3258_0,0.050000000000000044,single,ANImf,3258
SoginMETA_k141_25839341.fa,3259_0,0.050000000000000044,single,ANImf,3259
SoginMETA_k141_25875117.fa,3260_0,0.050000000000000044,single,ANImf,3260
SoginMETA_k141_25877834.fa,3261_0,0.050000000000000044,single,ANImf,3261
SoginMETA_k141_25879174.fa,3262_0,0.050000000000000044,single,ANImf,3262
SoginMETA_k141_25904762.fa,3263_0,0.050000000000000044,single,ANImf,3263
SoginMETA_k141_25961908.fa,3264_0,0.050000000000000044,single,ANImf,3264
SoginMETA_k141_25968656.fa,3265_0,0.050000000000000044,single,ANImf,3265
SoginMETA_k141_26112553.fa,3266_0,0.050000000000000044,single,ANImf,3266
SoginMETA_k141_26121887.fa,3267_0,0.050000000000000044,single,ANImf,3267
SoginMETA_k141_2614940.fa,3268_0,0.050000000000000044,single,ANImf,3268
SoginMETA_k141_26157056.fa,3269_0,0.050000000000000044,single,ANImf,3269
